ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
16;8f198;2000;96;10;        31s 973ms 487μs 297ns;4056.774194;                        -4050202864738ns;        18s  17ms 975μs 512ns;1698.000000;0.000000
12;5eca7;2000;113;10;        51s 653ms 701μs 739ns;2485.882353;                        -6331685037675ns;        38s 256ms 110μs 628ns;1230.000000;0.000000
19;bccdd;2000;117;10;        44s 790ms 831μs 842ns;2886.818182;                        -3381239134584ns;        25s 516ms 394μs 448ns;1567.000000;0.000000
8;2b28d;2000;116;10;     2m 15s 728ms 366μs 963ns;940.444444;                        -5054880463644ns;     2m  7s 575ms   6μs 283ns;1230.000000;0.000000
21;eaef7;2000;227;10;    21m  9s 116ms  68μs 369ns;105.295508;                        -8251903679900ns;    12m 12s 437ms 234μs 689ns;1569.000000;0.000000
18;b8614;2000;107;10;     4m 35s 120ms  54μs 250ns;459.709091;                        -4881586634543ns;     4m 21s 809ms 751μs 982ns;1567.000000;0.000000
11;55e26;2000;88;10;        28s 907ms 927μs 649ns;4474.285714;                        -3203438440715ns;        18s 161ms 189μs  15ns;1230.000000;0.000000
7;235f4;2000;93;10;        50s 530ms 507μs 346ns;2511.600000;                        -4684125460622ns;        38s 148ms 834μs 365ns;1230.000000;0.000000
6;1b27f;2000;74;10;     1m  7s  84ms 968μs 556ns;1857.313433;                        -8593611172949ns;        37s 791ms 200μs 918ns;1566.000000;0.000000
31;10822e;2000;858;10;                          0ns;inf;                        -15117979719674ns;    71m  3s 457ms  44μs 346ns;2870.000000;0.000000
30;105979;2000;774;10;   100m 54s 883ms 761μs 719ns;27.492567;                        -13129377685982ns;    68m  1s 940ms 226μs 720ns;2870.000000;0.000000
5;14f5c;2000;197;10;        48s 756ms 886μs 349ns;2746.250000;                        -6286390364572ns;        17s 682ms 914μs 660ns;1566.000000;0.000000
29;102cce;2000;960;10;    72m 53s  96ms 658μs 172ns;40.612852;                        -12340276899075ns;    61m 29s 237ms  85μs 895ns;2875.000000;0.000000
28;10024b;2000;881;10;    59m 32s 608ms 678μs 324ns;48.393057;                        -10774242217511ns;    46m  3s 584ms 853μs 532ns;2855.000000;0.000000
27;fd617;2000;994;10;    64m 40s 159ms 722μs 461ns;46.298969;                        -11532455375395ns;    50m 50s  54ms 296μs 333ns;2744.000000;0.000000
4;cb21;2000;91;10;        37s 451ms 963μs  85ns;3390.810811;                        -4686983876650ns;        27s 343ms  99μs 910ns;968.000000;0.000000
26;faa2a;2000;1034;10;    54m 37s 579ms 597μs 697ns;55.550809;                        -10068616431051ns;    45m 55s 192ms 977μs 954ns;2653.000000;0.000000
15;6a315;2000;129;10;     4m 55s 616ms 683μs 358ns;433.016949;                        -5244194237631ns;     3m 55s 271ms  68μs 896ns;1698.000000;0.000000
25;f832b;2000;772;10;    56m 17s 244ms 898μs 523ns;49.250814;                        -10448207579759ns;    47m 44s 747ms 245μs 823ns;2047.000000;0.000000
14;68236;2000;85;10;     2m 26s 864ms 295μs 715ns;856.849315;                        -2140471195556ns;     1m 48s 325ms 515μs 608ns;1344.000000;0.000000
3;622e;2000;87;10;        32s  33ms 720μs  54ns;3913.125000;                        -7256843314574ns;        24s 693ms 699μs 435ns;966.000000;0.000000
24;f5e28;2000;652;10;    60m 31s 497ms 257μs  76ns;43.822638;                        -11526612463907ns;    50m  8s 339ms 860μs  77ns;1888.000000;0.000000
13;650e0;2000;215;10;     5m 49s 248ms 689μs 272ns;380.802292;                        -10070267540189ns;     5m  4s 588ms 978μs 825ns;1230.000000;0.000000
23;f36f1;2000;589;10;    46m 32s 131ms 923μs 459ns;55.637536;                        -9443258531623ns;    35m     315ms 431μs   1ns;1572.000000;0.000000
10;33131;2000;102;10;     1m 10s 477ms 747μs 905ns;1801.714286;                        -8272566157529ns;        54s 472ms 247μs 372ns;1568.000000;0.000000
17;92e95;2000;123;10;     4m 28s 931ms  82μs 549ns;475.298507;                        -6737113729880ns;     4m  7s 731ms 726μs 501ns;1698.000000;0.000000
20;c230c;2000;102;10;     8m     202ms 908μs 780ns;262.750000;                        -3405973545738ns;     6m 48s 339ms 885μs 877ns;1570.000000;0.000000
2;1a23;2000;101;10;        27s 546ms 727μs 186ns;4668.888889;                        -11872159031040ns;        14s 949ms 886μs 845ns;353.000000;0.000000
9;307e2;2000;101;10;        32s 295ms 292μs 342ns;3939.375000;                        -4243850410822ns;        20s 494ms 354μs 183ns;1230.000000;0.000000
22;f04d4;2000;577;10;    42m 48s 878ms 162μs 380ns;60.210280;                        -12578994390666ns;    33m 23s 145ms 818μs 846ns;1569.000000;0.000000
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;107;10;        10s 746ms 462μs 937ns;12642.000000;                        -10780943685496ns;         3s 503ms 670μs 410ns;0.000000;0.000000
