ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;2535;3945;2108;6572;20;168627;38.924477;100.704398;-nan;     4m 55s 300ms  49μs 773ns;         1s 577ms 878μs 888ns
-;380393;591832;316315;985883;3129;168627;5838.671532;15105.659714;-nan;   738m 15s   7ms 465μs 979ns;     3m 56s 681ms 833μs 206ns
