ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
1d8334;0;64;0;0;0000000000000010;   488m 31s 608ms 152μs 791ns;0;8201;         9s 148ms 690μs 906ns;1084.000000;7.565498;130.000000;63.084615;0;1;Failing;0;644677
89e18;0;64;0;0;0000000000000010;   141m 28s 294ms 207μs 939ns;0;8199;         8s 812ms 807μs 758ns;1083.000000;7.570637;120.000000;68.325000;0;1;Failing;0;188221
328af;0;64;0;0;0000000000000010;    51m 14s 736ms 161μs 267ns;0;8206;         9s  60ms 536μs 644ns;1083.000000;7.577101;120.000000;68.383333;0;1;Failing;0;68974
12b49;0;64;0;0;0000000000000010;    18m 43s 443ms 635μs 831ns;0;8208;         9s  52ms 136μs 692ns;1082.000000;7.585952;60.000000;136.800000;0;1;Failing;0;25506
77b63;0;64;0;0;0000000000000010;   122m 28s 573ms 525μs 614ns;0;8205;         9s  34ms 428μs 827ns;1077.000000;7.618384;60.000000;136.750000;0;1;Failing;0;163414
13c3d5;0;64;0;0;0000000000000010;   325m 14s 314ms 379μs 809ns;0;1270;         2s 244ms 101μs 641ns;1049.000000;1.210677;130.000000;9.769231;0;1;Failing;0;431739
1612c0;0;64;0;0;0000000000000010;   363m 19s 123ms 544μs 113ns;0;1327;         2s 321ms 613μs 650ns;1048.000000;1.266221;100.000000;13.270000;0;1;Failing;0;482164
122cab;0;64;0;0;0000000000000010;   299m     949ms 446μs 129ns;0;914;         2s  73ms 646μs 961ns;935.000000;0.977540;50.000000;18.280000;0;1;Failing;0;396994
1b9234;0;64;0;0;0000000000000010;   454m 18s 687ms 314μs 228ns;0;823;         1s 608ms 796μs 349ns;933.000000;0.882101;60.000000;13.716667;0;1;Failing;0;602267
10eaf2;0;64;0;0;0000000000000010;   278m 16s 710ms 812μs  85ns;0;972;         2s   3ms 693μs 572ns;887.000000;1.095829;200.000000;4.860000;0;1;Failing;0;369541
1f6e30;0;64;0;0;0000000000000010;   522m 17s 293ms 616μs 617ns;0;930;         1s 614ms 795μs 733ns;799.000000;1.163955;40.000000;23.250000;0;1;Failing;0;686575
2a6658;0;64;0;0;0000000000000010;   713m 36s 613ms 347μs 607ns;0;788;         1s 632ms 812μs 860ns;698.000000;1.128940;150.000000;5.253333;0;1;Failing;0;926204
1787a7;0;64;0;0;0000000000000010;   387m 11s  42ms 359μs 936ns;0;690;         1s 535ms 885μs 721ns;686.000000;1.005831;30.000000;23.000000;0;1;Failing;0;513985
8310a;0;64;0;0;0000000000000010;   134m 16s 502ms 261μs 136ns;0;8204;         9s 695ms  57μs 663ns;641.000000;12.798752;210.000000;39.066667;0;1;Failing;0;178913
ad353;0;64;0;0;0000000000000010;   177m 58s 576ms 711μs 823ns;0;8200;         9s   2ms 893μs  90ns;641.000000;12.792512;200.000000;41.000000;0;1;Failing;0;236453
bc0d1;0;64;0;0;0000000000000010;   193m 13s 172ms 388μs 924ns;0;8210;         9s  77ms 164μs 617ns;641.000000;12.808112;200.000000;41.050000;0;1;Failing;0;256719
77797;0;64;0;0;0000000000000010;   122m 13s 567ms 903μs 437ns;0;8200;         8s 901ms 806μs 505ns;641.000000;12.792512;190.000000;43.157895;0;1;Failing;0;163089
e64f1;0;64;0;0;0000000000000010;   236m 35s 833ms 683μs 480ns;0;8210;         9s 198ms 252μs  20ns;641.000000;12.808112;190.000000;43.210526;0;1;Failing;0;314415
286568;0;64;0;0;0000000000000010;   678m 44s 548ms 856μs 793ns;0;8202;         8s 339ms 293μs 243ns;641.000000;12.795632;180.000000;45.566667;0;1;Failing;0;882433
103cb5;0;64;0;0;0000000000000010;   267m  2s 215ms 442μs 803ns;0;8199;         9s 211ms 372μs 351ns;641.000000;12.790952;170.000000;48.229412;0;1;Failing;0;354672
ca86c;0;64;0;0;0000000000000010;   208m  4s 731ms  12μs 651ns;0;8203;         9s 815ms 986μs 791ns;641.000000;12.797192;140.000000;58.592857;0;1;Failing;0;276483
196053;0;64;0;0;0000000000000010;   417m 41s 736ms 299μs 401ns;0;8203;         9s 333ms 173μs 756ns;641.000000;12.797192;140.000000;58.592857;0;1;Failing;0;554319
136256;0;64;0;0;0000000000000010;   318m 58s 940ms 408μs 562ns;0;8205;         9s 543ms 348μs 840ns;641.000000;12.800312;140.000000;58.607143;0;1;Failing;0;423420
130e55;0;64;0;0;0000000000000010;   313m 32s 217ms 956μs 809ns;0;8197;         9s 706ms 173μs  53ns;641.000000;12.787832;70.000000;117.100000;0;1;Failing;0;416250
3f7ae;0;64;0;0;0000000000000010;    64m 28s 651ms 500μs 994ns;0;8198;         8s 774ms 961μs 760ns;641.000000;12.789392;70.000000;117.114286;0;1;Failing;0;86638
216ec5;0;64;0;0;0000000000000010;   557m 17s 186ms 546μs 545ns;0;8198;         9s 473ms 168μs 593ns;641.000000;12.789392;70.000000;117.114286;0;1;Failing;0;730315
10c538;0;64;0;0;0000000000000010;   275m 51s 800ms 324μs 933ns;0;8200;         9s 762ms 137μs 458ns;641.000000;12.792512;70.000000;117.142857;0;1;Failing;0;366322
b3df5;0;64;0;0;0000000000000010;   184m 47s 325ms  55μs 957ns;0;8201;         9s 404ms 610μs  11ns;641.000000;12.794072;70.000000;117.157143;0;1;Failing;0;245552
8f505;0;64;0;0;0000000000000010;   147m 10s 612ms 619μs 147ns;0;8202;         9s 265ms 217μs 183ns;641.000000;12.795632;70.000000;117.171429;0;1;Failing;0;195637
2c26b;0;64;0;0;0000000000000010;    44m 43s 735ms 369μs  90ns;0;8203;         9s 193ms  74μs 808ns;641.000000;12.797192;70.000000;117.185714;0;1;Failing;0;60247
2835fe;0;64;0;0;0000000000000010;   675m 35s 273ms  51μs 362ns;0;8204;         8s 735ms 168μs 798ns;641.000000;12.798752;70.000000;117.200000;0;1;Failing;0;878387
aa02c;0;64;0;0;0000000000000010;   174m 40s 344ms 136μs 396ns;0;8205;         8s 968ms 921μs 335ns;641.000000;12.800312;70.000000;117.214286;0;1;Failing;0;232088
16afc8;0;64;0;0;0000000000000010;   373m 20s 393ms 240μs 834ns;0;8205;         9s 245ms 540μs  63ns;641.000000;12.800312;70.000000;117.214286;0;1;Failing;0;495564
