ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
752;6b2c70;2000;162;10;        21s 784ms 405μs 263ns;6177.142857;                        -5090634897202ns;         1s 628ms 732μs 176ns;1734.000000;0.000000
721;66e836;2000;162;10;        21s 755ms 463μs  17ns;6177.142857;                        -4270866723739ns;         1s 449ms 736μs 895ns;1734.000000;0.000000
714;65f304;2000;186;10;        22s 311ms  22μs 960ns;5961.818182;                        -6594598522348ns;         1s 659ms 969μs 731ns;1734.000000;0.000000
670;5fe9d5;2000;175;10;        22s  66ms 968μs 810ns;5931.818182;                        -5802931716959ns;         1s 632ms 176μs 699ns;1734.000000;0.000000
669;5fc572;2000;217;10;        22s 584ms 637μs 538ns;6046.363636;                        -7762319068314ns;         2s  59ms 737μs  30ns;1734.000000;0.000000
668;5fa2b5;2000;145;10;        21s 506ms 441μs 495ns;6128.571429;                        -4545739749932ns;         1s 341ms 459μs 405ns;1734.000000;0.000000
667;5f7f9e;2000;176;10;        21s 507ms 239μs 570ns;6217.142857;                        -2899097631547ns;         1s 732ms 516μs 453ns;1734.000000;0.000000
666;5f5c7d;2000;181;10;        21s 736ms 291μs 188ns;6231.428571;                        -6310202001815ns;         1s 791ms 560μs 634ns;1734.000000;0.000000
665;5f3938;2000;176;10;        21s 689ms 681μs 362ns;6217.142857;                        -4479468914414ns;         1s 701ms 235μs 947ns;1734.000000;0.000000
664;5f167f;2000;158;10;        21s 561ms  33μs 527ns;6165.714286;                        -5313346472081ns;         1s 396ms  14μs 656ns;1734.000000;0.000000
663;5ef410;2000;155;10;        21s 714ms 829μs 409ns;6157.142857;                        -3990085275885ns;         1s 472ms 960μs 827ns;1734.000000;0.000000
662;5ed0fb;2000;168;10;        21s 823ms 604μs 532ns;6194.285714;                        -7667136532882ns;         1s 616ms 788μs 401ns;1734.000000;0.000000
661;5ead7a;2000;188;10;        21s 855ms 535μs  75ns;6251.428571;                        -4714841563460ns;         1s 675ms  10μs 749ns;1734.000000;0.000000
660;5e8aaf;2000;164;10;        21s 479ms   4μs  48ns;6182.857143;                        -3442522123994ns;         1s 484ms 608μs  37ns;1734.000000;0.000000
659;5e674e;2000;174;10;        22s  65ms 627μs 160ns;5929.090909;                        -3162729941442ns;         1s 519ms 960μs 358ns;1734.000000;0.000000
658;5e43a1;2000;194;10;        22s 228ms 938μs 521ns;5983.636364;                        -3655818954906ns;         1s 830ms 525μs  71ns;1734.000000;0.000000
657;5e202c;2000;192;10;        21s 836ms 319μs 899ns;6262.857143;                        -3397395414314ns;         1s 684ms 447μs 870ns;1734.000000;0.000000
656;5dfd21;2000;189;10;        21s 880ms 232μs 266ns;6254.285714;                        -6280088762581ns;         1s 898ms  29μs 706ns;1734.000000;0.000000
655;5dd94e;2000;202;10;        22s 104ms 477μs 274ns;6005.454545;                        -5462015860329ns;         1s 877ms 534μs 778ns;1734.000000;0.000000
654;5db68f;2000;179;10;        21s 591ms 518μs 949ns;6225.714286;                        -8410041419926ns;         1s 795ms 442μs 927ns;1734.000000;0.000000
653;5d9467;2000;159;10;        21s 670ms 242μs 488ns;6168.571429;                        -4508677067112ns;         1s 593ms 780μs   0ns;1734.000000;0.000000
652;5d71d6;2000;181;10;        21s 851ms 984μs 734ns;6231.428571;                        -4462695230670ns;         1s 644ms 866μs 962ns;1734.000000;0.000000
