ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
1481c;36134;0;0;0;198;122;5479.000000;122.000000;2.226684;0.000000;0.000000;-nan;0.000000;0.000000;-nan;     3m 10s 278ms 297μs  29ns;     1m 26s 536ms 550μs 811ns
14497;46182;0;0;0;225;123;5543.000000;123.000000;2.219015;0.000000;0.000000;-nan;0.000000;0.000000;-nan;     3m 36s 858ms 994μs 677ns;     2m  9s 596ms 533μs 501ns
