ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;19660;10;     4m  3s 802ms 586μs 801ns;7323.456790;             74ms 996μs 296ns;        38s 968ms 797μs  32ns;0.000000;0.000000
40;3006b0;9959;4418;10;     4m 13s 715ms 522μs 781ns;3409.565217;            151ms 589μs 740ns;        21s 571ms 191μs 434ns;788.000000;0.000000
84;60d287;9957;5262;10;     4m 21s 341ms 271μs 820ns;3498.620690;            145ms 630μs 175ns;        24s 804ms 343μs 634ns;787.000000;0.000000
41;310ea8;9969;4555;10;     4m 18s  73ms 667μs 781ns;3377.674419;            144ms 351μs 310ns;        20s 141ms 240μs 772ns;788.000000;0.000000
85;61f32e;9945;4238;10;     4m 20s 783ms 980μs 836ns;3273.000000;            155ms 937μs 610ns;        20s 858ms 786μs 509ns;787.000000;0.000000
42;321d42;9905;4881;10;     4m 16s 688ms 787μs 690ns;3465.468750;            141ms 488μs 703ns;        22s 855ms 838μs  98ns;788.000000;0.000000
2;24222;9943;19706;10;     5m 19s 464ms 536μs 220ns;5576.614420;             88ms 497μs 610ns;        46s 566ms 403μs 872ns;611.000000;0.000000
86;630587;9910;4745;10;     4m 21s  26ms 974μs 947ns;3368.965517;            144ms 645μs 804ns;        22s 770ms 201μs 384ns;786.000000;0.000000
43;332c45;9925;4796;10;     4m 18s 974ms 552μs 456ns;3423.488372;            144ms  71μs 987ns;        22s 258ms 150μs   2ns;789.000000;0.000000
44;343f07;9955;4589;10;     4m 15s 736ms  82μs 744ns;3422.117647;            148ms 959μs 895ns;        20s 546ms  85μs 830ns;789.000000;0.000000
3;47bd6;10000;19479;10;     4m 33s 451ms 671μs 804ns;6478.901099;             83ms 194μs 703ns;        51s  55ms 183μs 483ns;682.000000;0.000000
45;35481e;9868;4529;10;     4m 12s 152ms  68μs 970ns;3427.857143;            150ms 183μs 436ns;        20s   5ms 887μs 477ns;788.000000;0.000000
46;364fce;10000;4912;10;     4m 17s 481ms 390μs 477ns;3481.400778;            148ms 217μs 202ns;        20s 389ms 211μs 384ns;788.000000;0.000000
89;666516;9962;5040;10;     4m 21s 301ms 271μs 565ns;3448.735632;            148ms 727μs 547ns;        25s 482ms 238μs 572ns;789.000000;0.000000
4;69e0e;9923;14793;10;     4m 17s 662ms  50μs  92ns;5770.272374;             92ms 289μs 996ns;        48s 741ms 118μs 575ns;788.000000;0.000000
47;376369;9910;5498;10;     4m 18s 828ms 532μs   9ns;3583.255814;            143ms 906μs 897ns;        22s 895ms 813μs 216ns;788.000000;0.000000
90;677ea6;9964;5991;10;     4m 32s 337ms 437μs 758ns;3519.485294;            141ms 179μs 236ns;        30s 922ms 585μs 546ns;789.000000;0.000000
5;86490;9967;13720;10;     4m 19s 592ms 816μs 610ns;5487.335907;             98ms 475μs 391ns;        44s 548ms 419μs 100ns;781.000000;0.000000
48;387dd0;9908;6499;10;     4m 21s 766ms 720μs 464ns;3771.724138;            130ms 522μs 329ns;        23s 894ms 230μs 505ns;788.000000;0.000000
91;68b47c;9970;5383;10;     4m 27s 726ms 926μs  64ns;3450.112360;            145ms 496μs  32ns;        25s 899ms 208μs 356ns;790.000000;0.000000
49;39a427;9952;5383;10;     4m 10s 522ms 292μs 628ns;3680.400000;            144ms 233μs 718ns;        23s 153ms 361μs 838ns;788.000000;0.000000
92;69d416;9942;5300;10;     4m 24s 785ms 334μs 802ns;3464.090909;            144ms  45μs 757ns;        25s 652ms 503μs 210ns;787.000000;0.000000
6;9ed6d;9973;5569;10;     4m     495ms 419μs 550ns;3885.500000;            134ms 644μs 808ns;        21s 728ms 268μs  80ns;784.000000;0.000000
50;3ac093;9896;5110;10;     4m 17s 472ms  23μs 555ns;3503.346304;            137ms 358μs 717ns;        22s 116ms 717μs  63ns;788.000000;0.000000
7;b04bc;9965;6050;10;     4m  9s 223ms 580μs 795ns;3859.036145;            132ms 471μs 307ns;        23s 688ms 893μs 249ns;788.000000;0.000000
51;3bd7ed;9896;6074;10;     4m 16s 321ms  45μs 250ns;3742.968750;            141ms 833μs 540ns;        25s 550ms 625μs 892ns;788.000000;0.000000
94;6c1206;9939;5459;10;     4m 25s 508ms 218μs 655ns;3486.339623;            142ms 914μs 911ns;        27s 724ms 518μs 759ns;788.000000;0.000000
8;c260a;9934;6018;10;     4m  9s 570ms 992μs 715ns;3843.855422;            138ms 547μs 610ns;        24s 589ms 193μs 791ns;787.000000;0.000000
83;5fa782;9950;5989;10;     4m 25s 322ms 125μs 105ns;3608.830189;            139ms 705μs 829ns;        27s 367ms 363μs 413ns;787.000000;0.000000
39;2ef60c;9967;4727;10;     4m 20s 203ms 152μs 280ns;3390.923077;            149ms 947μs 901ns;        22s 177ms 503μs 184ns;788.000000;0.000000
82;5e8ae3;9895;5275;10;     4m 23s 491ms 314μs 409ns;3460.836502;            146ms 705μs 406ns;        24s 412ms 824μs 850ns;787.000000;0.000000
38;2de299;9955;5229;10;     4m 15s 824ms 324μs 891ns;3572.705882;            143ms 107μs 652ns;        22s  34ms  61μs 117ns;788.000000;0.000000
81;5d66d5;9928;5798;10;     4m 22s 488ms 425μs 911ns;3601.374046;            140ms 776μs 517ns;        25s 741ms 929μs 441ns;787.000000;0.000000
37;2ccffb;9908;4819;10;     4m  8s 900ms 776μs 594ns;3562.983871;            145ms 334μs  74ns;        20s 939ms 344μs 388ns;788.000000;0.000000
80;5c4bf4;9988;4957;10;     4m 24s 835ms 409μs 268ns;3396.590909;            143ms 276μs 427ns;        23s 104ms       272ns;787.000000;0.000000
36;2bc19b;9931;4795;10;     4m 12s 930ms 479μs 775ns;3506.190476;            148ms 794μs 240ns;        19s 941ms 905μs 407ns;788.000000;0.000000
79;5b2d90;9970;5116;10;     4m 23s 872ms 410μs 337ns;3441.673004;            147ms 673μs 831ns;        24s 264ms 577μs 412ns;787.000000;0.000000
35;2aa7da;9924;5113;10;     4m 14s 281ms 514μs 646ns;3552.047244;            147ms 512μs 756ns;        23s  41ms 126μs 436ns;788.000000;0.000000
78;5a0c98;9969;5510;10;     4m 24s 930ms 432μs 830ns;3517.954545;            142ms  56μs 602ns;        24s 168ms 564μs 518ns;786.000000;0.000000
34;2986f2;9933;5727;10;     4m 16s 771ms 882μs 829ns;3670.312500;            144ms 170μs 566ns;        24s 860ms 841μs 134ns;788.000000;0.000000
77;58f649;9969;4679;10;     4m 24s 615ms 503μs 197ns;3329.090909;            147ms  10μs 805ns;        21s 600ms 812μs 925ns;787.000000;0.000000
33;286d40;9966;4986;10;     4m  9s 690ms 305μs 666ns;3602.891566;            148ms 729μs 350ns;        21s 629ms 201μs 250ns;788.000000;0.000000
76;57ecaa;9912;4024;10;     4m 21s 233ms 223μs 732ns;3203.678161;            152ms 686μs 289ns;        21s 336ms 158μs 535ns;786.000000;0.000000
32;276669;9997;4459;10;     4m 10s 789ms 545μs 956ns;3469.440000;            147ms 558μs 328ns;        20s 438ms 972μs  99ns;788.000000;0.000000
75;56c7e2;9894;6244;10;     4m 24s 678ms 907μs 455ns;3667.727273;            141ms 483μs 557ns;        25s 735ms 356μs 855ns;787.000000;0.000000
31;262ecb;9937;6191;10;     4m 19s 551ms 204μs 992ns;3736.216216;            140ms  98μs 185ns;        22s 813ms 203μs 104ns;788.000000;0.000000
74;55b066;9868;4980;10;     4m 22s  20ms 758μs 661ns;3400.305344;            145ms 733μs 379ns;        22s 872ms 732μs 572ns;789.000000;0.000000
30;250f8c;9960;6000;10;     4m 17s   6ms 745μs 326ns;3726.070039;            138ms 816μs 763ns;        23s 762ms 544μs 104ns;788.000000;0.000000
73;549436;9954;5286;10;     4m 22s 363ms 662μs 650ns;3490.076336;            148ms 369μs 579ns;        23s 259ms 497μs   0ns;787.000000;0.000000
29;23f651;9927;5081;10;     4m 13s 144ms 309μs 469ns;3559.209486;            148ms 911μs 258ns;        23s 651ms 689μs 436ns;788.000000;0.000000
72;5383fe;9896;4482;10;     4m 20s 130ms 162μs 283ns;3318.000000;            155ms 518μs 286ns;        21s 233ms 972μs 426ns;789.000000;0.000000
28;22e276;9872;4995;10;     4m 16s 810ms 801μs  46ns;3484.453125;            147ms 751μs 912ns;        21s 622ms 284μs 968ns;789.000000;0.000000
71;526779;9868;5396;10;     4m 20s 830ms 405μs 819ns;3522.461538;            142ms 793μs 487ns;        24s 854ms  97μs 903ns;789.000000;0.000000
27;21cbfd;9930;5530;10;     4m  8s 530ms 442μs 942ns;3740.322581;            137ms 529μs 903ns;        21s 781ms 174μs 174ns;787.000000;0.000000
70;515844;9913;4514;10;     4m 18s 702ms 755μs 345ns;3355.116279;            149ms 740μs 326ns;        21s 425ms 486μs 825ns;789.000000;0.000000
26;20b4a4;9881;5572;10;     4m 11s 763ms 925μs 738ns;3693.944223;            138ms 210μs 309ns;        23s 633ms 239μs 175ns;787.000000;0.000000
69;5039c6;9944;5133;10;     4m 26s 895ms 517μs  46ns;3400.827068;            142ms 392μs 864ns;        24s 312ms 769μs 919ns;788.000000;0.000000
25;1f9fb0;9930;5049;10;     4m  6s 586ms 637μs 447ns;3653.414634;            142ms 280μs 437ns;        21s 444ms 441μs 364ns;787.000000;0.000000
