ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9925;28397;10;     7m 47s 760ms 108μs 597ns;4923.597430;             88ms 336μs 635ns;     1m 34s 419ms 664μs 441ns;0.000000;0.000000
9;1a73fa;9910;19928;10;    92m 24s 767ms 647μs  83ns;322.922078;         1s 580ms 371μs   2ns;     1m 25s 401ms 195μs 906ns;1548.000000;0.000000
2;2bd57;9957;23072;10;     9m 17s 211ms  67μs 992ns;3557.881508;            120ms 610μs 780ns;     2m 33s 614ms 219μs  31ns;528.000000;0.000000
16;4bdbef;9958;23276;10;    29m 39s 799ms 853μs 561ns;1120.876897;            421ms 772μs 583ns;     1m 52s 731ms 169μs 515ns;1548.000000;0.000000
3;533f7;9957;21829;10;     9m 14s  11ms 363μs 441ns;3442.527076;            121ms 934μs 158ns;     2m 14s 282ms 604μs 147ns;528.000000;0.000000
8;178b25;9925;10674;10;    13m 17s 471ms 568μs 649ns;1550.740276;            264ms 130μs 781ns;     2m 28s 659ms 878μs 548ns;1538.000000;0.000000
15;46be57;9945;26813;10;    29m 48s 771ms 660μs 900ns;1233.489933;            378ms 261μs  15ns;     2m 49s 698ms  76μs 686ns;1548.000000;0.000000
11;2e9cf4;9931;29795;10;    79m 37s 899ms 123μs 720ns;498.965878;         1s  28ms  44μs 224ns;     2m 25s 868ms 922μs 824ns;1548.000000;0.000000
20;5e94e9;9942;19020;10;    20m 18s 263ms 660μs 447ns;1426.699507;            319ms 924μs 657ns;     1m 47s 720ms 798μs 726ns;1548.000000;0.000000
14;42d155;9947;18866;10;    31m 28s 911ms 122μs 241ns;915.667373;            502ms 549μs 412ns;     1m 36s 334ms 535μs 200ns;1548.000000;0.000000
19;5aa77b;9958;26266;10;    21m 32s 165ms 270μs 546ns;1682.229102;            266ms 799μs 413ns;     2m 38s 526ms 788μs 171ns;1548.000000;0.000000
7;e9f47;9947;26479;10;    82m 51s 929ms 597μs 781ns;439.662040;         1s 124ms 537μs 785ns;     5m  9s 825ms  71μs 844ns;1529.000000;0.000000
18;562c1d;9918;25642;10;    31m 16s 748ms 523μs 920ns;1137.313433;            405ms 496μs 929ns;     2m 23s 985ms 104μs 334ns;1548.000000;0.000000
13;3dd7a2;9931;30104;10;    29m 58s 406ms 886μs 118ns;1335.984427;            349ms 266μs 231ns;     4m  7s  13ms 587μs 372ns;1548.000000;0.000000
10;24b551;9914;21864;10;    76m 49s 184ms 355μs 380ns;413.686266;         1s 238ms 809μs 247ns;     1m 26s 847ms 392μs 963ns;1548.000000;0.000000
6;ba26c;9966;19906;10;    19m 41s 909ms 581μs 629ns;1517.629128;            323ms 342μs 865ns;     3m 46s 375ms 569μs 139ns;1166.000000;0.000000
12;395c22;9929;24089;10;    27m 40s 468ms 155μs 909ns;1229.566265;            383ms 508μs 958ns;     1m 30s 275ms 386μs 592ns;1548.000000;0.000000
5;93a59;10000;22240;10;    14m 39s 190ms 863μs 377ns;2200.682594;            224ms 199μs 961ns;     3m 49s 422ms 738μs 137ns;720.000000;0.000000
17;50492b;9937;33957;10;    36m 50s 987ms 853μs 553ns;1191.692308;            402ms 701μs 496ns;     2m 29s 770ms  23μs 319ns;1548.000000;0.000000
4;75210;9928;17095;10;    12m 22s 661ms 230μs 581ns;2185.148248;            143ms 176μs 566ns;     4m 35s 923ms 541μs 702ns;625.000000;0.000000
