ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;249;10;         8s 148ms 499μs 103ns;16867.500000;                        -32613651689211ns;         1s 484ms 309μs 730ns;0.000000;0.000000
379;300f28;2000;342;10;        44s 605ms 361μs  79ns;3193.636364;                        -55187815512584ns;         4s  69ms 182μs 431ns;2284.000000;0.000000
2;1d17;2000;401;10;        33s 650ms 347μs 143ns;4365.454545;                        -53522468068838ns;         2s 890ms   8μs 406ns;1428.000000;0.000000
380;3030e9;2000;261;10;        43s 699ms 473μs  46ns;3154.883721;                        -41247322308393ns;         2s 697ms 686μs  16ns;2284.000000;0.000000
3;3f8c;2000;489;10;        38s 649ms 625μs 658ns;3930.000000;                        -50948437830439ns;         4s 778ms  53μs 876ns;2297.000000;0.000000
381;305161;2000;267;10;        43s 647ms 306μs 569ns;3163.255814;                        -53121652181565ns;         2s 958ms 225μs 605ns;2284.000000;0.000000
4;6d07;2000;424;10;        42s  66ms  14μs  73ns;3462.857143;                        -38945744283012ns;         3s 583ms 972μs 152ns;2282.000000;0.000000
382;307208;2000;281;10;        44s 402ms 641μs 496ns;3110.454545;                        -44260636933373ns;         3s 538ms 288μs 199ns;2284.000000;0.000000
5;8f92;2000;280;10;        40s 689ms 642μs 792ns;3420.000000;                        -32677886553353ns;         3s 253ms 888μs 620ns;2282.000000;0.000000
383;309251;2000;289;10;        45s 586ms 143μs 452ns;3052.000000;                        -54945878421029ns;         2s 576ms 488μs 439ns;2284.000000;0.000000
6;b037;2000;304;10;        41s 185ms 693μs 534ns;3371.707317;                        -33080466982791ns;         3s 206ms 746μs 833ns;2282.000000;0.000000
384;30b390;2000;341;10;        45s 800ms 545μs 891ns;3121.333333;                        -50452819826737ns;         3s 734ms 668μs 418ns;2284.000000;0.000000
7;d118;2000;340;10;        41s 186ms 883μs 556ns;3424.390244;                        -36220342178319ns;         4s 283ms 387μs  35ns;2282.000000;0.000000
