ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;89;1;115;156;7;159844;-nan;100.385489;-nan;        21s 667ms 910μs 317ns;                        -478792647251324ns
-;290840;4038;377434;510241;22985;159844;-nan;327256.694984;-nan;  1177m 17s 387ms 636μs 224ns;                        -1560864030039316614ns
