ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
3aff;4207;9;0;0;293;113;6205.000000;0.000000;0.000000;1081.000000;1081.000000;97.916667;90.000000;90.000000;32.142857;     7m 32s 847ms 729μs 854ns;     2m 26s 939ms 728μs 470ns
3b00;1174;1;0;0;73;83;806.000000;0.000000;0.000000;1080.000000;1080.000000;113.207547;80.000000;80.000000;114.285714;     2m 38s 104ms 200μs 538ns;        19s  56ms 413μs 439ns
3b03;1449;0;0;0;71;99;765.000000;0.000000;0.000000;1083.000000;1083.000000;111.534501;150.000000;150.000000;136.363636;     3m  2s 228ms   1μs  32ns;        16s 370ms 593μs 118ns
3b08;1458;0;0;0;106;140;1094.000000;0.000000;0.000000;1082.000000;1082.000000;99.907664;50.000000;50.000000;25.000000;     3m 43s 112ms 178μs 137ns;        33s 242ms 119μs  92ns
3b0c;2452;44;0;0;160;69;746.000000;0.000000;0.000000;1081.000000;1081.000000;110.985626;120.000000;120.000000;100.000000;     5m  1s 228ms 328μs 265ns;        40s 498ms 419μs  33ns
f379;8742;624;0;0;538;153;6205.000000;0.000000;0.000000;1360.000000;1360.000000;98.408104;90.000000;90.000000;90.000000;    38m  4s 933ms 795μs 938ns;     4m 39s 423ms 711μs 709ns
f37a;55525;1668;0;0;218;3241;5254.000000;0.000000;0.000000;1341.000000;1341.000000;113.644068;150.000000;150.000000;71.428571;   144m 46s 947ms 283μs 899ns;     1m 56s 892ms 246μs 562ns
f382;1033;2;0;0;243;40;6198.000000;0.000000;0.000000;1361.000000;1361.000000;97.984161;120.000000;120.000000;100.000000;    10m     827ms 485μs 258ns;     2m 49s 731ms 902μs 988ns
f38b;3488;644;0;0;305;213;6198.000000;0.000000;0.000000;1366.000000;1366.000000;98.273381;60.000000;60.000000;46.153846;    18m 37s  44ms 324μs 494ns;     3m  8s 846ms  41μs 398ns
f38f;1575;38;0;0;206;40;3192.000000;0.000000;0.000000;1154.000000;1154.000000;97.631134;100.000000;100.000000;28.571429;    10m 52s 214ms 228μs 688ns;     1m 32s 862ms 318μs 429ns
