ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9936;20215;10;     4m 49s 496ms  73μs 701ns;6259.723183;             77ms 442μs 972ns;        59s 509ms 546μs 481ns;0.000000;0.000000
2;1f69c;9903;11540;10;     4m 52s 769ms 643μs 129ns;4406.095890;            104ms 765μs 360ns;        32s 928ms 799μs 514ns;462.000000;0.000000
20;47f063;9966;26185;10;    57m 34s 428ms 795μs 905ns;627.984945;            798ms 530μs 334ns;     1m 14s 847ms 221μs 653ns;1747.000000;0.000000
14;14528b;9945;1152;10;    52m 12s 940ms 462μs 895ns;212.586207;         2s 315ms 443μs 628ns;         6s 748ms 866μs 785ns;1586.000000;0.000000
22;5b87f0;9945;17320;10;    57m 55s 751ms 895μs 127ns;470.762590;         1s  72ms 608μs 670ns;        45s 389ms   8μs 345ns;1747.000000;0.000000
17;2b8369;9937;28686;10;    53m 54s 465ms 180μs 658ns;716.567718;            705ms 890μs 945ns;     1m 16s 257ms 264μs  86ns;1747.000000;0.000000
13;12240d;9889;13215;10;     7m 26s 411ms 292μs 387ns;3108.161435;            145ms 401μs 942ns;     1m  9s 163ms 657μs 650ns;1501.000000;0.000000
12;108164;9956;8560;10;     5m 47s 868ms 776μs 458ns;3201.613833;            156ms 262μs 494ns;     1m  1s 763ms 984μs 336ns;1490.000000;0.000000
11;f1ee8;9952;8165;10;     5m 32s 734ms 160μs 423ns;3274.156627;            141ms 608μs 809ns;        39s 346ms 954μs 737ns;1044.000000;0.000000
19;3ef715;9942;13558;10;    60m 30s 757ms 185μs 494ns;388.429752;         1s 273ms 908μs 147ns;        32s 894ms 668μs 816ns;1747.000000;0.000000
10;d806e;9940;10946;10;     5m 51s 530ms 280μs 251ns;3570.256410;            141ms 468μs 676ns;        48s 898ms 645μs 765ns;1043.000000;0.000000
9;c3a43;9968;7369;10;     5m 37s 322ms 902μs 229ns;3086.706231;            142ms 862μs 488ns;        40s 571ms 964μs 434ns;1043.000000;0.000000
8;afac1;9984;7287;10;     5m 44s  30ms 516μs 428ns;3012.383721;            146ms 777μs 247ns;        41s 569ms 429μs 903ns;1038.000000;0.000000
16;227dd8;9931;19359;10;    50m 53s 704ms 183μs 950ns;575.630527;            893ms 369μs 697ns;        45s 604ms 719μs 917ns;1747.000000;0.000000
21;51f421;9915;18638;10;    65m 12s 684ms 631μs 881ns;437.929448;         1s 147ms 313μs 817ns;     1m 46s 497ms 868μs 666ns;1747.000000;0.000000
7;9c369;9893;8183;10;     5m 23s 396ms 709μs 791ns;3357.770898;            142ms 660μs 974ns;        43s 111ms 978μs 280ns;1031.000000;0.000000
6;8754e;9920;8789;10;     5m 20s 605ms 499μs 895ns;3507.937500;            132ms 423μs   6ns;        45s 880ms 602μs  17ns;1023.000000;0.000000
5;6f0d2;10000;12452;10;     5m 28s 193ms  70μs  34ns;4107.073171;            109ms 513μs 766ns;     1m  2s 637ms 927μs 947ns;995.000000;0.000000
18;353c23;9969;22683;10;    56m 31s  63ms 527μs 922ns;577.741079;            871ms 541μs 707ns;     1m  8s 782ms  74μs 174ns;1747.000000;0.000000
23;64dbb9;9952;23450;10;    59m 46s 975ms 408μs 529ns;558.873397;            917ms 292μs 579ns;     1m 32s 434ms  41μs 228ns;1747.000000;0.000000
4;4d34b;9962;19891;10;     6m 17s  27ms 617μs 722ns;4751.140584;             99ms 312μs 203ns;     1m 23s 970ms 744μs 695ns;770.000000;0.000000
3;3480b;9974;13532;10;     5m  8s 632ms 549μs 993ns;4579.090909;             95ms 714μs 786ns;        48s 407ms 475μs 524ns;586.000000;0.000000
15;1a4bd5;9946;1660;10;    54m  7s   7ms 586μs  83ns;214.462581;         2s 345ms 895μs 622ns;         7s 661ms 452μs 378ns;1747.000000;0.000000
