ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;1404;979;1215;2785;16;113137;25.182323;101.226012;-nan;        53s 690ms 386μs 840ns;            329ms 336μs 434ns
-;323149;225264;279675;640561;3738;113137;5791.934232;23281.982675;-nan;   205m 48s 788ms 973μs 391ns;     1m 15s 747ms 379μs 859ns
