ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;4487;438;0;0;128;15111;-nan;103.078371;99.373690;    34m 20s 995ms 496μs 101ns;     1m 49s 844ms 353μs 596ns
-;269262;26318;0;0;7690;15111;-nan;6184.702245;5962.421400;  2060m 59s 729ms 766μs  72ns;   109m 50s 661ms 215μs 772ns
