ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
f78ca;0;64;0;0;0000000000000010;   228m 24s 289ms 118μs 707ns;0;-1;        30s 311ms 160μs 925ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;337954
f81d0;0;64;0;0;0000000000000010;   228m 56s 147ms 922μs 557ns;0;-1;        30s 127ms 338μs 292ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;338724
f864d;0;64;0;0;0000000000000010;   229m 13s 485ms 637μs 904ns;0;-1;        30s 159ms 639μs 589ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;339109
f86c8;0;64;0;0;0000000000000010;   229m 14s 473ms 142μs 149ns;0;-1;        30s 114ms 589μs  99ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;339149
f8a4f;0;64;0;0;0000000000000010;   229m 26s 807ms 956μs 881ns;0;-1;        30s 221ms  93μs 338ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;339449
f9313;0;64;0;0;0000000000000010;   229m 59s 476ms  27μs 194ns;0;-1;        30s 263ms 721μs 279ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340197
f9914;0;64;0;0;0000000000000010;   230m 20s 965ms 203μs 378ns;0;-1;        30s 262ms 187μs 920ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340709
f9a5d;0;64;0;0;0000000000000010;   230m 25s 418ms 425μs 249ns;0;-1;        30s 152ms 452μs 499ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340819
f9c65;0;64;0;0;0000000000000010;   230m 32s 819ms 337μs  87ns;0;-1;        30s  61ms 944μs 121ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340992
f9cfe;0;64;0;0;0000000000000010;   230m 35s 149ms 384μs  84ns;0;-1;        30s 460ms 712μs 454ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341044
f9d74;0;64;0;0;0000000000000010;   230m 36s 356ms 601μs 120ns;0;-1;        30s  65ms 901μs 113ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341083
fa045;0;64;0;0;0000000000000010;   230m 46s 886ms 467μs 640ns;0;-1;        30s 364ms  26μs 602ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341323
fa0db;0;64;0;0;0000000000000010;   230m 48s 826ms 755μs 721ns;0;-1;        30s  29ms 215μs 209ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341373
fa126;0;64;0;0;0000000000000010;   230m 49s 768ms 651μs 529ns;0;-1;        30s 114ms 970μs  40ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341398
fa170;0;64;0;0;0000000000000010;   230m 50s 700ms 869μs 424ns;0;-1;        30s 190ms 603μs 988ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341422
fa844;0;64;0;0;0000000000000010;   231m 17s 701ms  22μs 406ns;0;-1;        30s 153ms 377μs 909ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342005
faaa2;0;64;0;0;0000000000000010;   231m 26s 689ms 522μs 423ns;0;-1;        30s  86ms 509μs 481ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342207
faefd;0;64;0;0;0000000000000010;   231m 42s 326ms 485μs 293ns;0;-1;        30s 117ms 838μs 459ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342579
faf2b;0;64;0;0;0000000000000010;   231m 42s 775ms 472μs 242ns;0;-1;        30s 242ms 213μs 993ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342595
faf76;0;64;0;0;0000000000000010;   231m 43s 767ms 108μs 471ns;0;-1;        30s 246ms 332μs 981ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342619
fafb6;0;64;0;0;0000000000000010;   231m 44s 731ms  71μs 550ns;0;-1;        30s 221ms 498μs 378ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342641
fb1c5;0;64;0;0;0000000000000010;   231m 51s 979ms 960μs 878ns;0;-1;        30s 478ms 153μs 856ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342816
fb4b2;0;64;0;0;0000000000000010;   232m  2s 459ms  11μs 189ns;0;-1;        30s 106ms 533μs 153ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;343066
fb5e0;0;64;0;0;0000000000000010;   232m  6s 841ms 805μs  87ns;0;-1;        30s 403ms 266μs 621ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;343166
fb9ae;0;64;0;0;0000000000000010;   232m 22s 257ms 921μs 129ns;0;-1;        30s 241ms 925μs 186ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;343491
fbc44;0;64;0;0;0000000000000010;   232m 31s 142ms 365μs 916ns;0;-1;        30s 322ms 926μs 837ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;343712
fbc52;0;64;0;0;0000000000000010;   232m 31s 443ms 566μs 653ns;0;-1;        30s 426ms 631μs 319ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;343716
fbde5;0;64;0;0;0000000000000010;   232m 37s 128ms 787μs 955ns;0;-1;        30s  99ms 461μs 371ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;343851
fbef2;0;64;0;0;0000000000000010;   232m 41s 318ms 677μs 101ns;0;-1;        30s 293ms 891μs  32ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;343940
fc0fc;0;64;0;0;0000000000000010;   232m 48s 608ms 383μs 627ns;0;-1;        30s 402ms 571μs  78ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;344115
fc462;0;64;0;0;0000000000000010;   233m  1s  61ms 282μs 552ns;0;-1;        30s 439ms 850μs 763ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;344404
fc4d0;0;64;0;0;0000000000000010;   233m  3s  17ms 935μs 614ns;0;-1;        30s 244ms 747μs 670ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;344441
fc546;0;64;0;0;0000000000000010;   233m  4s 525ms 529μs 534ns;0;-1;        30s 267ms 316μs 272ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;344480
fc5d4;0;64;0;0;0000000000000010;   233m  6s 868ms 439μs 466ns;0;-1;        30s 181ms 229μs 412ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;344528
fc6cc;0;64;0;0;0000000000000010;   233m 10s 427ms 804μs 189ns;0;-1;        30s 154ms 624μs 670ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;344610
fcc5e;0;64;0;0;0000000000000010;   233m 31s 818ms 745μs 864ns;0;-1;        30s 131ms 911μs 205ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345086
fccab;0;64;0;0;0000000000000010;   233m 33s 262ms 715μs 572ns;0;-1;        30s 197ms 728μs 682ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345112
