ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
c5d2;120;0;14;118;7;27;29.000000;0.000000;0.000000;2360.000000;2360.000000;99.957645;0.000000;0.000000;-nan;        12s 930ms 503μs 294ns;            917ms 851μs 496ns
c5d6;84;0;15;81;6;25;26.000000;0.000000;0.000000;2072.000000;2072.000000;100.000000;0.000000;0.000000;-nan;        10s 693ms 907μs 906ns;            429ms 147μs 261ns
c5df;85;0;14;81;6;25;26.000000;0.000000;0.000000;2067.000000;2067.000000;100.000000;0.000000;0.000000;-nan;        10s 934ms 842μs 386ns;            206ms 138μs 205ns
c5ed;102;0;17;99;7;23;25.000000;0.000000;0.000000;2071.000000;2071.000000;100.000000;0.000000;0.000000;-nan;        12s 650ms 437μs 178ns;         1s 284ms 277μs 499ns
c60a;88;0;14;86;6;26;27.000000;0.000000;0.000000;2205.000000;2205.000000;100.000000;0.000000;0.000000;-nan;        10s  80ms 970μs 644ns;            422ms 788μs 579ns
c613;85;0;14;81;6;25;26.000000;0.000000;0.000000;2069.000000;2069.000000;100.000000;0.000000;0.000000;-nan;        12s 187ms 971μs 834ns;            813ms 895μs 548ns
c61e;120;0;14;118;7;27;29.000000;0.000000;0.000000;2366.000000;2366.000000;100.000000;0.000000;0.000000;-nan;        13s 181ms 188μs 279ns;            831ms  63μs 310ns
c629;86;0;13;81;6;25;26.000000;0.000000;0.000000;2073.000000;2073.000000;100.000000;0.000000;0.000000;-nan;        12s 449ms 951μs 215ns;            371ms 575μs 896ns
c636;87;0;17;84;6;26;27.000000;0.000000;0.000000;2099.000000;2099.000000;100.000000;0.000000;0.000000;-nan;        11s 560ms 217μs 133ns;            496ms 253μs 949ns
c643;114;0;14;108;7;25;27.000000;0.000000;0.000000;2070.000000;2070.000000;100.000000;0.000000;0.000000;-nan;        13s 431ms 317μs 159ns;            940ms 556μs 292ns
17d7;7;0;11;14;3;7;7.000000;7.000000;100.000000;495.000000;495.000000;100.000000;0.000000;0.000000;-nan;            333ms 284μs 426ns;                          0ns
17dc;20;0;13;21;4;10;10.000000;10.000000;100.000000;657.000000;657.000000;100.000000;0.000000;0.000000;-nan;            600ms 620μs 252ns;                          0ns
17e9;19;0;16;27;5;8;9.000000;0.000000;0.000000;656.000000;656.000000;100.152672;0.000000;0.000000;-nan;            768ms 983μs 141ns;            119ms 494μs 930ns
17f7;7;0;9;12;3;6;6.000000;6.000000;100.000000;501.000000;501.000000;100.000000;0.000000;0.000000;-nan;            452ms  22μs 191ns;                          0ns
1803;13;0;6;9;3;8;8.000000;8.000000;100.000000;656.000000;656.000000;100.000000;0.000000;0.000000;-nan;            669ms 622μs  32ns;                          0ns
180a;7;0;9;12;3;6;6.000000;6.000000;100.000000;499.000000;499.000000;100.000000;0.000000;0.000000;-nan;            499ms 954μs 473ns;                          0ns
1816;7;0;9;12;3;6;6.000000;6.000000;100.000000;496.000000;496.000000;100.000000;0.000000;0.000000;-nan;            504ms 315μs 899ns;                          0ns
1828;7;0;9;12;3;6;6.000000;6.000000;100.000000;498.000000;498.000000;100.000000;0.000000;0.000000;-nan;            521ms 129μs 912ns;                          0ns
1838;7;0;9;12;3;6;6.000000;6.000000;100.000000;500.000000;500.000000;100.000000;0.000000;0.000000;-nan;            542ms 562μs 892ns;                          0ns
1848;8;0;8;12;3;6;6.000000;6.000000;100.000000;497.000000;497.000000;100.000000;0.000000;0.000000;-nan;            639ms 903μs 832ns;                          0ns
11509;17;74;69;54;6;37;37.000000;37.000000;100.000000;2970.000000;2970.000000;100.000000;0.000000;0.000000;-nan;         1s 358ms 857μs 334ns;                          0ns
11510;16;0;142;62;6;38;38.000000;38.000000;100.000000;2827.000000;2827.000000;100.000000;0.000000;0.000000;-nan;         1s 395ms 876μs 165ns;                          0ns
11519;17;0;126;67;6;36;36.000000;36.000000;100.000000;2969.000000;2969.000000;100.000000;0.000000;0.000000;-nan;         1s 395ms 477μs 415ns;                          0ns
11522;15;0;173;32;6;38;38.000000;38.000000;100.000000;2971.000000;2971.000000;100.000000;0.000000;0.000000;-nan;         1s 471ms 163μs 520ns;                          0ns
1152c;16;0;122;60;6;34;34.000000;34.000000;100.000000;2826.000000;2826.000000;100.000000;0.000000;0.000000;-nan;         1s 394ms 439μs 444ns;                          0ns
114e0;21;0;127;66;6;37;37.000000;37.000000;100.000000;2828.000000;2828.000000;100.000000;0.000000;0.000000;-nan;         1s 367ms 711μs 482ns;                          0ns
114ec;21;31;108;64;6;39;39.000000;39.000000;100.000000;2966.000000;2966.000000;100.000000;0.000000;0.000000;-nan;         1s 360ms 256μs 128ns;                          0ns
114f5;16;0;149;45;6;36;36.000000;36.000000;100.000000;2968.000000;2968.000000;100.000000;0.000000;0.000000;-nan;         1s 495ms 878μs  85ns;                          0ns
114ff;16;0;134;60;6;36;36.000000;36.000000;100.000000;2974.000000;2974.000000;100.000000;0.000000;0.000000;-nan;         1s 396ms 894μs 110ns;                          0ns
1148a;260;0;0;0;6;50;50.000000;50.000000;100.000000;0.000000;0.000000;-nan;0.000000;0.000000;-nan;         2s 986ms 204μs 255ns;                          0ns
114b9;25;0;121;78;6;39;39.000000;39.000000;100.000000;2967.000000;2967.000000;100.000000;0.000000;0.000000;-nan;         1s 360ms 893μs 156ns;                          0ns
4c81;22;0;20;32;4;15;15.000000;15.000000;100.000000;1098.000000;1098.000000;100.000000;0.000000;0.000000;-nan;         1s 303ms 690μs 941ns;                          0ns
4c8c;29;0;32;41;5;18;18.000000;18.000000;100.000000;1296.000000;1296.000000;100.000000;0.000000;0.000000;-nan;         1s 700ms 151μs 706ns;                          0ns
4c96;30;0;26;40;5;17;17.000000;17.000000;100.000000;1246.000000;1246.000000;100.000000;0.000000;0.000000;-nan;         1s 747ms 689μs 226ns;                          0ns
4ca1;22;0;20;32;4;15;15.000000;15.000000;100.000000;1101.000000;1101.000000;100.000000;0.000000;0.000000;-nan;         1s 416ms 607μs 137ns;                          0ns
4cb1;31;0;42;43;5;21;21.000000;21.000000;100.000000;1182.000000;1182.000000;100.000000;0.000000;0.000000;-nan;         1s 618ms 931μs 701ns;                          0ns
4cbd;22;0;20;32;4;15;15.000000;15.000000;100.000000;1104.000000;1104.000000;100.000000;0.000000;0.000000;-nan;         1s 568ms 883μs 108ns;                          0ns
4c4e;34;0;25;43;5;18;18.000000;18.000000;100.000000;1297.000000;1297.000000;100.000000;0.000000;0.000000;-nan;         1s 692ms 892μs 282ns;                          0ns
4c54;20;0;14;26;4;12;12.000000;12.000000;100.000000;1102.000000;1102.000000;100.000000;0.000000;0.000000;-nan;         1s 207ms 262μs 776ns;                          0ns
4c63;31;0;40;45;5;21;21.000000;21.000000;100.000000;1733.000000;1733.000000;100.000000;0.000000;0.000000;-nan;         1s 484ms 572μs 729ns;                          0ns
4c70;80;0;17;65;7;18;22.000000;0.000000;0.000000;1440.000000;1440.000000;117.073171;0.000000;0.000000;-nan;         2s 368ms  11μs 815ns;            398ms 318μs 783ns
