ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
9129a;9;0;75;22;5;19;19.000000;19.000000;100.000000;1494.000000;1494.000000;100.000000;0.000000;0.000000;-nan;            862ms 431μs 697ns;                          0ns
9129f;13;0;81;12;5;19;19.000000;19.000000;100.000000;1471.000000;1471.000000;100.000000;0.000000;0.000000;-nan;            990ms 902μs 488ns;                          0ns
912aa;16;0;62;24;5;18;18.000000;18.000000;100.000000;1470.000000;1470.000000;100.000000;0.000000;0.000000;-nan;            978ms 229μs 861ns;                          0ns
912b4;9;0;41;10;4;16;16.000000;16.000000;100.000000;1477.000000;1477.000000;100.000000;0.000000;0.000000;-nan;            426ms 234μs 735ns;                          0ns
912be;14;0;71;21;5;19;19.000000;19.000000;100.000000;1480.000000;1480.000000;100.000000;0.000000;0.000000;-nan;            855ms 648μs 428ns;                          0ns
912ca;9;0;82;15;5;19;19.000000;19.000000;100.000000;1481.000000;1481.000000;100.000000;0.000000;0.000000;-nan;            995ms  51μs  90ns;                          0ns
912df;11;0;80;15;5;19;19.000000;19.000000;100.000000;1484.000000;1484.000000;100.000000;0.000000;0.000000;-nan;            971ms 162μs 103ns;                          0ns
912e8;7;8;75;16;5;19;19.000000;19.000000;100.000000;1604.000000;1604.000000;100.000000;0.000000;0.000000;-nan;            710ms 675μs 647ns;                          0ns
912f0;12;0;72;18;5;18;18.000000;18.000000;100.000000;1446.000000;1446.000000;100.000000;0.000000;0.000000;-nan;            887ms  14μs   9ns;                          0ns
912fb;7;0;72;17;5;17;17.000000;17.000000;100.000000;1482.000000;1482.000000;100.000000;0.000000;0.000000;-nan;            883ms 797μs 136ns;                          0ns
617ab;12;0;34;12;4;11;11.000000;11.000000;100.000000;963.000000;963.000000;100.000000;0.000000;0.000000;-nan;            877ms 327μs 666ns;                          0ns
617b0;13;0;36;9;4;11;11.000000;11.000000;100.000000;964.000000;964.000000;100.000000;0.000000;0.000000;-nan;            407ms 778μs 267ns;                          0ns
