ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
28ca85;25935;22135;4576;49823;36;2584;2794.000000;2720.000000;97.351467;2478.000000;2478.000000;99.838840;0.000000;0.000000;-nan;    70m 32s 434ms 109μs  22ns;         6s 311ms 484μs 954ns
28caa5;23012;1276;2549;24550;22;2448;2497.000000;2466.000000;98.758510;2481.000000;2481.000000;100.000000;0.000000;0.000000;-nan;    67m 48s 704ms 852μs 914ns;         2s 365ms 959μs  97ns
28cab3;22354;882;2695;22975;22;2480;2616.000000;2593.000000;99.120795;2617.000000;2617.000000;105.142628;0.000000;0.000000;-nan;    64m 40s 616ms 423μs 408ns;         2s 536ms 194μs 783ns
28ca52;33240;11727;4616;46949;34;2419;2477.000000;2442.000000;98.587000;2523.000000;2523.000000;101.610954;0.000000;0.000000;-nan;    74m 51s 660ms 975μs 551ns;         5s 482ms 161μs  23ns
28ca6b;7592;0;1492;6750;13;2463;2467.000000;2463.000000;99.837860;2483.000000;2483.000000;99.839164;0.000000;0.000000;-nan;    26m 37s 791ms 909μs 897ns;            220ms 468μs 771ns
28ca0a;17296;9674;3525;26930;27;2436;2463.000000;2436.000000;98.903776;2484.000000;2484.000000;99.919549;0.000000;0.000000;-nan;    52m  5s 269ms   2μs 188ns;         3s 657ms 706μs 306ns
28ca0e;28745;2694;4510;31872;31;2456;2611.000000;2558.000000;97.970126;2499.000000;2499.000000;100.200481;0.000000;0.000000;-nan;    73m 23s 157ms 102μs 266ns;         4s 789ms 667μs 586ns
28ca1a;8623;9087;2437;14635;22;2581;2629.000000;2601.000000;98.934956;2495.000000;2495.000000;99.879904;0.000000;0.000000;-nan;    28m 47s 211ms 702μs 457ns;         2s 643ms  62μs 669ns
28ca23;27997;1279;4790;28344;29;2445;2481.000000;2445.000000;98.548972;2578.000000;2578.000000;103.492573;0.000000;0.000000;-nan;    73m  9s 732ms 965μs 917ns;         4s  43ms 640μs  30ns
28ca3d;19424;22517;3841;40820;30;2565;2592.000000;2565.000000;98.958333;2490.000000;2490.000000;100.000000;0.000000;0.000000;-nan;    57m 41s 958ms  77μs 744ns;         4s 571ms 486μs 228ns
