ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
11e62d;0;64;0;0;0000000000000010;   417m  1s 958ms 397μs 939ns;0;6228;         6s 600ms 910μs 472ns;695.000000;8.961151;150.000000;41.520000;0;1;Failing;0;390978
163f79;0;64;0;0;0000000000000010;   518m 42s 792ms 265μs 164ns;0;6228;         7s 353ms 727μs 485ns;691.000000;9.013025;40.000000;155.700000;0;1;Failing;0;485980
100fb9;0;64;0;0;0000000000000010;   373m 50s 156ms 240μs 781ns;0;6228;         8s 311ms 970μs 334ns;690.000000;9.026087;220.000000;28.309091;0;1;Failing;0;350833
18688b;0;64;0;0;0000000000000010;   569m 10s 150ms 537μs 860ns;0;6228;         7s 264ms 193μs 282ns;690.000000;9.026087;50.000000;124.560000;0;1;Failing;0;533175
14bf7f;0;64;0;0;0000000000000010;   483m 25s 412ms 513μs  33ns;0;6228;         7s 249ms 690μs  56ns;688.000000;9.052326;180.000000;34.600000;0;1;Failing;0;453214
18960b;0;64;0;0;0000000000000010;   573m 21s 903ms 295μs 473ns;0;6228;         7s 437ms 853μs 562ns;688.000000;9.052326;150.000000;41.520000;0;1;Failing;0;537058
141731;0;64;0;0;0000000000000010;   468m 11s  96ms 658μs 575ns;0;6228;         6s 798ms 104μs 152ns;688.000000;9.052326;120.000000;51.900000;0;1;Failing;0;438852
1d0a23;0;64;0;0;0000000000000010;   677m 36s 171ms 990μs 413ns;0;6228;         7s 482ms 472μs   3ns;685.000000;9.091971;50.000000;124.560000;0;1;Failing;0;634346
5914c;0;64;0;0;0000000000000010;   129m 11s 950ms 124μs 446ns;0;6227;         7s  99ms 489μs 665ns;704.000000;8.845170;130.000000;47.900000;0;1;Failing;0;121592
157680;0;64;0;0;0000000000000010;   500m  9s 844ms  47μs 145ns;0;6227;         8s  29ms 248μs 596ns;693.000000;8.985570;110.000000;56.609091;0;1;Failing;0;468830
77b3e;0;64;0;0;0000000000000010;   173m 47s 429ms 429μs 475ns;0;6227;         7s 687ms  31μs 407ns;688.000000;9.050872;160.000000;38.918750;0;1;Failing;0;163400
16371c;0;64;0;0;0000000000000010;   517m 55s 702ms 269μs 523ns;0;6227;         6s 777ms 806μs 525ns;687.000000;9.064047;50.000000;124.540000;0;1;Failing;0;485267
169949;0;64;0;0;0000000000000010;   526m 52s 671ms 378μs 617ns;0;6227;         6s 648ms 223μs 714ns;686.000000;9.077259;90.000000;69.188889;0;1;Failing;0;493644
1f87c;0;64;0;0;0000000000000010;    45m 10s 289ms 300μs 944ns;0;6226;         7s 397ms 514μs 760ns;701.000000;8.881598;170.000000;36.623529;0;1;Failing;0;43016
277c;0;64;0;0;0000000000000010;     3m 10s 470ms 240μs 191ns;0;6226;         6s 808ms 125μs 876ns;700.000000;8.894286;120.000000;51.883333;0;1;Failing;0;3335
7fc67;0;64;0;0;0000000000000010;   185m 29s 109ms 200μs 960ns;0;6226;         6s 655ms 248μs 566ns;692.000000;8.997110;170.000000;36.623529;0;1;Failing;0;174422
179c65;0;64;0;0;0000000000000010;   550m 18s 575ms 471μs 954ns;0;6226;         7s 762ms 696μs 112ns;692.000000;8.997110;100.000000;62.260000;0;1;Failing;0;515754
16cc11;0;64;0;0;0000000000000010;   531m 32s 200ms 569μs 714ns;0;6226;         6s 850ms 820μs 370ns;691.000000;9.010130;100.000000;62.260000;0;1;Failing;0;497977
1b0894;0;64;0;0;0000000000000010;   630m 34s 467ms 926μs 910ns;0;6226;         6s 838ms  78μs  17ns;688.000000;9.049419;120.000000;51.883333;0;1;Failing;0;590523
13004c;0;64;0;0;0000000000000010;   442m 46s 274ms 546μs 974ns;0;6226;         7s 981ms 123μs 157ns;687.000000;9.062591;130.000000;47.892308;0;1;Failing;0;415053
ef9;0;64;0;0;0000000000000010;        56s 225ms 692μs 777ns;0;6226;         6s 631ms 334μs 577ns;687.000000;9.062591;110.000000;56.600000;0;1;Failing;0;1244
cc9f1;0;64;0;0;0000000000000010;   297m 32s 541ms  18μs 782ns;0;6225;         7s 322ms 992μs 582ns;705.000000;8.829787;130.000000;47.884615;0;1;Failing;0;279342
10fa99;0;64;0;0;0000000000000010;   395m 15s 215ms  28μs 580ns;0;6225;         6s 986ms 273μs 234ns;700.000000;8.892857;30.000000;207.500000;0;1;Failing;0;370876
f5f54;0;64;0;0;0000000000000010;   357m 49s 250ms 932μs 298ns;0;6225;         6s 732ms 614μs 635ns;690.000000;9.021739;140.000000;44.464286;0;1;Failing;0;335781
862e0;0;64;0;0;0000000000000010;   194m 46s 861ms  62μs 676ns;0;6225;         6s 972ms 372μs  25ns;689.000000;9.034833;170.000000;36.617647;0;1;Failing;0;183166
58bfc;0;64;0;0;0000000000000010;   128m 41s 335ms 844μs 765ns;0;6225;         8s 538ms 710μs 593ns;689.000000;9.034833;140.000000;44.464286;0;1;Failing;0;121138
147278;0;64;0;0;0000000000000010;   476m 26s  66ms  37μs 505ns;0;6225;         7s 674ms  92μs 283ns;689.000000;9.034833;30.000000;207.500000;0;1;Failing;0;446641
15ad26;0;64;0;0;0000000000000010;   505m 12s 612ms 365μs 223ns;0;6225;         6s 569ms 272μs 459ns;688.000000;9.047965;200.000000;31.125000;0;1;Failing;0;473493
a4e6e;0;64;0;0;0000000000000010;   239m 25s 522ms 761μs 906ns;0;6225;         6s 704ms 607μs 882ns;688.000000;9.047965;100.000000;62.250000;0;1;Failing;0;225112
1c5cec;0;64;0;0;0000000000000010;   661m 45s 490ms 141μs 146ns;0;6225;         7s  47ms 749μs 223ns;686.000000;9.074344;120.000000;51.875000;0;1;Failing;0;619565
11f049;0;64;0;0;0000000000000010;   418m  1s 164ms 693μs 124ns;0;6224;         7s 601ms 816μs 731ns;701.000000;8.878745;140.000000;44.457143;0;1;Failing;0;391841
1acb25;0;64;0;0;0000000000000010;   625m  8s 301ms 750μs 353ns;0;6224;         7s 554ms 428μs  76ns;698.000000;8.916905;120.000000;51.866667;0;1;Failing;0;585280
83a2;0;64;0;0;0000000000000010;    11m 28s 194ms  87μs 589ns;0;6224;         7s 636ms  27μs 267ns;690.000000;9.020290;100.000000;62.240000;0;1;Failing;0;11199
1901df;0;64;0;0;0000000000000010;   583m 16s 476ms 459μs 178ns;0;6224;         7s 494ms 250μs 696ns;687.000000;9.059680;120.000000;51.866667;0;1;Failing;0;546259
f0a35;0;64;0;0;0000000000000010;   350m  8s 119ms 803μs 856ns;0;6224;         7s 280ms 188μs 561ns;687.000000;9.059680;110.000000;56.581818;0;1;Failing;0;328517
1381a1;0;64;0;0;0000000000000010;   454m 32s 864ms 652μs  79ns;0;6224;         6s 923ms 442μs 265ns;687.000000;9.059680;110.000000;56.581818;0;1;Failing;0;426089
c5e2e;0;64;0;0;0000000000000010;   287m 47s 771ms 901μs 838ns;0;6224;         6s 953ms 744μs 975ns;685.000000;9.086131;160.000000;38.900000;0;1;Failing;0;270147
10bcbc;0;64;0;0;0000000000000010;   389m 34s 739ms 730μs 168ns;0;6224;         7s 599ms 582μs  97ns;685.000000;9.086131;40.000000;155.600000;0;1;Failing;0;365597
35663;0;64;0;0;0000000000000010;    77m  6s 317ms 573μs 861ns;0;6223;         7s  94ms 393μs  81ns;703.000000;8.852063;80.000000;77.787500;0;1;Failing;0;72874
14b494;0;64;0;0;0000000000000010;   482m 25s 838ms 810μs 221ns;0;6223;         7s 244ms 931μs  66ns;698.000000;8.915473;80.000000;77.787500;0;1;Failing;0;452282
149149;0;64;0;0;0000000000000010;   479m 10s 201ms 605μs  52ns;0;6223;         7s 327ms 762μs 955ns;687.000000;9.058224;140.000000;44.450000;0;1;Failing;0;449271
2f4c9;0;64;0;0;0000000000000010;    68m 16s 991ms 986μs 834ns;0;6223;         6s 636ms 946μs 480ns;686.000000;9.071429;160.000000;38.893750;0;1;Failing;0;64545
a52a9;0;64;0;0;0000000000000010;   239m 45s 984ms 615μs 664ns;0;6223;         7s 706ms   5μs 984ns;685.000000;9.084672;120.000000;51.858333;0;1;Failing;0;225473
153cb9;0;64;0;0;0000000000000010;   494m 50s  28ms  16μs 588ns;0;6222;         7s 176ms 793μs 557ns;702.000000;8.863248;250.000000;24.888000;0;1;Failing;0;463900
9a63d;0;64;0;0;0000000000000010;   224m 14s 457ms 878μs 301ns;0;6222;         6s 341ms 909μs 837ns;702.000000;8.863248;190.000000;32.747368;0;1;Failing;0;210760
