ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
c088f;1435;0;0;0;198;22;1968.000000;0.000000;0.000000;2634.000000;2634.000000;103.294118;260.000000;260.000000;130.000000;     6m 58s 319ms 635μs 447ns;     1m 57s 626ms 600μs 159ns
c0890;6;0;0;0;2;3;1812.000000;1812.000000;100.000000;2344.000000;2344.000000;100.000000;190.000000;190.000000;100.000000;         4s  25ms 686μs 151ns;                          0ns
c0894;662;0;0;0;98;22;1957.000000;0.000000;0.000000;2661.000000;2661.000000;105.637158;220.000000;220.000000;110.000000;     3m 31s 110ms 431μs 335ns;     1m     425ms 753μs 648ns
c089e;9;0;0;0;3;3;1806.000000;0.000000;0.000000;2341.000000;2341.000000;100.000000;190.000000;190.000000;100.000000;         6s 155ms  94μs 686ns;         1s 936ms 542μs 413ns
c08a2;662;3;0;0;100;20;1892.000000;0.000000;0.000000;2633.000000;2633.000000;109.525790;250.000000;250.000000;125.000000;     3m 43s 417ms 825μs 104ns;     1m     620ms 388μs  32ns
3aff;3956;39;0;0;258;155;718.000000;0.000000;0.000000;600.000000;600.000000;122.699387;50.000000;50.000000;250.000000;     6m 58s 898ms 512μs 526ns;        54s 282ms 999μs 622ns
3b00;1949;27;0;0;162;103;602.000000;0.000000;0.000000;590.000000;590.000000;119.433198;30.000000;30.000000;75.000000;     3m 20s 293ms 451μs 877ns;        34s 484ms 471μs 751ns
3b04;7046;170;0;0;534;88;0.000000;0.000000;-nan;607.000000;607.000000;97.275641;10.000000;10.000000;3.333333;    17m 57s 850ms 368μs 154ns;     3m 24s 687ms 927μs 109ns
3b08;9910;1555;0;0;469;370;0.000000;0.000000;-nan;620.000000;620.000000;97.026604;60.000000;60.000000;100.000000;    17m 34s 739ms 114μs 338ns;     3m 32s 980ms 191μs 814ns
3b0d;6875;191;0;0;496;201;0.000000;0.000000;-nan;1022.000000;1022.000000;159.687500;150.000000;150.000000;78.947368;    17m 52s 637ms 153μs 365ns;     4m 39s 889ms 419μs 746ns
1d215;4335;2905;0;0;317;44;5862.000000;0.000000;0.000000;1508.000000;1508.000000;108.333333;160.000000;160.000000;114.285714;    15m 27s   2ms 115μs 865ns;     3m  4s 839ms  92μs 354ns
1d216;487;1;0;0;57;58;1277.000000;0.000000;0.000000;1421.000000;1421.000000;100.923295;120.000000;120.000000;120.000000;     2m 37s 595ms 162μs  15ns;        27s 210ms 681μs  96ns
1d21d;558;0;0;0;88;33;1210.000000;0.000000;0.000000;1410.000000;1410.000000;114.355231;140.000000;140.000000;140.000000;     3m 42s 130ms 385μs 275ns;        38s 715ms  60μs 724ns
1d221;2252;219;0;0;360;103;8198.000000;0.000000;0.000000;1056.000000;1056.000000;97.327189;90.000000;90.000000;100.000000;    10m 54s 757ms 855μs 666ns;     4m 24s 421ms 993μs 328ns
1d228;3014;60;0;0;408;131;8198.000000;0.000000;0.000000;1055.000000;1055.000000;97.324723;90.000000;90.000000;100.000000;    13m 24s 332ms 988μs 457ns;     4m 45s 541ms 335μs 248ns
28975;2760;338;0;0;298;143;8199.000000;0.000000;0.000000;1515.000000;1515.000000;98.185353;160.000000;160.000000;100.000000;    11m 49s 174ms 897μs 659ns;     3m 22s 842ms 120μs 867ns
28976;2068;314;0;0;274;98;8206.000000;0.000000;0.000000;1513.000000;1513.000000;98.119326;160.000000;160.000000;100.000000;    10m 23s 462ms 750μs 938ns;     3m 21s 150ms 310μs 321ns
28983;2234;85;0;0;310;113;8205.000000;0.000000;0.000000;1515.000000;1515.000000;98.376623;160.000000;160.000000;100.000000;    13m 30s 879ms 701μs 506ns;     4m 13s 486ms 955μs 362ns
2898a;3445;270;0;0;343;112;8205.000000;0.000000;0.000000;1514.000000;1514.000000;98.247891;160.000000;160.000000;100.000000;    13m 10s  78ms 973μs 892ns;     3m 48s 647ms 177μs 412ns
28990;5996;307;0;0;558;114;8204.000000;0.000000;0.000000;1515.000000;1515.000000;98.121762;160.000000;160.000000;100.000000;    18m 58s 750ms 153μs 887ns;     5m 33s 839ms 484μs 464ns
38578;2587;203;0;0;271;106;8201.000000;0.000000;0.000000;1810.000000;1810.000000;99.286890;180.000000;180.000000;105.882353;    14m 26s 755ms 667μs 427ns;     3m 36s 653ms 700μs  90ns
38579;1870;0;0;0;226;57;5292.000000;0.000000;0.000000;1784.000000;1784.000000;109.717097;180.000000;180.000000;112.500000;    10m 29s 433ms 115μs 771ns;     2m 30s 157ms 368μs 953ns
