ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;3343;272;0;0;181;16028;-nan;102.609895;93.484875;    19m 21s  56ms 119μs 997ns;     1m 48s 969ms 798μs 298ns
-;300874;24517;0;0;16314;16028;-nan;9234.890558;8413.638792;  1741m 35s  50ms 799μs 734ns;   163m 27s 281ms 846μs 906ns
