ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
301e9d;5547;4526;3006;10557;28;1065;1363.000000;0.000000;0.000000;716.000000;716.000000;99.582754;0.000000;0.000000;-nan;     2m 27s 304ms 306μs 874ns;         1s 948ms 547μs 952ns
301ea1;3720;395;3523;2864;47;451;845.000000;0.000000;0.000000;525.000000;525.000000;99.243856;0.000000;0.000000;-nan;     1m 58s 630ms 127μs 288ns;         2s 259ms 874μs 577ns
301eae;1120;16;1598;1854;11;746;751.000000;0.000000;0.000000;620.000000;620.000000;99.838969;0.000000;0.000000;-nan;     1m  1s 960ms 544μs 937ns;             81ms 919μs 133ns
301eba;1670;979;1139;1882;22;498;989.000000;0.000000;0.000000;716.000000;716.000000;99.444444;0.000000;0.000000;-nan;     1m 29s 577ms 239μs 894ns;            818ms 628μs 752ns
301ed4;970;42;486;1072;15;315;971.000000;0.000000;0.000000;524.000000;524.000000;100.000000;0.000000;0.000000;-nan;     1m  5s 663ms 508μs 432ns;            268ms 768μs 984ns
301eef;567;86;436;763;13;318;795.000000;0.000000;0.000000;525.000000;525.000000;100.382409;0.000000;0.000000;-nan;        33s  42ms 191μs 170ns;            325ms 642μs 108ns
301f07;1445;549;178;1757;16;315;679.000000;0.000000;0.000000;525.000000;525.000000;100.000000;0.000000;0.000000;-nan;     1m 17s 187ms 669μs 107ns;            272ms  12μs 794ns
301f1e;673;0;509;808;12;320;681.000000;0.000000;0.000000;523.000000;523.000000;99.429658;0.000000;0.000000;-nan;        50s 636ms 330μs 208ns;            109ms 869μs 632ns
301f42;1858;1086;110;2639;19;309;727.000000;0.000000;0.000000;524.000000;524.000000;99.430740;0.000000;0.000000;-nan;     1m 25s  40ms 937μs 250ns;            404ms 846μs 631ns
301f4d;642;0;452;828;13;315;559.000000;0.000000;0.000000;524.000000;524.000000;99.242424;0.000000;0.000000;-nan;        51s 674ms 543μs 901ns;            150ms 914μs 968ns
74b6;1367;2402;865;2066;21;893;0.000000;0.000000;-nan;718.000000;718.000000;99.860918;0.000000;0.000000;-nan;     1m 34s 435ms  85μs 569ns;         1s 364ms 397μs 899ns
74bb;4346;581;1457;4731;38;423;1177.000000;0.000000;0.000000;525.000000;525.000000;99.243856;0.000000;0.000000;-nan;     3m 38s 626ms  27μs 733ns;         1s 545ms 265μs 979ns
74c2;1627;434;1784;2791;18;896;0.000000;0.000000;-nan;720.000000;720.000000;100.278552;0.000000;0.000000;-nan;     1m 27s 738ms 232μs 232ns;         1s  13ms 796μs 356ns
74c8;2619;917;599;2643;26;416;1287.000000;0.000000;0.000000;525.000000;525.000000;100.190840;0.000000;0.000000;-nan;     2m 39s 461ms  16μs 728ns;            886ms 929μs 120ns
74cb;2767;707;2699;2633;20;612;675.000000;0.000000;0.000000;670.000000;670.000000;112.416107;0.000000;0.000000;-nan;     2m 37s 693ms 811μs 849ns;            700ms 512μs 781ns
74d7;5591;4582;1565;8356;50;434;1321.000000;0.000000;0.000000;527.000000;527.000000;100.764818;0.000000;0.000000;-nan;     3m 47s 724ms 501μs 645ns;         2s 134ms 955μs 154ns
74e0;9493;3500;4845;16132;54;509;825.000000;0.000000;0.000000;525.000000;525.000000;100.000000;0.000000;0.000000;-nan;     4m 17s  81ms 650μs 635ns;         2s 566ms 129μs 294ns
74e7;4524;1137;3142;7275;37;488;1237.000000;0.000000;0.000000;528.000000;528.000000;100.189753;0.000000;0.000000;-nan;     3m 32s 837ms 844μs 397ns;         1s 483ms 313μs 357ns
74eb;2659;4980;1379;5030;37;540;1415.000000;0.000000;0.000000;527.000000;527.000000;100.190114;0.000000;0.000000;-nan;     2m 14s 748ms  88μs 456ns;         1s 687ms 817μs 762ns
74ef;3633;5870;872;8385;40;497;1397.000000;0.000000;0.000000;528.000000;528.000000;100.000000;0.000000;0.000000;-nan;     3m  9s 984ms 944μs 569ns;         1s 733ms 206μs 383ns
613b4f;2294;2612;710;3662;28;853;0.000000;0.000000;-nan;720.000000;720.000000;100.139082;0.000000;0.000000;-nan;     2m 59s 437ms 248μs 441ns;         2s  37ms  99μs 547ns
613b55;5954;567;1259;6454;21;752;795.000000;0.000000;0.000000;625.000000;625.000000;101.461039;0.000000;0.000000;-nan;     3m 46s 254ms 890μs  91ns;         1s 195ms 712μs 899ns
613b5a;2101;992;707;2862;27;493;0.000000;0.000000;-nan;720.000000;720.000000;100.000000;0.000000;0.000000;-nan;     2m 53s 572ms 863μs 830ns;         1s 916ms 538μs 757ns
613b63;1879;870;406;2381;23;407;663.000000;0.000000;0.000000;526.000000;526.000000;99.432892;0.000000;0.000000;-nan;     2m 37s 618ms 550μs 835ns;            762ms 774μs  40ns
