ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;133;10;         7s 855ms 334μs 334ns;18282.857143;                        -20782307662384ns;            666ms  92μs 163ns;0.000000;0.000000
2;1a6f;2000;144;10;        13s 271ms 538μs 236ns;9895.384615;                        -16323070913399ns;            704ms 534μs  83ns;719.000000;0.000000
6;de6f;2000;200;10;        11s 822ms 215μs   8ns;12000.000000;                        -14317454220776ns;            937ms 379μs 758ns;1186.000000;0.000000
10;1a867;2000;198;10;        12s  40ms 248μs 672ns;10990.000000;                        -19108226032097ns;         1s  24ms 571μs 877ns;1612.000000;0.000000
13;270a8;2000;783;10;        46s 443ms 754μs 544ns;3630.000000;                        -33539199288143ns;         8s 590ms 515μs 768ns;2267.000000;0.000000
3;49da;2000;174;10;        11s 158ms 824μs 992ns;11858.181818;                        -13414992727652ns;            810ms 730μs 521ns;806.000000;0.000000
9;17e9a;2000;195;10;        13s  17ms 145μs 557ns;10130.769231;                        -19665616712660ns;         1s  46ms 846μs 486ns;1186.000000;0.000000
5;af34;2000;207;10;        12s 624ms 311μs 673ns;11035.000000;                        -16914828572195ns;         1s   7ms 373μs 273ns;828.000000;0.000000
12;22705;2000;773;10;        25s 397ms 367μs 367ns;6655.200000;                        -39128411034498ns;         8s 107ms 629μs 172ns;1615.000000;0.000000
8;14f75;2000;170;10;        12s 497ms 444μs 443ns;10850.000000;                        -8601886422591ns;            782ms 150μs 848ns;1186.000000;0.000000
4;7c49;2000;161;10;        11s 310ms 683μs 793ns;11787.272727;                        -19434029508856ns;            892ms 740μs 484ns;1188.000000;0.000000
11;1dd96;2000;238;10;        11s 484ms  55μs 266ns;12207.272727;                        -22937344262850ns;         1s 140ms 695μs 453ns;1612.000000;0.000000
14;29651;2000;107;11;        19s 623ms 166μs  61ns;6653.684211;                        -32117896232744ns;            477ms 221μs 946ns;2483.000000;0.000000
7;114bc;2000;200;10;        11s  74ms 802μs 113ns;12000.000000;                        -20150729946999ns;            887ms 933μs 311ns;1186.000000;0.000000
