ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Individual Primary;Individual Secondary;Retries;Test Number
147a1f;115762;14672a;0;0;4000000000000078;   239m 21s 358ms 759μs 526ns;272;71;            408ms 619μs 403ns;5829.000000;0.012180;0.000000;inf;0;1;Failing;;;0;361778
eec9b;ec738;ee29a;0;13;4000000000000078;   167m 48s 931ms 408μs 589ns;119;72;            388ms  21μs 841ns;5829.000000;0.012352;0.000000;inf;0;1;Failing;;;0;268988
10ef03;106602;10e644;0;26;4000000000000078;   193m 38s 300ms 467μs 588ns;239;72;            720ms 109μs 193ns;5829.000000;0.012352;0.000000;inf;0;1;Failing;;;0;302629
1218a2;11f0c0;11e996;0;0;4000000000000080;   208m 14s 675ms 795μs 677ns;69;-1;            515ms 171μs 602ns;5829.000000;0.011837;0.000000;inf;0;1;Failing;;;0;322011
1271db;118e8d;126c4a;0;13;4000000000000078;   212m 45s 522ms 753μs 883ns;235;70;            713ms 450μs 209ns;5828.000000;0.012011;0.000000;inf;0;1;Failing;;;0;327675
13f13e;115762;13e6fa;0;19;4000000000000078;   232m 15s 810ms 863μs 851ns;226;70;            623ms  54μs 695ns;5828.000000;0.012011;0.000000;inf;0;1;Failing;;;0;352715
142745;140b35;1424b3;0;0;0000000000000070;   234m 44s 546ms 500μs 786ns;138;70;            743ms 792μs 361ns;5828.000000;0.012011;0.000000;inf;0;1;Failing;;;0;356125
14327c;140b35;1424b3;0;0;0000000000000070;   235m 41s  11ms 571μs 328ns;280;70;            707ms 551μs 503ns;5828.000000;0.012011;0.000000;inf;0;1;Failing;;;0;357066
143474;140b35;1424b3;0;9;4000000000000078;   235m 50s 977ms 517μs 795ns;130;70;            741ms 127μs 839ns;5828.000000;0.012011;0.000000;inf;0;1;Failing;;;0;357232
143ada;140b35;1424b3;0;0;0000000000000070;   236m 21s 883ms 957μs 761ns;209;70;            727ms 780μs 692ns;5828.000000;0.012011;0.000000;inf;0;1;Failing;;;0;357768
c6a40;c5306;c6460;0;10;4000000000000078;   134m 57s 311ms 284μs 446ns;203;71;            708ms 639μs 779ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;226640
ee7d1;ecaef;ee29a;0;17;4000000000000078;   167m 24s 462ms 763μs 647ns;262;71;            589ms 410μs 419ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;268588
eedf8;ec738;ee29a;0;0;0000000000000070;   167m 55s 496ms 551μs 511ns;242;71;            428ms 651μs 553ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;269103
ff4f1;f4cd2;fe4a6;0;13;4000000000000078;   181m 22s 487ms 467μs 763ns;241;71;            710ms 118μs 755ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;286386
11b008;1194a2;11a975;0;0;0000000000000070;   203m  2s 872ms 297μs 954ns;133;71;            705ms 599μs 195ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;315124
11b4d2;1194a2;11a975;0;0;0000000000000070;   203m 25s 268ms 371μs 645ns;277;71;            711ms 383μs 277ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;315528
11bffb;1194a2;11a975;0;0;0000000000000070;   204m 19s 383ms 430μs 670ns;318;71;            565ms 751μs 998ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;316459
11c0f8;1194a2;11a975;0;15;4000000000000078;   204m 23s 982ms 997μs 580ns;178;71;            713ms  16μs 183ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;316542
11f0c0;1152cb;11e996;0;21;4000000000000078;   206m 16s 413ms 940μs  10ns;257;71;            571ms 407μs 404ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;319334
14283e;140b35;1424b3;0;0;0000000000000070;   234m 49s 298ms 526μs 880ns;191;71;            714ms 757μs   3ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;356208
142cdf;140b35;1424b3;0;0;0000000000000070;   235m 12s 663ms 938μs 579ns;128;71;            786ms  24μs 328ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;356597
142f0e;140b35;1424b3;0;0;0000000000000070;   235m 23s 888ms 570μs 333ns;165;71;            808ms 345μs 923ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;356778
147427;140ff4;14672a;0;0;4000000000000078;   238m 52s 494ms 643μs 508ns;232;71;            617ms 133μs 142ns;5828.000000;0.012183;0.000000;inf;0;1;Failing;;;0;361280
ca25a;c701c;ca1a1;0;20;4000000000000078;   137m 50s 464ms 978μs 430ns;220;72;            693ms 510μs 913ns;5828.000000;0.012354;0.000000;inf;0;1;Failing;;;0;230264
ea732;e126c;ea159;0;28;4000000000000078;   164m  6s 904ms 187μs 732ns;216;72;            727ms 464μs 411ns;5828.000000;0.012354;0.000000;inf;0;1;Failing;;;0;264366
117c9b;114b37;116870;0;17;4000000000000078;   200m 57s 950ms 750μs 981ns;270;72;            395ms 774μs 885ns;5828.000000;0.012354;0.000000;inf;0;1;Failing;;;0;312048
