ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
7597;3481;8068;3317;7005;63;1310;7251.000000;0.000000;0.000000;831.000000;831.000000;104.005006;0.000000;0.000000;-nan;     4m 29s 395ms   9μs 193ns;         8s 552ms 953μs 169ns
759c;1322;382;357;938;21;719;2419.000000;0.000000;0.000000;870.000000;870.000000;105.326877;0.000000;0.000000;-nan;     2m 13s 243ms 532μs 157ns;            945ms 108μs 225ns
75a8;1819;4971;1207;2935;33;866;5338.000000;0.000000;0.000000;831.000000;831.000000;103.875000;0.000000;0.000000;-nan;     2m 27s 344ms 158μs 346ns;         2s 232ms 976μs 458ns
75b6;2050;3317;967;2927;33;959;7251.000000;0.000000;0.000000;831.000000;831.000000;100.483676;0.000000;0.000000;-nan;     2m 26s 148ms 155μs 671ns;         2s 321ms 490μs 405ns
75c3;2116;0;1402;2743;12;1023;1080.000000;1023.000000;94.722222;1129.000000;1129.000000;100.803571;0.000000;0.000000;-nan;     3m 20s 475ms 157μs 181ns;            103ms 353μs   4ns
75cc;4982;17659;4993;12891;62;1319;7251.000000;0.000000;0.000000;830.000000;830.000000;100.241546;0.000000;0.000000;-nan;     4m 32s 860ms  50μs 505ns;         6s 764ms 542μs 533ns
75db;2991;8165;1298;7370;38;1124;5778.000000;0.000000;0.000000;831.000000;831.000000;100.241255;0.000000;0.000000;-nan;     3m 50s 660ms 909μs 917ns;         3s 130ms 508μs 900ns
75e8;1871;4780;1278;3827;38;1366;7251.000000;0.000000;0.000000;831.000000;831.000000;102.973978;0.000000;0.000000;-nan;     3m 23s 988ms 187μs 926ns;         3s 977ms 168μs 822ns
7608;3290;6742;2180;6487;43;1356;7251.000000;0.000000;0.000000;831.000000;831.000000;100.000000;0.000000;0.000000;-nan;     4m 20s 145ms 259μs 176ns;         4s 439ms 523μs 623ns
761e;2077;4655;1456;3478;37;1014;5039.000000;0.000000;0.000000;830.000000;830.000000;100.000000;0.000000;0.000000;-nan;     3m 26s  71ms  43μs 865ns;         3s 141ms 750μs 530ns
3171e2;423;0;2086;1905;10;833;833.000000;833.000000;100.000000;1137.000000;1137.000000;100.000000;0.000000;0.000000;-nan;        40s 112ms 310μs 279ns;                          0ns
3171e5;354;60;1755;1745;10;832;832.000000;832.000000;100.000000;1132.000000;1132.000000;100.000000;0.000000;0.000000;-nan;        29s 868ms 653μs 808ns;                          0ns
3171ee;629;0;1753;1909;10;807;807.000000;807.000000;100.000000;1133.000000;1133.000000;100.000000;0.000000;0.000000;-nan;        52s   4ms 747μs 192ns;                          0ns
3171f7;624;0;1716;1880;10;793;793.000000;793.000000;100.000000;1147.000000;1147.000000;100.000000;0.000000;0.000000;-nan;        53s  21ms 562μs 129ns;                          0ns
317213;568;0;1816;1916;10;809;809.000000;809.000000;100.000000;1135.000000;1135.000000;100.000000;0.000000;0.000000;-nan;        53s 708ms 325μs 967ns;                          0ns
317234;582;0;1809;1906;10;809;809.000000;809.000000;100.000000;1136.000000;1136.000000;100.000000;0.000000;0.000000;-nan;        52s 644ms 799μs 523ns;                          0ns
31725c;574;0;1718;1845;10;778;778.000000;778.000000;100.000000;1146.000000;1146.000000;100.000000;0.000000;0.000000;-nan;        53s 297ms 500μs 384ns;                          0ns
31726b;543;60;1748;1897;10;814;814.000000;814.000000;100.000000;1134.000000;1134.000000;100.000000;0.000000;0.000000;-nan;        52s 156ms  66μs 697ns;                          0ns
317284;562;0;1787;1872;10;793;793.000000;793.000000;100.000000;1150.000000;1150.000000;100.000000;0.000000;0.000000;-nan;        54s   1ms  18μs 177ns;                          0ns
3172af;570;0;1726;1846;10;779;779.000000;779.000000;100.000000;1139.000000;1139.000000;100.000000;0.000000;0.000000;-nan;        54s 295ms 738μs 506ns;                          0ns
4b237d;3579;13103;2324;12550;55;1192;4925.000000;0.000000;0.000000;831.000000;831.000000;100.483676;0.000000;0.000000;-nan;     5m 58s 595ms 772μs 577ns;         6s  33ms 960μs 984ns
4b2382;3453;15218;4409;9679;42;1484;3921.000000;0.000000;0.000000;831.000000;831.000000;102.592593;0.000000;0.000000;-nan;     4m 57s  68ms 301μs 606ns;         5s 141ms 613μs 197ns
4b238a;1445;6798;1368;2815;28;1022;7251.000000;0.000000;0.000000;831.000000;831.000000;100.605327;0.000000;0.000000;-nan;     1m 58s 622ms 898μs 536ns;         2s 684ms 202μs 529ns
4b2398;2470;3280;630;4031;32;723;5935.000000;0.000000;0.000000;827.000000;827.000000;100.608273;0.000000;0.000000;-nan;     4m 10s 780ms 725μs 589ns;         2s 825ms  42μs 324ns
4b23a1;8039;8576;3534;15822;56;844;4920.000000;0.000000;0.000000;826.000000;826.000000;100.731707;0.000000;0.000000;-nan;     7m 24s 288ms 299μs 701ns;         5s 332ms  43μs 375ns
4b23b4;3228;2733;1709;4066;49;650;7084.000000;0.000000;0.000000;829.000000;829.000000;100.120773;0.000000;0.000000;-nan;     5m 59s 786ms 158μs  49ns;         4s 570ms 293μs 942ns
4b23c2;2192;8098;668;6635;40;978;7251.000000;0.000000;0.000000;831.000000;831.000000;100.120482;0.000000;0.000000;-nan;     3m 54s 367ms 739μs 839ns;         3s 734ms 419μs  45ns
4b23ca;3682;5565;919;7198;43;667;7251.000000;0.000000;0.000000;831.000000;831.000000;100.727273;0.000000;0.000000;-nan;     6m 21s 745ms 333μs 189ns;         3s 239ms 833μs 271ns
4b23d5;4476;750;2563;5673;26;1026;4958.000000;0.000000;0.000000;831.000000;831.000000;100.241255;0.000000;0.000000;-nan;     6m 37s 876ms 848μs 902ns;         2s 285ms 256μs 523ns
4b23e4;2770;56;2401;2725;43;753;7251.000000;0.000000;0.000000;827.000000;827.000000;99.518652;0.000000;0.000000;-nan;     5m 59s 903ms 395μs 286ns;         4s 316ms 980μs 122ns
