ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
7597;3790;6235;1996;7593;26;1088;1148.000000;0.000000;0.000000;1265.000000;1265.000000;104.115226;0.000000;0.000000;-nan;     3m 37s  26ms 498μs 137ns;         1s 658ms 982μs 378ns
759c;4576;593;3118;6391;25;1138;1293.000000;0.000000;0.000000;1370.000000;1370.000000;103.396226;0.000000;0.000000;-nan;     4m 31s  25ms 173μs 915ns;         1s 399ms 626μs 333ns
75a8;3038;7936;3203;5242;34;1369;1657.000000;0.000000;0.000000;1373.000000;1373.000000;100.000000;0.000000;0.000000;-nan;     3m 18s 244ms 408μs 344ns;         3s 381ms  65μs 927ns
75b6;4243;7754;4491;7453;36;1269;1703.000000;0.000000;0.000000;1412.000000;1412.000000;106.807867;0.000000;0.000000;-nan;     4m 10s 821ms 205μs 500ns;         3s 225ms  99μs 277ns
75c3;3284;9968;2555;8474;39;1116;1385.000000;0.000000;0.000000;1373.000000;1373.000000;113.097199;0.000000;0.000000;-nan;     3m 24s 888ms 230μs 973ns;         3s 223ms 898μs  69ns
75e0;4530;1248;4028;8600;24;998;1149.000000;0.000000;0.000000;1389.000000;1389.000000;114.226974;0.000000;0.000000;-nan;     4m 28s 849ms  65μs 609ns;         1s 243ms 272μs 363ns
7602;2000;9085;775;11346;24;992;1045.000000;0.000000;0.000000;1149.000000;1149.000000;99.826238;0.000000;0.000000;-nan;     1m 33s 933ms 934μs 645ns;         1s 372ms  36μs 321ns
7618;2267;10035;1156;9368;32;1177;1501.000000;0.000000;0.000000;1373.000000;1373.000000;100.072886;0.000000;0.000000;-nan;     2m 20s 101ms 739μs 225ns;         2s 392ms 570μs 980ns
763a;4978;11296;1658;14406;36;1075;1340.000000;0.000000;0.000000;1336.000000;1336.000000;110.871369;0.000000;0.000000;-nan;     4m 23s 442ms 648μs 416ns;         2s 630ms 745μs 204ns
7653;2971;3849;692;4246;20;961;1125.000000;0.000000;0.000000;1325.000000;1325.000000;100.075529;0.000000;0.000000;-nan;     3m 21s 361ms 600μs 936ns;            926ms 319μs 739ns
610118;731;0;3719;3770;11;1428;0.000000;0.000000;-nan;2794.000000;2794.000000;100.000000;0.000000;0.000000;-nan;     1m 11s 563ms 259μs 198ns;                          0ns
61011c;732;0;3715;3766;11;1427;0.000000;0.000000;-nan;2792.000000;2792.000000;100.000000;0.000000;0.000000;-nan;     1m 11s 581ms 498μs 433ns;                          0ns
61011f;711;0;3844;3852;11;1461;1461.000000;1461.000000;100.000000;2795.000000;2795.000000;100.000000;0.000000;0.000000;-nan;     1m  7s 424ms 402μs  56ns;                          0ns
610123;702;15;3773;3849;11;1462;1462.000000;1462.000000;100.000000;2797.000000;2797.000000;100.000000;0.000000;0.000000;-nan;     1m  2s 446ms 928μs 611ns;                          0ns
610128;722;0;3839;3859;11;1463;1463.000000;1463.000000;100.000000;2802.000000;2802.000000;100.000000;0.000000;0.000000;-nan;     1m  9s 582ms 172μs 622ns;                          0ns
61012b;721;0;3840;3859;11;1463;1463.000000;1463.000000;100.000000;2798.000000;2798.000000;100.000000;0.000000;0.000000;-nan;     1m  7s 177ms 216μs 405ns;                          0ns
61012f;2016;5043;1225;5113;24;1261;1765.000000;0.000000;0.000000;1370.000000;1370.000000;99.854227;0.000000;0.000000;-nan;     1m 43s  84ms 284μs 856ns;         1s 811ms   5μs 309ns
6101c0;1985;8873;856;9331;26;1154;1239.000000;0.000000;0.000000;1371.000000;1371.000000;99.854334;0.000000;0.000000;-nan;     1m 33s 361ms 431μs  12ns;         1s 634ms  49μs  18ns
610212;1268;4877;773;3686;18;1485;1577.000000;0.000000;0.000000;1369.000000;1369.000000;103.398792;0.000000;0.000000;-nan;     1m 16s  86ms 546μs 372ns;            915ms 652μs 377ns
610256;1768;6339;731;4740;25;1056;1483.000000;0.000000;0.000000;1373.000000;1373.000000;103.622642;0.000000;0.000000;-nan;     1m 40s 369ms 163μs  88ns;         1s 546ms 439μs  25ns
92099e;11119;12790;4862;19299;38;1969;2307.000000;0.000000;0.000000;1487.000000;1487.000000;104.718310;0.000000;0.000000;-nan;     8m  2s 497ms   2μs 774ns;         4s 701ms 928μs 606ns
9209a3;11322;9374;9444;21666;48;1306;1865.000000;0.000000;0.000000;1499.000000;1499.000000;110.627306;0.000000;0.000000;-nan;     8m 10s 495ms  61μs 901ns;         4s 948ms 589μs 795ns
9209b0;1468;5792;350;3775;20;1073;1299.000000;0.000000;0.000000;1321.000000;1321.000000;99.924357;0.000000;0.000000;-nan;     1m 31s 554ms 123μs 645ns;            975ms 722μs   5ns
9209bc;2263;10962;417;9023;20;1305;1360.000000;0.000000;0.000000;1360.000000;1360.000000;110.839446;0.000000;0.000000;-nan;     2m 20s 547ms 211μs  88ns;         1s 102ms 281μs 101ns
9209c9;4428;3258;3299;10113;23;812;955.000000;0.000000;0.000000;1363.000000;1363.000000;102.945619;0.000000;0.000000;-nan;     4m 33s 889ms 740μs 782ns;         1s 101ms 347μs 811ns
9209d7;4105;4494;2725;5219;30;1052;1274.000000;0.000000;0.000000;1394.000000;1394.000000;113.795918;0.000000;0.000000;-nan;     4m      71ms 424μs 392ns;         1s 969ms 444μs 339ns
9209e4;1114;3495;554;2673;18;1106;1363.000000;0.000000;0.000000;1341.000000;1341.000000;101.207547;0.000000;0.000000;-nan;     1m  8s 337ms  89μs 884ns;            737ms 687μs 509ns
9209f5;1864;2191;794;3351;17;726;803.000000;0.000000;0.000000;1268.000000;1268.000000;102.922078;0.000000;0.000000;-nan;     2m 13s 140ms 285μs 622ns;            478ms   7μs 897ns
920a05;7697;8107;6445;18770;39;926;1134.000000;0.000000;0.000000;1372.000000;1372.000000;111.908646;0.000000;0.000000;-nan;     6m 34s 380ms 346μs 753ns;         2s 553ms 451μs 271ns
920a30;7323;2596;4886;11941;24;1288;1569.000000;0.000000;0.000000;1272.000000;1272.000000;103.330626;0.000000;0.000000;-nan;     6m 16s 941ms 739μs 175ns;         1s 452ms 275μs 373ns
f2b6fa;3989;9558;2666;9444;29;1092;1214.000000;0.000000;0.000000;1341.000000;1341.000000;110.826446;0.000000;0.000000;-nan;     4m 20s 211ms  88μs 832ns;         1s 792ms       351ns
