ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;9;0;31;6;3;4606;94.732642;-nan;-nan;            659ms 191μs 749ns;             49ms 551μs 187ns
-;5355;346;17307;3701;2082;4606;52197.685809;-nan;-nan;     6m  3s 214ms 653μs 743ns;        27s 302ms 704μs 358ns
