ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;31181;10;     7m 55s 147ms 833μs 532ns;5201.810526;             86ms  98μs 576ns;     3m 31s 907ms 808μs 486ns;0.000000;0.000000
17;790b88;9587;46763;10;    52m 46s  95ms 572μs 578ns;1067.909033;            439ms 217μs 580ns;     6m 47s 522ms 453μs  11ns;2770.000000;0.000000
8;310bcc;9621;22266;10;    35m 31s 171ms 392μs 833ns;897.803848;            503ms 335μs 207ns;     2m 31s 857ms 681μs  44ns;1991.000000;0.000000
14;5d0545;9618;38397;10;    51m 18s 578ms 219μs 335ns;935.964912;            508ms 356μs 724ns;     4m 31s 873ms 131μs 402ns;2770.000000;0.000000
4;144994;9577;10172;10;    39m 37s 442ms 873μs  97ns;498.502314;            922ms 515μs  70ns;     1m  7s 806ms 863μs 207ns;1372.000000;0.000000
11;43f12e;9664;20076;10;    47m 47s 800ms  31μs  55ns;622.392745;            769ms 536μs 748ns;     1m 43s 679ms 640μs  10ns;2551.000000;0.000000
7;29f8f4;9577;10006;10;    40m 54s 345ms 265μs 848ns;478.801956;            970ms 275μs 626ns;     1m 22s 913ms 472μs 461ns;1664.000000;0.000000
16;6fbe57;9594;33818;10;    52m  2s 111ms 891μs 778ns;834.311339;            576ms 121μs 223ns;     4m 16s 995ms 567μs 996ns;2770.000000;0.000000
13;53bbc1;9630;32174;10;    48m 20s 565ms 691μs  52ns;864.910345;            557ms 487μs 329ns;     2m 10s  75ms 209μs 167ns;2770.000000;0.000000
3;ba101;9664;23537;10;    46m 32s 354ms 521μs 155ns;713.488539;            643ms 418μs 297ns;     2m  2s 503ms 131μs 182ns;1581.000000;0.000000
10;3b3056;9571;18354;10;    47m 30s 515ms 955μs 883ns;587.894737;            786ms 324μs 209ns;     1m 37s  34ms 887μs 243ns;2551.000000;0.000000
6;22868f;9683;9670;10;    44m 19s 516ms 707μs 268ns;436.698007;         1s  60ms 375μs  64ns;     1m  6s   5ms 440μs 990ns;1747.000000;0.000000
9;3823df;9554;10009;10;    11m 29s 844ms 673μs 510ns;1703.599419;            244ms 790μs 467ns;     1m 20s 710ms 624μs 545ns;2015.000000;0.000000
15;66d5ce;9625;28794;10;    49m 56s 174ms 331μs 974ns;769.405874;            609ms  92μs 641ns;     3m 46s 492ms 163μs 759ns;2770.000000;0.000000
12;4c6f41;9589;1760;10;    42m 21s 770ms 632μs 766ns;267.981110;         1s 670ms 133μs 476ns;        23s 602ms 743μs 985ns;2551.000000;0.000000
2;31b50;9561;31032;10;    42m  1s 712ms  91μs  32ns;966.116620;            466ms 979μs 801ns;     2m 44s 820ms 184μs 142ns;1324.000000;0.000000
5;1af7b6;9542;7979;10;    45m 54s 452ms  94μs 226ns;381.721133;         1s 252ms  30μs  92ns;        39s   7ms 733μs 273ns;1651.000000;0.000000
