ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
a651;252;0;0;0;6;48;48.000000;48.000000;100.000000;0.000000;0.000000;-nan;0.000000;0.000000;-nan;         6s 165ms  31μs 593ns;                          0ns
8945;113;0;45;126;7;36;37.000000;36.000000;97.297297;2699.000000;2699.000000;100.000000;0.000000;0.000000;-nan;        21s 729ms 721μs   6ns;            427ms 639μs 867ns
894f;163;0;48;167;8;38;40.000000;38.000000;95.000000;2760.000000;2760.000000;101.098901;0.000000;0.000000;-nan;        28s 882ms 620μs 624ns;            914ms  84μs 457ns
8966;158;0;47;165;8;37;39.000000;37.000000;94.871795;2730.000000;2730.000000;99.926794;0.000000;0.000000;-nan;        28s 652ms 871μs 453ns;            938ms 414μs 221ns
896f;102;0;45;115;7;33;34.000000;33.000000;97.058824;2741.000000;2741.000000;100.000000;0.000000;0.000000;-nan;        24s 979ms  96μs 525ns;            243ms 635μs 950ns
8910;109;0;41;118;7;34;35.000000;34.000000;97.142857;2744.000000;2744.000000;100.000000;0.000000;0.000000;-nan;        23s 848ms 749μs 503ns;            794ms 289μs 385ns
8916;124;0;41;127;7;37;38.000000;37.000000;97.368421;2872.000000;2872.000000;100.000000;0.000000;0.000000;-nan;        23s 565ms 343μs 492ns;            277ms 328μs 251ns
8920;163;0;70;139;9;37;42.000000;37.000000;88.095238;2757.000000;2757.000000;100.181686;0.000000;0.000000;-nan;        29s 347ms 894μs 835ns;         1s 127ms 602μs 917ns
8929;162;0;54;180;8;40;42.000000;40.000000;95.238095;2873.000000;2873.000000;100.000000;0.000000;0.000000;-nan;        28s 140ms 806μs 950ns;         1s  30ms 889μs  33ns
8931;122;0;28;118;7;34;35.000000;34.000000;97.142857;2760.000000;2760.000000;100.000000;0.000000;0.000000;-nan;        23s 118ms 972μs 618ns;            884ms 684μs 728ns
