ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;135;10;        12s  18ms  60μs 843ns;10675.000000;                        -40097137379209ns;            866ms 378μs  81ns;0.000000;0.000000
69;c0167;2000;181;10;        31s 234ms  64μs  38ns;4221.290323;                        -11309541003546ns;         1s 940ms 949μs 159ns;1733.000000;0.000000
161;18020a;2000;163;10;        28s 834ms 896μs 809ns;4635.000000;                        -10893528291227ns;         2s 282ms 801μs 510ns;1733.000000;0.000000
2;1a17;2000;110;10;        14s 427ms 632μs 168ns;9042.857143;                        -21120034997117ns;            796ms 230μs 485ns;629.000000;0.000000
70;c21e2;2000;200;10;        29s 532ms  63μs 696ns;4551.724138;                        -11212213280665ns;         2s 305ms 336μs  11ns;1733.000000;0.000000
162;182383;2000;173;10;        26s 824ms 750μs 526ns;5014.615385;                        -7048404166071ns;         2s  86ms 537μs 313ns;1733.000000;0.000000
71;c4339;2000;174;10;        27s 393ms 100μs 653ns;4831.111111;                        -15128889471615ns;         2s 356ms 945μs 613ns;1733.000000;0.000000
163;18451a;2000;188;10;        26s 868ms 779μs 321ns;5049.230769;                        -12385257949596ns;         2s 300ms 607μs 501ns;1733.000000;0.000000
72;c63dc;2000;160;10;        30s  25ms 582μs 536ns;4320.000000;                        -9245164899965ns;         2s  83ms 876μs 729ns;1733.000000;0.000000
164;18672b;2000;205;10;        28s 629ms 760μs 776ns;4725.000000;                        -12290185843142ns;         2s 262ms 877μs 406ns;1733.000000;0.000000
3;7168;2000;88;10;        14s 116ms 236μs 878ns;8948.571429;                        -17411259577638ns;            662ms 449μs 800ns;747.000000;0.000000
73;c83f3;2000;179;10;        29s 878ms 693μs 235ns;4508.275862;                        -11860410427038ns;         2s 368ms  13μs 835ns;1733.000000;0.000000
165;18896e;2000;182;10;        37s 289ms 913μs  73ns;3538.378378;                        -9720157356746ns;         2s 906ms  56μs 503ns;1733.000000;0.000000
74;ca472;2000;199;10;        30s 542ms 180μs 860ns;4398.000000;                        -13889812793781ns;         2s 534ms 894μs 967ns;1733.000000;0.000000
4;a799;2000;100;10;        13s 371ms 314μs   4ns;9692.307692;                        -16753531572268ns;            782ms  69μs 299ns;749.000000;0.000000
166;18aad1;2000;177;10;        36s 533ms 648μs 687ns;3628.333333;                        -14073136213384ns;         2s 949ms  18μs 913ns;1733.000000;0.000000
75;cc565;2000;205;10;        27s 872ms  58μs 103ns;4900.000000;                        -9057322902992ns;         2s 470ms 800μs 198ns;1733.000000;0.000000
167;18cc12;2000;207;10;        35s 445ms 272μs 447ns;3783.428571;                        -14416365525118ns;         2s 989ms 621μs 975ns;1733.000000;0.000000
76;ce6c6;2000;168;10;        28s 423ms 332μs 710ns;4645.714286;                        -6502675263453ns;         1s 936ms 544μs 383ns;1733.000000;0.000000
168;18ee1b;2000;164;10;        36s 432ms 911μs  62ns;3606.666667;                        -5990211371519ns;         2s 733ms  74μs 205ns;1733.000000;0.000000
77;d075b;2000;166;10;        26s 791ms  21μs 832ns;4998.461538;                        -8136118039933ns;         1s 996ms 162μs 287ns;1733.000000;0.000000
169;190f84;2000;204;10;        34s 366ms 515μs 891ns;3889.411765;                        -16041334480720ns;         3s 158ms 947μs 565ns;1733.000000;0.000000
5;1244c;2000;85;10;        13s 959ms 396μs 673ns;9623.076923;                        -11811979714601ns;            570ms 960μs 755ns;749.000000;0.000000
78;d280a;2000;161;10;        27s  58ms 491μs 844ns;4802.222222;                        -13592036705791ns;         1s 896ms 650μs 942ns;1733.000000;0.000000
170;193193;2000;214;10;        34s 793ms  96μs 492ns;3907.058824;                        -14904881475741ns;         2s 775ms 714μs 117ns;1733.000000;0.000000
79;d4883;2000;184;10;        28s 192ms 384μs 579ns;4680.000000;                        -10759408099896ns;         2s 218ms 610μs 556ns;1733.000000;0.000000
6;15171;2000;140;10;        14s 499ms 759μs 383ns;9171.428571;                        -17536867353628ns;         1s  30ms 590μs 975ns;918.000000;0.000000
171;1953b6;2000;235;10;        33s 308ms 492μs 861ns;4063.636364;                        -6855307712949ns;         2s 717ms  28μs 205ns;1733.000000;0.000000
80;d699c;2000;150;10;        27s 114ms 265μs 990ns;4777.777778;                        -9290384953455ns;         1s 613ms  32μs 410ns;1733.000000;0.000000
172;19763d;2000;216;10;        34s 133ms 355μs  85ns;3910.588235;                        -12765080650243ns;         3s 500ms 410μs 389ns;1733.000000;0.000000
7;180e6;2000;93;10;        16s 719ms  73μs 893ns;7848.750000;                        -16810266307867ns;            874ms 398μs 506ns;918.000000;0.000000
81;d89ff;2000;154;10;        27s 201ms 227μs 785ns;4786.666667;                        -13637399816427ns;         2s  49ms 333μs 601ns;1733.000000;0.000000
173;199872;2000;211;10;        32s 870ms 872μs 487ns;4145.625000;                        -10128914876862ns;         2s 577ms 524μs 664ns;1733.000000;0.000000
8;1a1a1;2000;153;10;        17s  36ms 940μs 855ns;7598.823529;                        -13073631455551ns;         1s 118ms 172μs 769ns;1290.000000;0.000000
82;daa1c;2000;206;10;        28s 838ms 628μs 197ns;4727.142857;                        -13848985981363ns;         2s 415ms 618μs 891ns;1733.000000;0.000000
174;19ba7b;2000;188;10;        33s 832ms  35μs 200ns;3978.181818;                        -10774526919931ns;         2s 415ms 998μs 790ns;1733.000000;0.000000
9;1c77a;2000;128;10;        17s 190ms 959μs 224ns;7510.588235;                        -12676291606710ns;            969ms 251μs 324ns;1290.000000;0.000000
83;dcbbf;2000;166;10;        27s 797ms 538μs 796ns;4813.333333;                        -7052527608136ns;         1s 813ms 411μs 483ns;1733.000000;0.000000
175;19dbe6;2000;189;10;        33s 953ms  52μs  85ns;3980.000000;                        -8077492870023ns;         2s 460ms 533μs 601ns;1733.000000;0.000000
10;1eaf5;2000;140;10;        17s 394ms 266μs 336ns;7552.941176;                        -11509289340966ns;         1s 144ms 241μs 853ns;1290.000000;0.000000
84;dec40;2000;163;10;        29s 398ms 862μs 132ns;4475.172414;                        -13038595249786ns;         2s 673ms 531μs 202ns;1733.000000;0.000000
176;19fda3;2000;178;10;        32s  87ms 513μs 928ns;4083.750000;                        -8118599409239ns;         2s 659ms 621μs 970ns;1733.000000;0.000000
