ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;122;10;         8s  86ms 465μs 682ns;15915.000000;                        -35816189129573ns;            741ms 717μs  34ns;0.000000;0.000000
2;1a0f;2000;114;10;         8s 476ms 588μs 162ns;15855.000000;                        -24889842382483ns;            680ms 360μs 868ns;691.000000;0.000000
18;3253a;2000;135;10;        12s 833ms 811μs 128ns;10675.000000;                        -13694233662048ns;            740ms 453μs 521ns;1336.000000;0.000000
9;1ac57;2000;142;10;        11s 597ms 518μs 801ns;11683.636364;                        -15285661463812ns;            748ms 492μs 429ns;1011.000000;0.000000
19;353ef;2000;141;10;        12s 782ms 782μs  23ns;10705.000000;                        -13656035403366ns;            740ms   2μs 965ns;1336.000000;0.000000
10;1d5ca;2000;143;10;        12s 509ms 999μs 538ns;10715.000000;                        -9822008665929ns;            660ms 553μs 156ns;1215.000000;0.000000
3;6bee;2000;108;10;        11s 718ms 883μs  38ns;11498.181818;                        -18859371530691ns;            621ms  38μs 568ns;923.000000;0.000000
11;1f931;2000;79;10;        12s 629ms  82μs 799ns;10395.000000;                        -7312118968488ns;            424ms 482μs 525ns;1329.000000;0.000000
20;381ca;2000;150;10;        13s 729ms 821μs 513ns;9923.076923;                        -10879230947095ns;            759ms 149μs 299ns;1336.000000;0.000000
4;93b9;2000;112;10;        10s 118ms 452μs 911ns;12672.000000;                        -13841049111988ns;            565ms 291μs 572ns;973.000000;0.000000
12;21a40;2000;151;10;        12s 843ms 498μs 941ns;10755.000000;                        -16309572983296ns;            854ms 967μs 239ns;1336.000000;0.000000
21;3a997;2000;183;10;        15s 185ms 547μs 556ns;8732.000000;                        -17143923246109ns;            975ms 634μs 294ns;1750.000000;0.000000
27;47c55;2000;34;11;        13s  71ms 716μs 101ns;9387.692308;                        -14951889967123ns;            240ms 168μs 176ns;2505.000000;0.000000
8;17bfb;2000;132;10;        11s 151ms 990μs 326ns;11629.090909;                        -17002604668184ns;            608ms 970μs 265ns;1011.000000;0.000000
17;2f68d;2000;168;10;        13s 139ms  21μs 402ns;10006.153846;                        -13485610020605ns;            701ms 241μs 818ns;1336.000000;0.000000
26;45ada;2000;230;10;        31s 898ms 565μs 370ns;4316.129032;                        -24652591423546ns;         3s 289ms 702μs 987ns;2313.000000;0.000000
7;14f56;2000;122;10;        11s 307ms 510μs 867ns;11574.545455;                        -19837802094491ns;            726ms 485μs 267ns;1011.000000;0.000000
16;2cb0e;2000;87;10;        12s 762ms 296μs 234ns;10435.000000;                        -6163850658648ns;            426ms  16μs 883ns;1336.000000;0.000000
25;43a51;2000;225;10;        31s  24ms 524μs 804ns;4306.451613;                        -17347615863122ns;         3s 412ms 347μs 780ns;2312.000000;0.000000
15;29dd1;2000;122;10;        12s 692ms 708μs 581ns;10610.000000;                        -11573164833200ns;            583ms 583μs 559ns;1336.000000;0.000000
24;41971;2000;238;10;        30s 715ms 925μs 343ns;4476.000000;                        -27698762518420ns;         3s 507ms 801μs 870ns;2228.000000;0.000000
6;10cdb;2000;137;10;         9s 420ms 277μs  78ns;14246.666667;                        -16962461238571ns;            673ms 698μs 210ns;1011.000000;0.000000
23;3f2ba;2000;226;10;        25s 330ms 648μs  96ns;5342.400000;                        -28372739177119ns;         3s 137ms 857μs 917ns;2228.000000;0.000000
14;26ac8;2000;87;10;        12s 923ms 540μs 894ns;10435.000000;                        -8965395943744ns;            490ms 873μs 698ns;1633.000000;0.000000
5;df5e;2000;104;10;        10s 518ms 121μs 382ns;12624.000000;                        -14449569610762ns;            591ms  28μs 705ns;1012.000000;0.000000
22;3d14e;2000;225;10;        20s 267ms 415μs  37ns;6675.000000;                        -31538715624757ns;         1s 903ms 252μs 709ns;1768.000000;0.000000
13;2473d;2000;96;10;        13s 733ms 343μs 478ns;9673.846154;                        -5579213722944ns;            478ms 327μs  25ns;1336.000000;0.000000
