ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;14;0;44;26;4;3782;76.014760;-nan;-nan;         1s  81ms 458μs 198ns;             80ms 266μs 663ns
-;4047;146;12016;7094;1243;3782;20600.000000;-nan;-nan;     4m 53s  75ms 171μs 685ns;        21s 752ms 265μs 681ns
