ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
3aff;5342;60;0;0;373;250;6978.000000;0.000000;0.000000;762.000000;762.000000;119.062500;190.000000;190.000000;135.714286;    22m 32s 497ms  56μs 170ns;     3m 16s 146ms 509μs 245ns
3b00;13424;0;0;0;154;545;2647.000000;0.000000;0.000000;1078.000000;1078.000000;140.547588;120.000000;120.000000;120.000000;    27m 51s 865ms 101μs 220ns;        38s 336ms  74μs  53ns
3b09;5828;99;0;0;117;304;951.000000;0.000000;0.000000;1041.000000;1041.000000;136.435125;100.000000;100.000000;100.000000;    16m  3s 621ms 646μs 760ns;        23s 196ms 986μs  56ns
3b19;10186;2002;0;0;276;331;6365.000000;0.000000;0.000000;764.000000;764.000000;119.749216;140.000000;140.000000;116.666667;    27m 18s 989ms 752μs 160ns;     1m 41s 632ms 372μs 525ns
3b21;1155;171;0;0;69;98;1513.000000;0.000000;0.000000;764.000000;764.000000;125.040917;150.000000;150.000000;44.117647;     4m 58s 279ms 642μs 571ns;        19s 480ms 135μs 665ns
21aba;1178;16;0;0;164;42;2062.000000;0.000000;0.000000;1344.000000;1344.000000;99.703264;100.000000;100.000000;83.333333;     3m 57s 496ms 799μs 870ns;     1m  7s 191ms 838μs 643ns
21abb;1;0;0;0;1;2;1082.000000;1082.000000;100.000000;1091.000000;1091.000000;100.000000;100.000000;100.000000;100.000000;         1s 381ms 911μs 282ns;                          0ns
21ac5;1;0;0;0;1;2;1081.000000;1081.000000;100.000000;1089.000000;1089.000000;100.000000;100.000000;100.000000;100.000000;         1s 361ms 160μs 973ns;                          0ns
21ac9;1;0;0;0;1;2;1081.000000;1081.000000;100.000000;1090.000000;1090.000000;100.000000;100.000000;100.000000;100.000000;         1s 353ms 255μs 259ns;                          0ns
21acd;9;0;0;0;5;2;1877.000000;1414.000000;75.332978;1080.000000;1080.000000;99.539171;120.000000;120.000000;75.000000;         6s 629ms 606μs 279ns;         3s 318ms 851μs 999ns
2634a;4559;0;0;0;84;674;2322.000000;0.000000;0.000000;1848.000000;1848.000000;108.196721;150.000000;150.000000;100.000000;    16m  9s 561ms 303μs 507ns;        34s 666ms 542μs 290ns
2634b;3651;6;0;0;222;155;5394.000000;0.000000;0.000000;2094.000000;2094.000000;122.743259;120.000000;120.000000;18.750000;    21m 34s 588ms 798μs 454ns;     2m  8s 147ms 351μs 495ns
2634f;3681;181;0;0;183;291;2998.000000;0.000000;0.000000;1896.000000;1896.000000;112.655971;120.000000;120.000000;30.000000;    20m 51s 919ms  95μs 406ns;     1m 33s 903ms 274μs 820ns
26353;9420;215;0;0;265;278;5804.000000;0.000000;0.000000;2105.000000;2105.000000;123.750735;130.000000;130.000000;54.166667;    30m 59s 376ms 630μs 266ns;     1m 57s 294ms 237μs 512ns
26357;6843;1460;0;0;321;110;4034.000000;0.000000;0.000000;2104.000000;2104.000000;120.919540;120.000000;120.000000;30.000000;    29m 54s 159ms 770μs 442ns;     2m 36s 959ms 959μs 859ns
bcda0;50;0;0;0;32;2;4658.000000;0.000000;0.000000;3918.000000;3918.000000;99.770817;1515.000000;1515.000000;100.000000;     1m 38s 298ms 201μs 313ns;     1m  1s 554ms 781μs 660ns
bcda1;59;0;0;0;34;2;4655.000000;0.000000;0.000000;3918.000000;3918.000000;99.796230;1515.000000;1515.000000;100.000000;     1m 38s 602ms  58μs 941ns;     1m      59ms 292μs 115ns
bcdab;86;0;0;0;47;2;4658.000000;0.000000;0.000000;3918.000000;3918.000000;99.821656;1515.000000;1515.000000;100.000000;     2m  1s 689ms 959μs 856ns;     1m 16s 859ms 958μs 730ns
bcdb2;87;0;0;0;48;2;4664.000000;0.000000;0.000000;3918.000000;3918.000000;99.847095;1515.000000;1515.000000;100.000000;     2m 18s 352ms 734μs 409ns;     1m 19s 859ms  77μs 145ns
bcdbf;76;0;0;0;40;2;4650.000000;0.000000;0.000000;3918.000000;3918.000000;99.872547;1515.000000;1515.000000;100.000000;     2m  6s 545ms 940μs 508ns;     1m  6s 728ms 412μs 338ns
baec0;92;0;0;0;58;2;4655.000000;0.000000;0.000000;3918.000000;3918.000000;99.796230;1515.000000;1515.000000;100.000000;     2m  2s 279ms  35μs 840ns;     1m 31s 419ms 746μs 256ns
baec7;45;0;0;0;28;2;4652.000000;0.000000;0.000000;3918.000000;3918.000000;99.821656;1515.000000;1515.000000;100.000000;     1m 21s 206ms 236μs 934ns;        57s  12ms  27μs 582ns
baed4;89;0;0;0;50;2;4655.000000;0.000000;0.000000;3918.000000;3918.000000;99.847095;1515.000000;1515.000000;100.000000;     2m 16s  27ms 809μs 328ns;     1m 22s  79ms 896μs 116ns
baede;66;0;0;0;38;2;4660.000000;0.000000;0.000000;3918.000000;3918.000000;99.872547;1515.000000;1515.000000;100.000000;     1m 52s 667ms  18μs 629ns;     1m  5s 321ms 219μs 199ns
baebf;62;0;0;0;41;2;4662.000000;0.000000;0.000000;3918.000000;3918.000000;99.770817;1515.000000;1515.000000;100.000000;     1m 32s 431ms 730μs 406ns;     1m  9s 114ms 962μs 406ns
b70c5;45;0;0;0;27;2;4652.000000;0.000000;0.000000;3918.000000;3918.000000;99.872547;1515.000000;1515.000000;100.000000;     1m 30s 976ms 767μs 602ns;        58s 550ms 158μs  45ns
b70af;59;0;0;0;39;2;4657.000000;0.000000;0.000000;3918.000000;3918.000000;99.796230;1515.000000;1515.000000;100.000000;     1m 34s 475ms 710μs  58ns;     1m 11s 693ms 242μs 421ns
b70b0;84;0;0;0;45;2;4653.000000;0.000000;0.000000;3918.000000;3918.000000;99.847095;1515.000000;1515.000000;100.000000;     1m 59s 725ms 823μs 260ns;     1m 14s 296ms 919μs 337ns
b70b7;45;0;0;0;27;2;4658.000000;0.000000;0.000000;3918.000000;3918.000000;99.898011;1515.000000;1515.000000;100.000000;     1m 23s 487ms 354μs 632ns;        54s 103ms 433μs  50ns
b70bb;61;0;0;0;33;2;4659.000000;0.000000;0.000000;3918.000000;3918.000000;99.821656;1515.000000;1515.000000;100.000000;     1m 39s 561ms 750μs 372ns;     1m  2s 776ms 473μs 386ns
b4664;60;0;0;0;39;2;4697.000000;0.000000;0.000000;3918.000000;3918.000000;99.770817;1515.000000;1515.000000;100.000000;     1m 40s 601ms 516μs 476ns;     1m  7s 883ms 971μs 837ns
b4665;82;0;0;0;46;2;4652.000000;0.000000;0.000000;3918.000000;3918.000000;99.796230;1515.000000;1515.000000;100.000000;     2m  5s 966ms 394μs  89ns;     1m 16s 177ms 675μs 624ns
b466f;79;0;0;0;45;2;4658.000000;0.000000;0.000000;3918.000000;3918.000000;99.821656;1515.000000;1515.000000;100.000000;     2m 15s 243ms 200μs 575ns;     1m 16s 415ms 791μs 215ns
