ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;239;10;         7s 409ms 366μs  47ns;19191.428571;                        -23041337520449ns;         1s 242ms 304μs 970ns;0.000000;0.000000
363;300368;2000;387;10;        37s  15ms 150μs 680ns;3870.810811;                        -31119909413896ns;         4s 275ms 893μs 860ns;2282.000000;0.000000
2;1cb3;2000;302;10;        30s 166ms 456μs 937ns;4604.000000;                        -36094688730697ns;         1s 794ms 105μs 467ns;1428.000000;0.000000
364;302413;2000;385;10;        37s  60ms 187μs 609ns;3867.567568;                        -29969623566618ns;         4s 470ms 607μs 645ns;2282.000000;0.000000
3;444a;2000;585;10;        36s  24ms 866μs 989ns;4308.333333;                        -52945410593023ns;         5s 919ms 786μs 614ns;2037.000000;0.000000
365;3044a2;2000;441;10;        38s 230ms 843μs 728ns;3854.210526;                        -37356233672758ns;         4s 806ms 760μs 445ns;2282.000000;0.000000
366;3065f9;2000;405;10;        37s 553ms 216μs  14ns;3900.000000;                        -32536083966436ns;         4s 582ms 215μs 210ns;2282.000000;0.000000
4;75d9;2000;612;10;        39s 984ms 560μs 712ns;4018.461538;                        -45955802326172ns;         6s 470ms 516μs 212ns;2282.000000;0.000000
367;308746;2000;515;10;        39s 619ms 243μs 920ns;3869.230769;                        -44772255751399ns;         6s 270ms 978μs 822ns;2282.000000;0.000000
5;99d2;2000;487;10;        37s 852ms 723μs 553ns;4032.972973;                        -37566907233144ns;         5s 122ms 597μs 353ns;2282.000000;0.000000
368;30a9f4;2000;577;10;        41s 705ms 761μs 336ns;3771.219512;                        -50036918940581ns;         5s 585ms  53μs 151ns;2282.000000;0.000000
6;bb4f;2000;453;10;        36s 121ms 402μs  44ns;4088.333333;                        -32553854558086ns;         4s 827ms 435μs 230ns;2282.000000;0.000000
369;30cd8f;2000;450;10;        56s 553ms 859μs 453ns;2625.000000;                        -57924473828417ns;         4s 288ms 314μs 171ns;2282.000000;0.000000
7;dc8c;2000;399;10;        52s 695ms 672μs 685ns;2768.076923;                        -42574129658508ns;         4s  47ms 698μs 154ns;2297.000000;0.000000
370;30ef6c;2000;511;10;        58s 244ms 615μs 161ns;2597.586207;                        -59441995380850ns;         5s 211ms 475μs 264ns;2282.000000;0.000000
8;fd31;2000;442;10;        38s  73ms 655μs 442ns;3855.789474;                        -37600818035253ns;         4s 750ms 980μs 699ns;2297.000000;0.000000
371;31122b;2000;417;10;        37s 132ms  23μs 627ns;3919.459459;                        -34726417288920ns;         5s   3ms 529μs 638ns;2282.000000;0.000000
9;11fd6;2000;453;10;        54s 246ms  16μs 705ns;2725.555556;                        -53162910024003ns;         5s  82ms 793μs 912ns;2297.000000;0.000000
372;313376;2000;352;10;        36s 478ms 280μs  97ns;3920.000000;                        -30180927004730ns;         4s  18ms 105μs 122ns;2282.000000;0.000000
10;1410b;2000;445;10;        54s 216ms  59μs 332ns;2716.666667;                        -50452807878527ns;         4s 886ms 129μs 441ns;2297.000000;0.000000
373;315353;2000;393;10;        38s 406ms 155μs 557ns;3778.421053;                        -29902729880547ns;         4s 240ms 285μs 822ns;2282.000000;0.000000
11;16236;2000;407;10;        52s  36ms 545μs 284ns;2777.307692;                        -47190158379506ns;         4s 664ms 520μs 361ns;2297.000000;0.000000
374;3173f4;2000;436;10;        39s 530ms 733μs 966ns;3747.692308;                        -39556688120445ns;         4s 825ms 743μs  95ns;2282.000000;0.000000
12;18265;2000;514;10;        38s 439ms 551μs 639ns;3969.473684;                        -40429250215062ns;         5s 146ms 954μs  92ns;2282.000000;0.000000
375;319557;2000;389;10;        37s 509ms 732μs  18ns;3874.054054;                        -35621546133498ns;         4s 291ms 814μs 891ns;2282.000000;0.000000
13;1a49e;2000;485;10;        38s 572ms 890μs 631ns;3923.684211;                        -36310570533440ns;         4s 716ms  14μs 290ns;2282.000000;0.000000
376;31b632;2000;470;10;        40s 866ms 847μs 970ns;3705.000000;                        -42216170135638ns;         4s 613ms 797μs 887ns;2282.000000;0.000000
14;1c66d;2000;566;10;        40s  79ms 497μs 177ns;3849.000000;                        -44064755638404ns;         5s 740ms  61μs 806ns;2282.000000;0.000000
377;31d85d;2000;464;10;        40s 135ms 570μs 555ns;3696.000000;                        -40951391976972ns;         4s 632ms 888μs 111ns;2282.000000;0.000000
15;1e9ac;2000;530;10;        40s  93ms 397μs 547ns;3795.000000;                        -44050579961895ns;         5s 608ms 190μs 302ns;2282.000000;0.000000
378;31fa4a;2000;515;10;        39s 577ms 448μs 248ns;3869.230769;                        -39229058223758ns;         5s 885ms 785μs 879ns;2297.000000;0.000000
16;20c27;2000;448;10;        38s 554ms 884μs 974ns;3865.263158;                        -39755040319234ns;         4s 984ms 300μs 893ns;2282.000000;0.000000
379;321ed3;2000;392;10;        38s 667ms 218μs 641ns;3776.842105;                        -37479624788821ns;         4s 371ms 317μs 281ns;2297.000000;0.000000
17;22d6c;2000;517;10;        39s 825ms 712μs 786ns;3872.307692;                        -44500790472574ns;         5s 315ms 801μs 796ns;2282.000000;0.000000
380;324106;2000;451;10;        55s 372ms 153μs 283ns;2673.818182;                        -60970511490925ns;         4s 995ms 754μs 662ns;2297.000000;0.000000
18;2501d;2000;533;10;        40s   3ms 402μs  43ns;3799.500000;                        -41432274738132ns;         4s 986ms 251μs  23ns;2282.000000;0.000000
381;326305;2000;510;10;        58s 127ms 388μs 669ns;2596.551724;                        -61568831245643ns;         4s 913ms 120μs 966ns;2297.000000;0.000000
19;272ba;2000;410;10;        37s 912ms 551μs 638ns;3908.108108;                        -38360180028343ns;         3s 838ms 967μs 549ns;2282.000000;0.000000
382;32861e;2000;397;10;        38s  18ms 486μs 861ns;3784.736842;                        -31769239589357ns;         4s 943ms 882μs 928ns;2282.000000;0.000000
20;29375;2000;481;10;        56s 337ms 434μs 939ns;2658.214286;                        -51952924585925ns;         4s 835ms 219μs  88ns;2297.000000;0.000000
383;32a6eb;2000;494;10;        41s  71ms 323μs 395ns;3649.756098;                        -42299890342778ns;         4s 742ms 190μs 812ns;2282.000000;0.000000
