ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;132;10;        17s 313ms 803μs 886ns;7524.705882;                        -12980049913408ns;         4s 247ms  83μs 608ns;0.000000;0.000000
15;3031a;2000;363;10;     6m  7s 751ms 468μs  18ns;386.321526;                        -18060788499720ns;     4m 17s  11ms 154μs 758ns;2235.000000;0.000000
2;1a57;2000;250;10;        36s 606ms  91μs 980ns;3750.000000;                        -13292134033455ns;        13s 180ms 218μs 863ns;1486.000000;0.000000
16;324a9;2000;356;10;     5m     219ms 347μs 319ns;471.200000;                        -15982776236888ns;     3m  8s 382ms 207μs 287ns;2235.000000;0.000000
3;40ca;2000;179;10;        46s 434ms 701μs  56ns;2842.173913;                        -8194887670727ns;        15s 635ms 675μs 522ns;1827.000000;0.000000
17;34654;2000;346;10;    10m 33s 871ms 970μs 306ns;222.369668;                        -11950382263313ns;     7m 47s 308ms 718μs 722ns;2238.000000;0.000000
4;6155;2000;292;10;     1m 19s 139ms 687μs 674ns;1740.759494;                        -13830843699530ns;        45s 282ms 294μs 290ns;1828.000000;0.000000
18;36741;2000;351;10;    12m 37s 453ms 925μs 582ns;186.340819;                        -11357942901542ns;    10m 33s 392ms 287μs 847ns;2238.000000;0.000000
14;2e133;2000;417;10;    33m 35s  68ms 211μs 977ns;71.970223;                        -7952202462545ns;    26m 58s 712ms 254μs 293ns;2235.000000;0.000000
13;2b76a;2000;487;10;    35m  6s 150ms 223μs 351ns;70.854701;                        -11540876284150ns;    28m 45s 705ms 296μs 658ns;1931.000000;0.000000
35;5925b;2000;276;10;                          0ns;inf;                        -6872056197568ns;    22m 20s 644ms 909μs  57ns;2234.000000;0.000000
12;285d3;2000;450;10;    37m 20s 590ms 615μs 672ns;65.625000;                        -6839236731546ns;    28m 56s 564ms 690μs 646ns;1828.000000;0.000000
34;571f4;2000;318;10;    23m 53s 245ms 687μs 476ns;97.055129;                        -4833385320898ns;    17m 47s 192ms 350μs 923ns;2234.000000;0.000000
33;55113;2000;353;10;    28m 59s 265ms   6μs  22ns;81.184589;                        -5158819098078ns;    23m 23s 650ms 608μs 712ns;2234.000000;0.000000
11;24cfa;2000;388;10;    29m  8s 641ms 871μs 862ns;81.967963;                        -7550659405862ns;    23m 17s 581ms  91μs 779ns;1828.000000;0.000000
