ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;36686;10;     9m 36s 479ms 556μs 220ns;4863.125000;            109ms 133μs 820ns;     3m 25s 846ms 974μs 415ns;0.000000;0.000000
8;16dcff;10000;37005;10;    19m 11s 645ms 759μs 792ns;2450.304083;            228ms 262μs 657ns;     5m 45s 204ms 634μs 395ns;1192.000000;0.000000
14;2d0925;10000;13592;10;    11m 36s 512ms 966μs 498ns;2033.793103;            277ms 584μs 633ns;     1m 26s 662ms 664μs 585ns;1192.000000;0.000000
13;2b0044;10000;6778;10;    11m  7s 117ms 527μs 654ns;1509.265367;            345ms 584μs 501ns;        48s  66ms 693μs 573ns;1192.000000;0.000000
7;11510c;10000;61701;10;    46m 43s 617ms 899μs 186ns;1534.805565;            375ms 181μs 529ns;     7m 28s 453ms 205μs  99ns;1192.000000;0.000000
12;27097f;10000;33664;10;    15m  2s 734ms 593μs 216ns;2904.478936;            187ms 245μs 659ns;     3m 10s 506ms 587μs 438ns;1192.000000;0.000000
6;dbb30;10000;29454;10;    13m 36s 689ms 237μs 588ns;2901.029412;            191ms 600μs 885ns;     3m 48s 847ms  34μs  89ns;1192.000000;0.000000
5;bbefb;10000;9917;10;    10m 39s 810ms 232μs 147ns;1870.140845;            303ms 388μs 444ns;        37s 570ms 378μs 636ns;1192.000000;0.000000
11;233476;10000;29236;10;    15m     159ms 737μs 355ns;2615.733333;            210ms 305μs 896ns;     3m 53s 570ms 343μs 389ns;1192.000000;0.000000
4;9d95e;10000;9624;10;     9m 37s 429ms 452μs 544ns;2040.623917;            276ms 910μs 825ns;     1m 22s 645ms   2μs 729ns;828.000000;0.000000
10;1f961f;10000;31540;10;    14m 32s  39ms 458μs 451ns;2858.256881;            193ms 534μs 649ns;     4m 23s  14ms 204μs 865ns;1192.000000;0.000000
3;66d46;10000;23553;10;    15m  9s 784ms  55μs 246ns;2214.719472;            253ms 586μs 997ns;     1m 50s 453ms 781μs 678ns;830.000000;0.000000
9;1c49b1;10000;28167;10;    13m 40s 144ms 288μs 215ns;2792.707317;            195ms 282μs 712ns;     3m 29s 548ms 137μs 984ns;1192.000000;0.000000
2;3a3a1;9726;15030;10;    10m 58s 981ms 157μs 484ns;2257.386018;            231ms  84μs 499ns;     1m 42s 133ms 457μs 148ns;828.000000;0.000000
