ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
c74da;337;0;0;0;151;15;5167.000000;0.000000;0.000000;4255.000000;4255.000000;99.369454;1790.000000;1790.000000;100.000000;     5m 27s 318ms 466μs 729ns;     3m 32s 975ms 433μs 406ns
c74db;563;0;0;0;179;30;6619.000000;0.000000;0.000000;4256.000000;4256.000000;99.323221;1790.000000;1790.000000;100.000000;     6m 41s 215ms 245μs 900ns;     3m 44s 275ms 482μs 192ns
c74e5;296;0;0;0;133;15;5193.000000;0.000000;0.000000;4255.000000;4255.000000;99.392665;1790.000000;1790.000000;100.000000;     5m  2s 947ms 212μs 135ns;     3m 12s 669ms 132μs 543ns
c74e9;325;0;0;0;183;2;6528.000000;0.000000;0.000000;4255.000000;4255.000000;99.346253;1790.000000;1790.000000;100.000000;     5m 28s 532ms 889μs 563ns;     4m 11s 974ms 520μs 589ns
c74f6;470;0;0;0;195;15;6614.000000;0.000000;0.000000;4255.000000;4255.000000;99.323063;1790.000000;1790.000000;100.000000;     7m  2s 753ms 766μs 375ns;     4m 12s 221ms 505μs 577ns
ca6db;861;0;0;0;284;30;9856.000000;0.000000;0.000000;4256.000000;4256.000000;99.323221;1790.000000;1790.000000;100.000000;    11m 23s 520ms 100μs 424ns;     5m 56s 550ms 120μs 389ns
ca6dc;248;0;0;0;135;2;5174.000000;0.000000;0.000000;4254.000000;4254.000000;99.346100;1790.000000;1790.000000;100.000000;     4m  8s   5ms 959μs 231ns;     2m 58s 892ms 711μs  57ns
ca6e0;396;0;0;0;165;15;5189.000000;0.000000;0.000000;4255.000000;4255.000000;99.346253;1790.000000;1790.000000;100.000000;     6m 14s 335ms 284μs 901ns;     3m 40s 819ms 737μs 828ns
ca6e4;482;0;0;0;177;15;9926.000000;0.000000;0.000000;4255.000000;4255.000000;99.323063;1790.000000;1790.000000;100.000000;     6m 57s 158ms 630μs 720ns;     3m 46s 618ms 241μs 935ns
ca6ee;274;0;0;0;142;2;5166.000000;0.000000;0.000000;4254.000000;4254.000000;99.369306;1790.000000;1790.000000;100.000000;     4m 38s  84ms 290μs 803ns;     3m  7s 643ms 698μs 250ns
cfbf8;955;0;0;0;231;46;5791.000000;0.000000;0.000000;4256.000000;4256.000000;99.323221;1790.000000;1790.000000;100.000000;     9m 40s 337ms 521μs 979ns;     4m 35s 626ms 807μs 976ns
cfbf9;521;0;0;0;183;31;5185.000000;0.000000;0.000000;4255.000000;4255.000000;99.346253;1790.000000;1790.000000;100.000000;     7m  7s   7ms 403μs 251ns;     3m 55s  68ms 568μs 493ns
cfbfd;389;0;0;0;165;15;5189.000000;0.000000;0.000000;4255.000000;4255.000000;99.369454;1790.000000;1790.000000;100.000000;     6m 31s  14ms 421μs 810ns;     3m 56s 429ms 609μs 752ns
cfc01;789;0;0;0;248;31;5783.000000;0.000000;0.000000;4255.000000;4255.000000;99.323063;1790.000000;1790.000000;100.000000;     9m 55s 871ms 723μs 260ns;     5m  7s 829ms 990μs 356ns
cfc08;531;0;0;0;185;31;5173.000000;0.000000;0.000000;4255.000000;4255.000000;99.392665;1790.000000;1790.000000;100.000000;     7m 12s 698ms 777μs 817ns;     3m 57s 491ms 622μs 708ns
d5322;359;0;0;0;154;15;5159.000000;0.000000;0.000000;4255.000000;4255.000000;99.346253;1790.000000;1790.000000;100.000000;     5m 36s  17ms 761μs 331ns;     3m 29s 162ms 183μs 815ns
d5323;457;0;0;0;181;15;5166.000000;0.000000;0.000000;4255.000000;4255.000000;99.369454;1790.000000;1790.000000;100.000000;     6m 16s 878ms 201μs 879ns;     3m 51s 457ms 433μs 887ns
d532a;184;0;0;0;128;2;5176.000000;0.000000;0.000000;4254.000000;4254.000000;99.369306;1790.000000;1790.000000;100.000000;     4m 17s 477ms 471μs 654ns;     2m 58s 145ms  18μs 626ns
d5331;477;0;0;0;201;2;6630.000000;0.000000;0.000000;4255.000000;4255.000000;99.323063;1790.000000;1790.000000;100.000000;     6m  8s  42ms 416μs 753ns;     4m  7s 460ms 112μs 431ns
d533e;719;0;0;0;215;30;5784.000000;0.000000;0.000000;4256.000000;4256.000000;99.323221;1790.000000;1790.000000;100.000000;     8m  8s 647ms 682μs  53ns;     4m 12s 356ms 978μs 480ns
da77c;285;0;0;0;134;2;5177.000000;0.000000;0.000000;4255.000000;4255.000000;99.392665;1790.000000;1790.000000;100.000000;     4m 44s 857ms 800μs 932ns;     3m  4s 553ms 501μs 710ns
da77d;366;0;0;0;172;15;5179.000000;0.000000;0.000000;4255.000000;4255.000000;99.346253;1790.000000;1790.000000;100.000000;     6m  3s 991ms 244μs 674ns;     3m 55s 164ms 515μs 854ns
da781;308;0;0;0;151;2;5179.000000;0.000000;0.000000;4255.000000;4255.000000;99.369454;1790.000000;1790.000000;100.000000;     5m  3s 523ms  46μs 325ns;     3m 23s 735ms 361μs 365ns
da78b;660;0;0;0;232;30;6519.000000;0.000000;0.000000;4256.000000;4256.000000;99.323221;1790.000000;1790.000000;100.000000;     9m 21s 562ms  21μs 583ns;     5m  7s 723ms  45μs 135ns
da795;884;0;0;0;309;15;6624.000000;0.000000;0.000000;4255.000000;4255.000000;99.323063;1790.000000;1790.000000;100.000000;    10m 37s 431ms 133μs 117ns;     6m 16s 250ms  41μs 719ns
ddfaa;735;0;0;0;268;30;5777.000000;0.000000;0.000000;4256.000000;4256.000000;99.323221;1790.000000;1790.000000;100.000000;     8m 50s 270ms 950μs 653ns;     5m 16s  10ms 411μs 481ns
