ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
8;c3a41;5000;1991;5;    20m 32s 555ms 297μs  28ns;340.470779;         6s  99ms 812μs 478ns;     5m 56s 553ms 516μs 140ns;4256.000000;1855.000000
9;c8c34;2274;2261;5;    18m 17s 564ms 582μs 136ns;248.040109;         6s 264ms 252μs  88ns;     6m 40s 220ms 853μs 215ns;4255.000000;1855.000000
10;cc15f;5000;3185;5;    25m 17s 552ms 159μs 916ns;323.731048;         6s 553ms 980μs 955ns;     8m  5s 385ms 969μs 623ns;4256.000000;1790.000000
11;d2150;4251;2196;5;    20m 45s 907ms 810μs 680ns;310.698795;         6s 423ms  33μs 931ns;     6m  5s 412ms 706μs 734ns;4256.000000;1790.000000
12;d6ce3;5000;2503;5;    25m 45s 166ms 269μs 702ns;291.378641;         6s 587ms 390μs 489ns;     7m 10s 273ms  49μs 326ns;4256.000000;1790.000000
13;dc4d6;2289;2389;5;    15m 43s 578ms 338μs  38ns;297.645811;         6s 256ms 312μs 491ns;     6m 56s 628ms 182μs 232ns;4255.000000;1790.000000
14;dfbae;5000;2043;5;    24m 55s 658ms 882μs 780ns;282.662207;         6s 703ms 378μs 811ns;     5m 53s 285ms 733μs   3ns;4256.000000;1790.000000
15;e4e3d;2279;2542;5;    15m 54s 420ms 615μs 217ns;303.207547;         6s 197ms 568μs 736ns;     6m 48s 786ms 717μs 231ns;4256.000000;1790.000000
3;2880f;5000;26090;5;    31m 39s 813ms 919μs 972ns;982.306477;         2s 280ms 439μs 391ns;    19m 31s 123ms 135μs  85ns;1480.000000;190.000000
7;a726e;5000;33895;5;    96m 40s 261ms 988μs 989ns;402.362069;         4s 862ms 337μs 263ns;    19m 46s 851ms 750μs 546ns;4257.000000;1890.000000
6;5bce3;5000;97871;5;   233m 53s  20ms 757μs 315ns;439.838951;         5s 330ms 800μs 684ns;   181m 20s 175ms 166μs 780ns;2812.000000;410.000000
5;56f52;5000;1617;5;    20m 39s 875ms 252μs 464ns;320.435835;         6s 835ms 465μs 118ns;     1m 40s 698ms 595μs 561ns;2091.000000;270.000000
4;3f46b;5000;27331;5;    51m 14s   9ms 178μs 247ns;631.054001;         3s 603ms 545μs 466ns;    26m 14s 958ms 563μs 216ns;1697.000000;200.000000
18;f2982;4572;0;0;                          0ns;inf;         7s 659ms 613μs 333ns;                          0ns;4256.000000;1790.000000
17;ede64;4274;2134;5;    20m 30s 881ms 816μs 931ns;312.585366;         6s 472ms 751μs 812ns;     6m 13s 114ms  84μs  85ns;4256.000000;1790.000000
16;e86c2;5000;2476;5;    26m 24s 799ms 839μs 526ns;283.181818;         6s 373ms  73μs 622ns;     6m 32s 534ms 312μs 743ns;4256.000000;1790.000000
2;20469;5000;6232;5;    25m 17s 827ms 745μs 362ns;444.245221;         4s 259ms 618μs 908ns;     4m 58s 328ms 121μs 643ns;1037.000000;270.000000
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;5000;39031;5;    31m 46s 681ms 177μs 415ns;1386.075551;         1s 383ms 889μs 204ns;    11m 39s 219ms 536μs 472ns;0.000000;0.000000
