ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
837;b421a;137;0;0;                          0ns;inf;            206ms 668μs 231ns;                          0ns;0.000000;0.000000
836;b3edd;200;0;0;         8s 358ms 728μs 940ns;1500.000000;            206ms 400μs 665ns;                          0ns;0.000000;0.000000
835;b3b34;200;0;0;         8s 368ms 406μs 747ns;1500.000000;            206ms 224μs 723ns;                          0ns;0.000000;0.000000
834;b3727;200;0;0;         8s 500ms 381μs 651ns;1500.000000;            206ms 944μs 176ns;                          0ns;0.000000;0.000000
833;b336c;200;0;0;         8s 281ms 421μs 461ns;1500.000000;            204ms 910μs 163ns;                          0ns;0.000000;0.000000
832;b304b;200;0;0;         8s 328ms 524μs  27ns;1500.000000;            205ms 296μs 655ns;                          0ns;0.000000;0.000000
831;b2cf6;200;0;0;         8s 323ms 950μs 762ns;1500.000000;            205ms 761μs 735ns;                          0ns;0.000000;0.000000
830;b2999;200;0;0;         8s 348ms  26μs 357ns;1500.000000;            206ms 834μs 817ns;                          0ns;0.000000;0.000000
829;b25fa;200;0;0;         8s 522ms  47μs 263ns;1500.000000;            210ms 734μs 512ns;                          0ns;0.000000;0.000000
828;b21e1;200;0;0;         8s 361ms 290μs 508ns;1500.000000;            206ms 448μs 449ns;                          0ns;0.000000;0.000000
827;b1dae;200;0;0;         8s 248ms 195μs 905ns;1500.000000;            202ms 860μs 622ns;                          0ns;0.000000;0.000000
826;b1a95;200;0;0;         8s 248ms 869μs 557ns;1500.000000;            203ms 931μs 711ns;                          0ns;0.000000;0.000000
825;b176a;200;0;0;         8s 263ms 807μs 865ns;1500.000000;            203ms 945μs 890ns;                          0ns;0.000000;0.000000
824;b143b;200;0;0;         8s 330ms 977μs 913ns;1500.000000;            206ms 254μs 646ns;                          0ns;0.000000;0.000000
823;b10d2;200;0;0;         8s 266ms 475μs 662ns;1500.000000;            204ms 723μs 328ns;                          0ns;0.000000;0.000000
822;b0d81;200;0;0;         8s 286ms 376μs 343ns;1500.000000;            205ms 347μs 813ns;                          0ns;0.000000;0.000000
821;b09cc;200;0;0;         8s 294ms 193μs 472ns;1500.000000;            204ms 631μs 649ns;                          0ns;0.000000;0.000000
820;b0593;200;0;0;         8s 240ms 152μs 781ns;1500.000000;            204ms 287μs 579ns;                          0ns;0.000000;0.000000
819;b0230;200;0;0;         8s 320ms 931μs 284ns;1500.000000;            206ms  83μs 429ns;                          0ns;0.000000;0.000000
818;afe8f;200;0;0;         8s 351ms 246μs 846ns;1500.000000;            206ms 270μs 728ns;                          0ns;0.000000;0.000000
817;afb18;200;0;0;         8s 251ms  40μs 814ns;1500.000000;            202ms 791μs 584ns;                          0ns;0.000000;0.000000
816;af721;200;0;0;         8s 420ms 453μs 195ns;1500.000000;            208ms 742μs 778ns;                          0ns;0.000000;0.000000
815;af310;200;0;0;         8s 418ms 501μs 239ns;1500.000000;            208ms 350μs 844ns;                          0ns;0.000000;0.000000
814;aefc9;200;0;0;         8s 390ms 148μs 693ns;1500.000000;            207ms 650μs 101ns;                          0ns;0.000000;0.000000
813;aec82;200;0;0;         8s 209ms 882μs 388ns;1500.000000;            203ms 125μs   3ns;                          0ns;0.000000;0.000000
812;ae961;200;0;0;         8s 108ms 702μs 792ns;1500.000000;            200ms 538μs 249ns;                          0ns;0.000000;0.000000
811;ae608;200;0;0;         8s 113ms 230μs 485ns;1500.000000;            200ms 461μs 931ns;                          0ns;0.000000;0.000000
810;ae2c9;200;0;0;         8s 174ms 596μs 278ns;1500.000000;            202ms 624μs 526ns;                          0ns;0.000000;0.000000
809;adf5c;200;0;0;         8s  82ms 176μs 896ns;1500.000000;            200ms 301μs 974ns;                          0ns;0.000000;0.000000
808;adc29;200;0;0;         8s  67ms 885μs 601ns;1500.000000;            199ms 697μs 206ns;                          0ns;0.000000;0.000000
807;ad926;200;0;0;         8s 206ms 996μs 859ns;1500.000000;            202ms 711μs 562ns;                          0ns;0.000000;0.000000
806;ad5c5;200;0;0;         8s 166ms 167μs 875ns;1500.000000;            201ms 429μs 957ns;                          0ns;0.000000;0.000000
805;ad204;200;0;0;         8s  81ms 572μs 569ns;1500.000000;            197ms 960μs 363ns;                          0ns;0.000000;0.000000
804;ace19;200;0;0;         7s 992ms 123μs 612ns;1714.285714;            197ms 355μs 886ns;                          0ns;0.000000;0.000000
803;acaae;200;0;0;         8s  40ms  42μs 779ns;1500.000000;            198ms 772μs 630ns;                          0ns;0.000000;0.000000
802;ac765;200;0;0;         8s 139ms 495μs 828ns;1500.000000;            201ms 560μs 941ns;                          0ns;0.000000;0.000000
