ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;9271;1182;0;0;251;13651;-nan;103.075421;95.711752;    65m 35s 472ms 452μs 905ns;     3m 51s 426ms 860μs 459ns
-;278156;35473;0;0;7533;13651;-nan;3092.262616;2871.352552;  1967m 44s 173ms 587μs 177ns;   115m 42s 805ms 813μs 780ns
