ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
cea04;c9f64;cc996;0;0;0000000000000030;   637m 19s 730ms 986μs 327ns;0;6347;         8s 580ms 976μs  21ns;6089.000000;1.042371;3630.000000;1.748485;0;1;Failing;0;282069
d1304;ccc00;cc996;0;0;0000000000000080;   649m 29s 935ms 978μs 609ns;0;-1;         7s 657ms  15μs 810ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285566
d130b;ccc00;cc996;0;0;0000000000000080;   649m 29s 942ms 422μs 991ns;0;-1;         7s 243ms  73μs 120ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285572
d1310;ccc00;cc996;0;0;0000000000000080;   649m 29s 951ms 107μs 403ns;0;-1;         6s 819ms  39μs  28ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285576
d131f;ccc00;cc996;0;0;0000000000000080;   649m 29s 941ms 959μs 909ns;0;-1;         8s  70ms 177μs  85ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285582
d1306;ccc00;cc996;0;0;0000000000000080;   649m 29s 947ms 729μs 175ns;0;-1;         7s 342ms 473μs 494ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285568
d130e;ccc00;cc996;0;0;0000000000000080;   649m 29s 951ms 515μs 551ns;0;-1;         7s 269ms 202μs 862ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285574
d130a;ccc00;cc996;0;0;0000000000000080;   649m 29s 950ms 923μs 560ns;0;-1;         8s 379ms 725μs 878ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285571
d1317;ccc00;cc996;0;0;0000000000000080;   649m 29s 972ms 887μs 576ns;0;-1;         7s 273ms 936μs 660ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285580
d1305;ccc00;cc996;0;0;0000000000000080;   649m 29s 947ms 125μs 427ns;0;-1;         8s 791ms 359μs 456ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285567
d1314;ccc00;cc996;0;0;0000000000000080;   649m 29s 957ms  40μs 227ns;0;-1;         7s 683ms 548μs 800ns;6086.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;285577
dbb23;ccc00;cc996;0;0;0000000000000080;   696m  5s 595ms 295μs 834ns;0;-1;         7s 114ms 726μs  20ns;6076.000000;0.000000;3620.000000;0.000000;0;1;Unfinished;0;299916
cddb3;c9c3e;cc996;0;0;0000000000000030;   634m 30s 946ms 416μs 904ns;0;6531;         8s 299ms 977μs 987ns;6094.000000;1.071710;3600.000000;1.814167;0;1;Failing;0;281018
d9403;cd0b6;cc996;0;0;0000000000000080;   685m  4s 830ms 198μs   5ns;0;-1;         8s  23ms 236μs 865ns;6067.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;296576
d9d88;cd0b6;cc996;0;0;0000000000000080;   687m 53s 704ms 207μs 814ns;0;-1;         7s 691ms 517μs 248ns;6037.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;297390
d787a;cd0b6;cc996;0;0;0000000000000080;   677m 40s 491ms 390μs  68ns;0;-1;         8s  65ms 946μs 671ns;6034.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;294224
d91a3;cd0b6;cc996;0;0;0000000000000080;   684m 26s 843ms 813μs 841ns;0;-1;         7s 738ms 476μs 631ns;6033.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;296376
d93b6;cd0b6;cc996;0;0;0000000000000080;   684m 57s 660ms 134μs 520ns;0;-1;         7s 896ms 972μs 946ns;6033.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;296549
d41ed;cd0b6;cc996;0;0;0000000000000080;   662m 30s 821ms 307μs 206ns;0;-1;         7s 916ms 813μs 172ns;5982.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;289571
d6b4a;cd0b6;cc996;0;0;0000000000000080;   673m 57s 267ms 579μs 450ns;0;-1;         8s 766ms 115μs 952ns;5979.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;293102
d41f0;cd0b6;cc996;0;0;0000000000000080;   662m 30s 832ms 892μs 550ns;0;-1;         7s  98ms 422μs 535ns;5979.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;289572
da9c4;cd0b6;cc996;0;0;0000000000000080;   691m 20s 747ms 398μs 813ns;0;-1;         7s  46ms 283μs 841ns;5972.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;298434
dad6b;cd0b6;cc996;0;0;0000000000000080;   692m 16s 606ms 285μs 809ns;0;-1;         7s 692ms 954μs 859ns;5970.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;298744
dc2fa;cd0b6;cc996;0;0;0000000000000080;   698m 10s 145ms 342μs 812ns;0;-1;         7s 150ms 560μs 375ns;5962.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;300586
dad79;cd0b6;cc996;0;0;0000000000000080;   692m 16s 638ms  58μs 125ns;0;-1;         8s 250ms  97μs 837ns;5955.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;298749
dcd5d;cd0b6;cc996;0;0;0000000000000080;   700m 51s 150ms 971μs 537ns;0;-1;         7s  82ms 983μs 941ns;5954.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;301469
dcd56;cd0b6;cc996;0;0;0000000000000080;   700m 51s 140ms 788μs 389ns;0;-1;         8s 674ms  87μs 709ns;5952.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;301466
dcb31;cd0b6;cc996;0;0;0000000000000080;   700m 22s 702ms  11μs 206ns;0;-1;         7s 858ms 261μs 841ns;5951.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;301287
dcd59;cd0b6;cc996;0;0;0000000000000080;   700m 51s 152ms 649μs 279ns;0;-1;         8s 673ms 866μs 363ns;5951.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;301468
dcd86;cd0b6;cc996;0;0;0000000000000080;   700m 52s 219ms 458μs 269ns;0;-1;         6s 982ms 835μs 286ns;5951.000000;0.000000;3600.000000;0.000000;0;1;Unfinished;0;301482
