ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
3aff;12271;1510;0;0;488;514;0.000000;0.000000;-nan;789.000000;789.000000;97.047970;20.000000;20.000000;100.000000;    38m 21s 139ms 584μs  56ns;     4m 24s 800ms 445μs 441ns
3b00;6727;545;0;0;411;343;0.000000;0.000000;-nan;780.000000;780.000000;97.256858;20.000000;20.000000;66.666667;    24m 55s 174ms 465μs  82ns;     3m 37s 640ms 217μs 569ns
3b04;16236;1731;0;0;575;532;0.000000;0.000000;-nan;789.000000;789.000000;97.527812;30.000000;30.000000;75.000000;    43m 10s 499ms 402μs 597ns;     5m 23s 321ms 306μs 842ns
3b09;12801;1262;0;0;631;190;8000.000000;0.000000;0.000000;907.000000;907.000000;111.151961;40.000000;40.000000;100.000000;    39m 10s 995ms 810μs 976ns;     5m 15s 932ms  62μs 258ns
3b0e;10440;2763;0;0;562;191;0.000000;0.000000;-nan;804.000000;804.000000;99.751861;20.000000;20.000000;16.666667;    34m 30s 303ms 661μs  52ns;     3m 30s 283ms 121μs 722ns
9c5c0;1186;0;0;0;172;77;5235.000000;4198.000000;80.191022;4893.000000;4893.000000;99.491663;1750.000000;1750.000000;100.574713;    27m 50s 914ms 783μs 770ns;     3m 51s 189ms 460μs  63ns
9c5a1;4388;606;0;0;321;93;6162.000000;0.000000;0.000000;4903.000000;4903.000000;99.654472;1730.000000;1730.000000;99.425287;    57m 21s 672ms 718μs 242ns;     6m  3s 956ms 694μs 906ns
9c5a2;3355;259;0;0;318;48;5718.000000;0.000000;0.000000;4902.000000;4902.000000;99.776104;1730.000000;1730.000000;100.000000;    55m 57s 729ms 810μs  81ns;     6m 19s 453ms 850μs 901ns
9c5b8;45126;12413;0;0;240;3315;10666.000000;0.000000;0.000000;5262.000000;5262.000000;107.212714;1770.000000;1770.000000;101.724138;   210m 17s 675ms 890μs 750ns;     4m 16s 858ms 190μs 119ns
9c5bc;1905;67;0;0;213;281;9642.000000;0.000000;0.000000;4920.000000;4920.000000;100.020329;1730.000000;1730.000000;99.425287;    29m 12s 791ms  98μs 972ns;     5m 24s  36ms 638μs 537ns
90980;1998;215;0;0;325;133;11217.000000;0.000000;0.000000;4701.000000;4701.000000;99.386892;1750.000000;1750.000000;100.000000;    24m 10s 416ms  48μs 369ns;     7m 58s 380ms 684μs  49ns
90990;1214;112;0;0;266;22;11217.000000;0.000000;0.000000;4697.000000;4697.000000;99.407407;1720.000000;1720.000000;100.000000;    21m 15s 530ms 980μs 375ns;     6m 19s 842ms 207μs  67ns
90994;3388;567;0;0;373;142;11212.000000;4688.000000;41.812344;4703.000000;4703.000000;99.387151;1740.000000;1740.000000;100.000000;    31m 18s 522ms 341μs 430ns;     8m 21s 779ms 917μs 797ns
909a4;2009;72;0;0;263;59;11218.000000;0.000000;0.000000;4698.000000;4698.000000;99.407533;1730.000000;1730.000000;100.000000;    24m 37s 170ms 848μs 471ns;     6m 12s 921ms 409μs 802ns
9097f;2443;205;0;0;311;114;11213.000000;0.000000;0.000000;4702.000000;4702.000000;99.387022;1730.000000;1730.000000;99.425287;    21m 15s 887ms 330μs 705ns;     7m 31s 659ms 253μs 469ns
322de;31636;2732;0;0;244;1214;4035.000000;3585.000000;88.847584;4077.000000;4077.000000;118.897638;1690.000000;1690.000000;109.385113;   219m 53s 988ms 825μs 341ns;     2m 11s 931ms  96μs 876ns
322df;18689;132;0;0;156;1152;0.000000;0.000000;-nan;4132.000000;4132.000000;119.180848;1720.000000;1720.000000;102.994012;   142m 44s 569ms 617μs  86ns;     1m 50s 857ms 590μs 798ns
322e3;32982;788;0;0;231;1317;0.000000;0.000000;-nan;3946.000000;3946.000000;118.356329;1645.000000;1645.000000;105.111821;   226m  2s 566ms 606μs 450ns;     2m 58s 544ms 293μs 867ns
322e7;4054;0;0;0;43;1429;8155.000000;0.000000;0.000000;3870.000000;3870.000000;101.018011;1765.000000;1765.000000;100.000000;    27m 56s 846ms 759μs 983ns;        55s 493ms 881μs 631ns
322ea;36544;4545;0;0;449;1210;0.000000;0.000000;-nan;3881.000000;3881.000000;115.678092;1680.000000;1680.000000;100.298507;   243m 40s 612ms  54μs 436ns;     5m 28s 328ms 136μs 748ns
d042f;3910;1605;0;0;107;64;6581.000000;6098.000000;92.660690;6219.000000;6219.000000;99.903614;3290.000000;3290.000000;92.156863;    75m 31s 419ms 819μs 397ns;     1m 59s 105ms 177μs 631ns
d0430;4280;2413;0;0;101;128;6337.000000;6221.000000;98.169481;6209.000000;6209.000000;99.567030;3330.000000;3330.000000;101.215805;    75m 31s 269ms  77μs 578ns;     1m 39s 581ms 382μs 868ns
d0434;4853;13;0;0;72;128;6314.000000;6089.000000;96.436490;6222.000000;6222.000000;99.759500;3330.000000;3330.000000;101.369863;    75m 31s 150ms 826μs 708ns;     1m 13s 854ms 714μs 692ns
d0438;5452;48;0;0;57;256;6258.000000;6176.000000;98.689677;6473.000000;6473.000000;100.170226;3380.000000;3380.000000;98.686131;    75m 31s  74ms 593μs 133ns;        51s 959ms 811μs 823ns
