ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;95;1;68;52;6;1466;-nan;-nan;-nan;         7s 162ms 169μs  97ns;            689ms 653μs 313ns
-;4566;60;3282;2520;318;1466;-nan;-nan;-nan;     5m 43s 784ms 116μs 658ns;        33s 103ms 359μs  29ns
