ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;38418;10;     7m 13s 804ms 521μs 482ns;6709.191686;             71ms 593μs  35ns;     3m 41s 273ms 492μs  15ns;0.000000;0.000000
8;30ab2d;10000;85365;10;    32m 38s 837ms 646μs 709ns;2922.318693;            193ms 527μs 220ns;    12m 15s 986ms  68μs  49ns;2297.000000;0.000000
15;61b813;10000;58001;10;    27m 58s 555ms 130μs 732ns;2431.501788;            229ms  69μs 677ns;    13m 13s 393ms 828μs 602ns;2298.000000;0.000000
21;922312;10000;37438;10;    12m 28s  33ms 819μs 362ns;3805.187166;            142ms 993μs 507ns;     4m 28s 302ms 935μs 672ns;2296.000000;0.000000
2;42fd7;9754;24562;10;     8m 26s 531ms       417ns;4069.090909;            130ms 581μs  19ns;     2m 34s 602ms  81μs 817ns;1213.000000;0.000000
22;9624c1;10000;33599;10;    17m     145ms 201μs  78ns;2564.647059;            214ms 444μs 569ns;     5m  4s 687ms 753μs 188ns;2296.000000;0.000000
9;3899b1;10000;41850;10;    27m 38s  23ms 491μs 537ns;1876.357057;            281ms 148μs 215ns;    11m 41s 869ms 904μs 736ns;2298.000000;0.000000
3;8e6fc;9624;23192;10;    12m 42s 628ms 948μs 156ns;2583.937008;            166ms 731μs 194ns;     2m 19s 705ms 790μs 549ns;1453.000000;0.000000
23;99ee9d;10000;10490;10;    14m 32s 761ms  11μs 785ns;1409.862385;            407ms 600μs 547ns;     2m 20s 455ms 288μs 576ns;2297.000000;0.000000
24;9c9aee;9596;26094;10;    38m 40s 468ms 751μs 430ns;923.017241;            430ms 354μs 976ns;     1m 59s  26ms 939μs 917ns;2297.000000;0.000000
4;dda0e;9497;40956;10;    29m 10s 338ms  58μs 775ns;1729.817143;            254ms 520μs 334ns;     4m 37s 714ms 375μs 739ns;1456.000000;0.000000
17;705ee3;9570;33329;10;    35m  2s  42ms 479μs 201ns;1224.519505;            329ms 407μs 386ns;     3m 24s 291ms 778μs 593ns;2298.000000;0.000000
10;40b0ce;10000;56781;10;    30m 20s 487ms 172μs 139ns;2201.571429;            253ms 379μs 110ns;    10m  1s  24ms 299μs 657ns;2298.000000;0.000000
20;8e1e27;9952;34267;10;    10m 42s 307ms 646μs  22ns;4132.616822;            131ms 844μs 329ns;     3m 20s 688ms 839μs 818ns;2296.000000;0.000000
14;5bcf4e;10000;56387;10;    27m 16s 480ms 899μs 221ns;2434.731051;            226ms 152μs 192ns;     9m  5s 697ms 598μs 733ns;2298.000000;0.000000
7;2a1d29;10000;52441;10;    27m 19s 451ms 847μs 964ns;2285.820622;            243ms 957μs 911ns;     9m 55s 142ms 358μs 541ns;2297.000000;0.000000
13;55b970;10000;63737;10;    30m     864ms 646μs 287ns;2457.900000;            223ms 276μs 463ns;    12m 30s 678ms 918μs 520ns;2298.000000;0.000000
19;82a861;9586;49705;10;    35m 40s 742ms 550μs 652ns;1662.364486;            258ms 528μs 864ns;     5m 29s 728ms 424μs  38ns;2298.000000;0.000000
6;21f9f2;10000;79567;10;    25m 25s 949ms 967μs 815ns;3523.947541;            162ms 296μs 286ns;    14m 16s  99ms 611μs 658ns;1910.000000;0.000000
26;b0ba0e;9628;42542;10;    17m 49s 127ms 433μs 814ns;2928.157156;            145ms 639μs 648ns;     6m 39s 947ms 906μs 804ns;2297.000000;0.000000
12;4eba4c;10000;67260;10;    30m 57s 237ms   2μs  45ns;2496.284330;            222ms  33μs 628ns;    13m 23s 257ms 771μs 705ns;2298.000000;0.000000
18;79cb43;9672;43620;10;    25m 29s 704ms 829μs 600ns;2091.249182;            210ms  28μs 167ns;     4m 49s 845ms 237μs 858ns;2298.000000;0.000000
5;182275;9999;47300;10;    20m 54s 967ms  96μs 739ns;2741.578947;            204ms 418μs 760ns;    10m 49s   7ms 523μs 876ns;1456.000000;0.000000
11;47cb08;10000;50974;10;    29m 20s 353ms 559μs 390ns;2078.659091;            269ms 795μs   8ns;     9m 44s 991ms 241μs 812ns;2298.000000;0.000000
25;a5e507;9563;30811;10;    25m 16s 690ms 994μs 768ns;1597.915567;            281ms 984μs 284ns;     5m 56s 657ms 729μs 136ns;2297.000000;0.000000
16;67c156;9645;20507;10;    42m 38s 936ms 914μs 201ns;707.240031;            546ms 157μs 385ns;     1m 48s 643ms 403μs 133ns;2298.000000;0.000000
