ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
14715;862;0;0;0;17;28;48.000000;28.000000;58.333333;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;            577ms 308μs 932ns;            146ms 411μs 805ns
145fa;928;0;0;0;17;28;39.000000;28.000000;71.794872;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;            559ms 829μs 644ns;            163ms 310μs 971ns
136aa;252;0;0;0;88;8;130.000000;48.000000;36.923077;28.000000;28.000000;96.551724;0.000000;0.000000;-nan;            801ms 313μs 923ns;            635ms 965μs 670ns
13247;1008;0;0;0;18;28;40.000000;28.000000;70.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         1s 171ms 715μs  80ns;            210ms  12μs 739ns
124b4;591;0;0;0;122;9;126.000000;39.000000;30.952381;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         1s 738ms 651μs 113ns;         1s 114ms 881μs 747ns
12453;1007;0;0;0;18;28;40.000000;28.000000;70.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         2s 604ms 340μs 214ns;            212ms 705μs 176ns
11772;502;0;0;0;115;10;125.000000;40.000000;32.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         1s 428ms 991μs 370ns;            816ms  93μs 153ns
110b5;301;0;0;0;95;9;123.000000;40.000000;32.520325;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;            878ms  81μs 870ns;            638ms 282μs 146ns
ee7a;560;0;0;0;12;28;35.000000;28.000000;80.000000;28.000000;28.000000;96.551724;0.000000;0.000000;-nan;         4s 203ms 884μs 395ns;             60ms 132μs 562ns
ee37;714;0;0;0;15;28;40.000000;28.000000;70.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;            682ms 119μs 453ns;             88ms 134μs 943ns
ea55;810;0;0;0;16;28;39.000000;28.000000;71.794872;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         4s 341ms 384μs 866ns;            123ms 960μs  28ns
e670;762;0;0;0;15;28;36.000000;28.000000;77.777778;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         1s 757ms 356μs 879ns;             97ms 462μs 852ns
e42f;660;0;0;0;14;28;37.000000;28.000000;75.675676;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         1s  45ms 500μs 229ns;             72ms 698μs  42ns
e377;772;0;0;0;15;28;37.000000;28.000000;75.675676;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         4s 618ms  30μs   7ns;            103ms 179μs 694ns
ddc6;235;0;0;0;80;6;125.000000;40.000000;32.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;            784ms 517μs 410ns;            361ms 573μs 478ns
ddf1;622;0;0;0;13;28;35.000000;28.000000;80.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         2s 214ms 361μs  87ns;             72ms  42μs 154ns
dd16;148;0;0;0;68;6;119.000000;36.000000;30.252101;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;            575ms   6μs 719ns;            267ms 891μs 525ns
dd1a;185;0;0;0;76;5;119.000000;35.000000;29.411765;29.000000;29.000000;100.000000;0.000000;0.000000;-nan;            854ms 255μs 836ns;            343ms 161μs 229ns
d9a2;150;0;0;0;68;8;117.000000;37.000000;31.623932;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;            732ms  58μs 671ns;            257ms 155μs 553ns
d9a6;127;0;0;0;64;6;124.000000;39.000000;31.451613;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;            989ms 838μs 907ns;            197ms 145μs 535ns
d1ad;186;0;0;0;72;8;119.000000;37.000000;31.092437;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;         1s 157ms   3μs 599ns;            270ms 347μs 222ns
