ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9935;29102;10;    10m 37s 697ms 501μs 115ns;3676.954474;            130ms 894μs 649ns;     2m 47s 496ms 872μs 278ns;0.000000;0.000000
2;2e6c1;9932;29223;10;    14m     138ms 123μs 165ns;2796.785714;            151ms 790μs 956ns;     3m 50s 533ms 351μs 528ns;528.000000;0.000000
16;32f15a;9934;44652;10;    26m 57s 580ms 950μs 317ns;2025.454545;            216ms 267μs 959ns;     9m 46s 199ms 377μs 473ns;1604.000000;0.000000
15;2edbd6;9952;44183;10;    21m 33s 238ms 707μs 712ns;2512.064965;            209ms 282μs 372ns;     7m 24s 362ms 747μs   2ns;1628.000000;0.000000
14;2b05e1;9963;44004;10;    18m 33s 208ms  41μs 755ns;2909.272237;            179ms 515μs 479ns;     9m 26s   3ms 506μs 523ns;1540.000000;0.000000
22;571d88;9949;20532;10;   100m 17s  24ms 549μs  17ns;303.948812;         1s 678ms 200μs 639ns;     3m 17s 332ms 792μs 874ns;2792.000000;0.000000
13;2634af;10000;55679;10;    23m 29s  52ms 704μs 850ns;2796.834634;            208ms 614μs 493ns;    11m 18s 968ms  74μs 697ns;1535.000000;0.000000
21;5446ef;9943;26880;10;    18m 26s 581ms  87μs 722ns;1997.631103;            292ms 669μs 777ns;     7m 51s 424ms 258μs 832ns;2296.000000;0.000000
12;210f15;10000;56439;10;    24m 27s 112ms 625μs   0ns;2717.341513;            194ms   8μs 913ns;     9m 47s 804ms 997μs 984ns;1535.000000;0.000000
20;4ab153;10000;120618;10;    54m 30s 625ms  90μs 610ns;2396.660550;            247ms 884μs 359ns;    27m 49s 845ms 327μs 778ns;2058.000000;0.000000
11;16b9fb;9922;21503;10;   101m  9s 219ms 885μs 440ns;310.677212;         1s 595ms 720μs 587ns;     2m 32s 744ms 277μs 383ns;1535.000000;0.000000
10;13e17b;10000;27635;10;    21m 43s 998ms 532μs 724ns;1733.000767;            281ms 661μs 661ns;     9m 23s 545ms 817μs 761ns;1146.000000;0.000000
9;11c848;10000;19258;10;    16m 25s 951ms 246μs 697ns;1782.213198;            204ms 927μs 269ns;     6m     275ms 970μs 751ns;716.000000;0.000000
19;4095cf;10000;123762;10;    55m  8s 416ms 647μs 477ns;2426.154776;            214ms 906μs 993ns;    24m 21s 711ms 667μs 501ns;1931.000000;0.000000
8;ff1ea;9946;16627;10;     8m 35s 279ms 192μs 672ns;3095.883495;            142ms 131μs  74ns;     1m 28s 477ms 669μs 861ns;528.000000;0.000000
7;dc84c;10000;19790;10;    10m 52s 657ms 976μs 916ns;2741.411043;            144ms 215μs 497ns;     2m 16s 648ms  18μs 790ns;528.000000;0.000000
6;b2464;9898;27685;10;    15m 43s 250ms 252μs 760ns;2391.283139;            149ms 863μs 314ns;     2m 56s 492ms 108μs 547ns;528.000000;0.000000
18;3abbf6;9929;70600;10;    28m 24s 916ms 983μs 812ns;2835.528169;            187ms 798μs  18ns;    14m 34s 382ms 697μs 936ns;1740.000000;0.000000
5;90e5e;9975;20875;10;    10m  8s 296ms 595μs 531ns;3044.407895;            142ms 786μs 421ns;     2m 15s 579ms 622μs 418ns;528.000000;0.000000
17;37debf;9961;30952;10;    18m 29s 921ms 102μs  32ns;2213.507665;            191ms 726μs 194ns;     9m  5s 455ms 352μs 387ns;1628.000000;0.000000
4;75364;9948;16788;10;    11m 15s 785ms 358μs 195ns;2376.533333;            157ms 129μs 579ns;     1m 48s 178ms 872μs 864ns;530.000000;0.000000
3;5b0fe;10000;14536;10;     9m  5s 158ms 218μs 261ns;2701.211009;            157ms 106μs 318ns;     1m 27s 304ms 635μs 520ns;528.000000;0.000000
