ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
5d0283;5540;0;0;0;23;108;181.000000;161.000000;88.950276;117.000000;117.000000;99.152542;0.000000;0.000000;-nan;        35s 435ms 469μs 635ns;         9s 136ms 863μs 413ns
5ca60f;11358;0;0;0;42;89;180.000000;141.000000;78.333333;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;        47s 882ms 438μs 589ns;        15s 777ms 394μs 321ns
59f85b;10523;0;0;0;39;93;179.000000;144.000000;80.446927;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     2m  6s 889ms 761μs 540ns;        15s 641ms 992μs 680ns
5908db;17592;0;0;0;66;117;177.000000;118.000000;66.666667;116.000000;116.000000;100.000000;0.000000;0.000000;-nan;     1m  9s 975ms 219μs 214ns;        18s 682ms 395μs 786ns
58e618;17832;0;0;0;66;119;179.000000;120.000000;67.039106;117.000000;117.000000;100.000000;0.000000;0.000000;-nan;     1m  9s 273ms 577μs  73ns;        19s   1ms 575μs 779ns
58908e;18480;0;0;0;69;117;181.000000;118.000000;65.193370;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     2m 34s 734ms  58μs 528ns;        21s 343ms 205μs 819ns
586b04;6495;0;0;0;26;106;174.000000;152.000000;87.356322;116.000000;116.000000;100.000000;0.000000;0.000000;-nan;     2m 55s 209ms 104μs 501ns;         9s 598ms 366μs  59ns
585bbb;4123;0;0;0;18;114;175.000000;161.000000;92.000000;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     2m 58s 514ms  53μs  40ns;         6s  77ms 748μs 763ns
5737b2;13502;0;0;0;47;86;184.000000;142.000000;77.173913;126.000000;126.000000;100.000000;0.000000;0.000000;-nan;     3m 56s 460ms 137μs 190ns;        17s 133ms 717μs 118ns
56dd8a;16843;0;0;0;64;117;176.000000;117.000000;66.477273;116.000000;116.000000;100.000000;0.000000;0.000000;-nan;     4m  9s 292ms 269μs  45ns;        17s 373ms 626μs 460ns
566bef;7807;0;0;0;29;105;174.000000;151.000000;86.781609;117.000000;117.000000;100.000000;0.000000;0.000000;-nan;     4m 24s 616ms 482μs 605ns;        12s 497ms 908μs 968ns
565997;2315;0;0;0;12;121;175.000000;168.000000;96.000000;117.000000;117.000000;100.000000;0.000000;0.000000;-nan;     4m 28s 395ms 178μs  20ns;         3s 583ms 198μs  71ns
563d81;2520;0;0;0;13;120;175.000000;167.000000;95.428571;116.000000;116.000000;100.000000;0.000000;0.000000;-nan;     4m 33s 470ms 635μs 334ns;         4s 131ms 160μs  91ns
52d86e;10263;0;0;0;39;92;176.000000;140.000000;79.545455;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     6m  8s 319ms 350μs 326ns;        14s 106ms 324μs 985ns
4fc898;16680;0;0;0;66;115;178.000000;115.000000;64.606742;115.000000;115.000000;98.290598;0.000000;0.000000;-nan;     2m 55s 516ms 145μs 450ns;        17s 948ms 725μs 112ns
4f2d45;17600;0;0;0;64;69;181.000000;122.000000;67.403315;117.000000;117.000000;100.000000;0.000000;0.000000;-nan;     7m 57s 928ms 478μs 303ns;        21s 576ms 842μs 313ns
4eec4c;17248;0;0;0;66;117;178.000000;117.000000;65.730337;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     3m 18s  34ms 338μs 560ns;        18s 694ms 865μs 867ns
4ee55b;16554;0;0;0;64;117;176.000000;117.000000;66.477273;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     3m 24s 836ms 470μs 334ns;        16s 426ms 374μs  84ns
4e97ab;17126;0;0;0;64;119;177.000000;120.000000;67.796610;117.000000;117.000000;100.000000;0.000000;0.000000;-nan;     2m 56s 652ms 663μs 698ns;        18s 661ms 441μs 546ns
4decc8;17952;0;0;0;68;117;180.000000;117.000000;65.000000;116.000000;116.000000;98.305085;0.000000;0.000000;-nan;     2m  1s 751ms 732μs 507ns;        20s 455ms 518μs 530ns
4dda5a;17070;0;0;0;65;117;176.000000;117.000000;66.477273;116.000000;116.000000;100.000000;0.000000;0.000000;-nan;     2m 47s 461ms 944μs 139ns;        18s  19ms 463μs 930ns
4da859;17070;0;0;0;65;117;176.000000;117.000000;66.477273;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     5m 14s 245ms 925μs 829ns;        18s 414ms 849μs 941ns
4cb168;18652;0;0;0;69;117;179.000000;117.000000;65.363128;116.000000;116.000000;99.145299;0.000000;0.000000;-nan;     5m 15s 237ms 807μs 439ns;        23s 165ms 498μs 677ns
4ca41a;17304;0;0;0;65;119;178.000000;119.000000;66.853933;117.000000;117.000000;100.000000;0.000000;0.000000;-nan;     4m 48s 350ms 441μs 979ns;        18s 117ms 499μs 784ns
4bbd7e;3785;0;0;0;453;55;454.000000;174.000000;38.325991;117.000000;117.000000;90.000000;0.000000;0.000000;-nan;     6m 47s 594ms 495μs 650ns;        15s 645ms 141μs 378ns
4bbd03;3290;0;0;0;416;59;454.000000;181.000000;39.867841;117.000000;117.000000;90.000000;0.000000;0.000000;-nan;     8m 22s 764ms 459μs 127ns;        12s 587ms 479μs 577ns
4bbd0a;4079;0;0;0;457;57;454.000000;179.000000;39.427313;117.000000;117.000000;90.697674;0.000000;0.000000;-nan;     8m 33s 308ms  25μs 613ns;        18s 601ms 625μs 979ns
