ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
3047c9;666;2;1409;1509;11;513;515.000000;0.000000;0.000000;984.000000;984.000000;99.696049;0.000000;0.000000;-nan;        40s  91ms 149μs 274ns;             56ms 517μs 245ns
3047cc;904;83;1914;2199;13;509;514.000000;0.000000;0.000000;976.000000;976.000000;99.591837;0.000000;0.000000;-nan;        55s 310ms 709μs 537ns;            182ms 811μs 924ns
3047df;6612;8081;8054;21081;37;973;1026.000000;0.000000;0.000000;1001.000000;1001.000000;101.934827;0.000000;0.000000;-nan;     3m  4s 739ms 745μs 730ns;         3s 448ms 285μs 830ns
3047ff;4774;2374;6030;11804;28;696;727.000000;0.000000;0.000000;987.000000;987.000000;99.596367;0.000000;0.000000;-nan;     2m 50s  41ms 356μs 985ns;         2s 179ms 619μs 928ns
304818;4044;2550;6567;11150;29;708;752.000000;0.000000;0.000000;1004.000000;1004.000000;101.928934;0.000000;0.000000;-nan;     2m 34s 969ms 730μs 189ns;         1s 423ms 968μs 368ns
304825;1883;563;2952;3752;18;656;733.000000;0.000000;0.000000;990.000000;990.000000;99.597586;0.000000;0.000000;-nan;     1m 42s 936ms 997μs 645ns;            534ms 599μs 496ns
30484d;1325;1898;1795;2331;16;651;668.000000;0.000000;0.000000;1022.000000;1022.000000;100.196078;0.000000;0.000000;-nan;     1m 14s 816ms 898μs 438ns;            370ms 134μs 818ns
304850;2621;106;3786;4873;20;666;692.000000;0.000000;0.000000;1028.000000;1028.000000;102.697303;0.000000;0.000000;-nan;     2m  9s 634ms 480μs 123ns;            763ms 632μs 511ns
304887;1261;204;1814;2483;12;706;712.000000;0.000000;0.000000;994.000000;994.000000;99.599198;0.000000;0.000000;-nan;     1m 20s 637ms 313μs  72ns;            145ms 171μs 445ns
3048bb;1493;499;1440;2614;14;673;679.000000;0.000000;0.000000;992.000000;992.000000;99.598394;0.000000;0.000000;-nan;     1m 27s 115ms 587μs 648ns;            271ms 947μs 343ns
74fb;1719;2242;169;3048;19;466;507.000000;0.000000;0.000000;489.000000;489.000000;99.795918;0.000000;0.000000;-nan;        39s 705ms 692μs 831ns;            429ms 304μs 106ns
