ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;225;10;         9s 834ms 409μs 168ns;14833.333333;                        -29573157037889ns;         1s 248ms 180μs 237ns;0.000000;0.000000
365;30102d;2000;380;10;        48s 203ms 568μs 376ns;2975.000000;                        -57096586897637ns;         5s 947ms 993μs 447ns;3254.000000;0.000000
2;1c31;2000;1271;10;        43s 618ms 824μs 321ns;4564.186047;                        -85376379839782ns;        18s 911ms 989μs  91ns;1655.000000;0.000000
366;303282;2000;321;10;        47s 180ms 461μs 799ns;2962.978723;                        -52316050893396ns;         5s 600ms 108μs 882ns;3254.000000;0.000000
367;3053c6;2000;331;10;        46s 893ms 487μs 680ns;3040.434783;                        -54727111811378ns;         5s 956ms 405μs 801ns;3254.000000;0.000000
3;57c2;2000;531;10;     1m  2s 834ms 236μs  57ns;2449.354839;                        -57924641028153ns;         6s 840ms 661μs 388ns;3273.000000;0.000000
368;307511;2000;366;10;        47s 914ms 566μs 950ns;3020.425532;                        -54395462851748ns;         6s 134ms 650μs 103ns;3254.000000;0.000000
4;7c63;2000;471;10;        54s  85ms 575μs 511ns;2745.555556;                        -52190902041894ns;         7s 746ms 538μs 930ns;3254.000000;0.000000
369;3096c6;2000;427;10;        49s 659ms 738μs 691ns;2971.836735;                        -71172951518898ns;         7s 393ms 661μs 254ns;3254.000000;0.000000
5;a358;2000;442;10;        49s 759ms 463μs  70ns;2990.204082;                        -54788087160277ns;         7s 781ms 162μs 544ns;3254.000000;0.000000
370;30b9d5;2000;360;10;        47s 663ms 982μs 114ns;3012.765957;                        -52422862153504ns;         6s 594ms 401μs 386ns;3254.000000;0.000000
6;c676;2000;388;10;        48s 750ms 693μs 703ns;2985.000000;                        -52894513587798ns;         6s 520ms 994μs 121ns;3254.000000;0.000000
371;30dbb6;2000;371;10;        48s 156ms 414μs 683ns;2963.750000;                        -57123047029778ns;         6s  27ms 563μs 561ns;3254.000000;0.000000
7;e83b;2000;394;10;        48s 867ms 502μs 166ns;2992.500000;                        -56344284150671ns;         6s 988ms 447μs  61ns;3254.000000;0.000000
372;30fd8b;2000;298;10;        46s  21ms 462μs 872ns;2997.391304;                        -45603710904925ns;         4s 952ms 737μs 462ns;3254.000000;0.000000
8;10a1e;2000;448;10;        50s 262ms 185μs 978ns;2937.600000;                        -63197690273939ns;         8s 110ms 293μs 332ns;3254.000000;0.000000
373;311e59;2000;378;10;        48s  20ms 413μs 550ns;2972.500000;                        -51577394722464ns;         6s 515ms 354μs 799ns;3254.000000;0.000000
9;12d87;2000;351;10;        47s 613ms  25μs 224ns;3001.276596;                        -43950062591921ns;         5s 817ms 196μs 530ns;3254.000000;0.000000
374;3140ad;2000;410;10;        49s 603ms 171μs 399ns;2951.020408;                        -61773297178778ns;         7s 353ms 561μs 953ns;3254.000000;0.000000
10;14ed8;2000;347;10;        47s 638ms 495μs 692ns;2996.170213;                        -47907196536753ns;         6s 221ms 592μs 949ns;3254.000000;0.000000
375;316362;2000;315;10;        46s 652ms 812μs 505ns;3019.565217;                        -48659016329523ns;         5s  75ms 889μs  58ns;3254.000000;0.000000
