ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
5fc82;573de;5edac;0;10600;4000000000000038;   147m 24s 456ms 539μs 508ns;0;9512;        12s 916ms 372μs 888ns;3913.000000;2.430871;460.000000;20.678261;0;1;Failing;0;130734
5fc7b;53d24;5edac;0;0;0000000000000030;   147m 24s 382ms 449μs 535ns;0;-1;        11s 747ms 165μs 846ns;2799.000000;0.000000;350.000000;0.000000;0;1;Unfinished;0;130732
629df;5fc82;5edac;0;0;0000000000000080;   153m 19s 456ms 877μs 638ns;0;9404;        10s 848ms 647μs 482ns;3912.000000;2.403885;460.000000;20.443478;0;1;Failing;0;134603
62985;5fc82;5edac;0;0;4000000000000080;   153m 12s 188ms 484μs 296ns;0;9400;         9s 964ms 759μs 595ns;3912.000000;2.402863;460.000000;20.434783;0;1;Failing;0;134576
62990;5fc82;5edac;0;0;0000000000000080;   153m 12s 240ms 703μs 237ns;0;9400;         9s 790ms 961μs 733ns;3912.000000;2.402863;460.000000;20.434783;0;1;Failing;0;134579
6298d;5fc82;5edac;0;0;0000000000000080;   153m 12s 242ms 224μs 724ns;0;9400;         9s 633ms 309μs 362ns;3912.000000;2.402863;460.000000;20.434783;0;1;Failing;0;134577
6298f;5fc82;5edac;0;0;0000000000000080;   153m 12s 239ms 476μs 226ns;0;9400;        11s 776ms  79μs 180ns;3912.000000;2.402863;460.000000;20.434783;0;1;Failing;0;134578
62984;5fc82;5edac;0;0;0000000000000080;   153m 12s 194ms 719μs 759ns;0;9400;        12s 291ms 194μs 680ns;3912.000000;2.402863;460.000000;20.434783;0;1;Failing;0;134575
62995;5fc82;5edac;0;0;0000000000000080;   153m 12s 258ms 431μs 407ns;0;9400;        12s  77ms 271μs 725ns;3912.000000;2.402863;460.000000;20.434783;0;1;Failing;0;134580
629dc;5fc82;5edac;0;0;0000000000000080;   153m 18s 280ms 567μs  47ns;0;9400;        10s 738ms 143μs 728ns;3912.000000;2.402863;460.000000;20.434783;0;1;Failing;0;134602
628c8;5fc82;5edac;0;0;0000000000000080;   152m 59s 348ms 334μs 479ns;0;-1;         8s 864ms 763μs 629ns;2826.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134517
628c4;5fc82;5edac;0;0;0000000000000080;   152m 59s 344ms 352μs 802ns;0;-1;         9s 157ms 270μs 601ns;2826.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134516
628bf;5fc82;5edac;0;0;0000000000000080;   152m 59s 348ms  85μs 978ns;0;-1;         9s 222ms 283μs 921ns;2826.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134511
628c0;5fc82;5edac;0;0;0000000000000080;   152m 59s 357ms 683μs  11ns;0;-1;        12s  64ms 992μs 494ns;2826.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134512
628c3;5fc82;5edac;0;0;4000000000000080;   152m 59s 358ms 903μs  93ns;0;-1;        12s 210ms 640μs  96ns;2818.000000;0.000000;685.000000;0.000000;0;1;Unfinished;0;134515
628bb;5fc82;5edac;0;0;0000000000000080;   152m 59s 347ms 453μs 629ns;0;-1;         9s 416ms 824μs 742ns;2817.000000;0.000000;585.000000;0.000000;0;1;Unfinished;0;134507
628d2;5fc82;5edac;0;0;0000000000000080;   152m 59s 360ms 713μs 244ns;0;-1;         9s 507ms 320μs 302ns;2817.000000;0.000000;585.000000;0.000000;0;1;Unfinished;0;134518
628c1;5fc82;5edac;0;0;0000000000000080;   152m 59s 345ms 356μs 428ns;0;-1;         9s 559ms 392μs 811ns;2817.000000;0.000000;585.000000;0.000000;0;1;Unfinished;0;134513
628be;5fc82;5edac;0;0;0000000000000080;   152m 59s 358ms  39μs 652ns;0;-1;        11s 455ms 846μs 174ns;2817.000000;0.000000;585.000000;0.000000;0;1;Unfinished;0;134510
628bc;5fc82;5edac;0;0;0000000000000080;   152m 59s 344ms 370μs 154ns;0;-1;        11s 516ms 122μs 226ns;2817.000000;0.000000;585.000000;0.000000;0;1;Unfinished;0;134508
628bd;5fc82;5edac;0;0;0000000000000080;   152m 59s 361ms 532μs 862ns;0;-1;        11s 567ms 352μs 556ns;2817.000000;0.000000;585.000000;0.000000;0;1;Unfinished;0;134509
628ba;5fc82;5edac;0;0;0000000000000080;   152m 59s 353ms 462μs 762ns;0;-1;        11s 573ms 763μs 212ns;2817.000000;0.000000;585.000000;0.000000;0;1;Unfinished;0;134506
628c2;5fc82;5edac;0;0;0000000000000080;   152m 59s 346ms 345μs 673ns;0;-1;        11s 608ms 309μs 745ns;2817.000000;0.000000;585.000000;0.000000;0;1;Unfinished;0;134514
628b9;5fc82;5edac;0;0;0000000000000080;   152m 59s 359ms 511μs 839ns;0;-1;        11s 629ms 903μs 756ns;2817.000000;0.000000;585.000000;0.000000;0;1;Unfinished;0;134505
62b6a;5fc82;5edac;0;0;0000000000000080;   153m 46s 443ms 153μs 409ns;0;-1;         9s 718ms 121μs  12ns;2825.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134736
62b68;5fc82;5edac;0;0;0000000000000080;   153m 46s 441ms 631μs 536ns;0;-1;        10s 172ms 854μs 779ns;2825.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134735
62b6b;5fc82;5edac;0;0;0000000000000080;   153m 46s 442ms 953μs 909ns;0;-1;        10s 617ms 416μs 535ns;2825.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134737
62b6f;5fc82;5edac;0;0;0000000000000080;   153m 46s 453ms 320μs 478ns;0;-1;         9s 412ms 237μs 953ns;2825.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134739
62b72;5fc82;5edac;0;0;0000000000000080;   153m 46s 459ms 159μs  81ns;0;-1;         9s 316ms 316μs 779ns;2825.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134740
62b6d;5fc82;5edac;0;0;0000000000000080;   153m 46s 458ms 403μs 353ns;0;-1;         9s 372ms 722μs 533ns;2825.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134738
62b92;5fc82;5edac;0;0;0000000000000080;   153m 54s 402ms 473μs 341ns;0;-1;         8s 448ms 208μs 188ns;2825.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134748
62b8f;5fc82;5edac;0;0;4000000000000080;   153m 50s 574ms 185μs  88ns;0;-1;         9s 831ms 826μs 564ns;2825.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134747
62b5f;5fc82;5edac;0;0;0000000000000080;   153m 46s 393ms 652μs 151ns;0;-1;         9s 946ms 248μs 718ns;2824.000000;0.000000;540.000000;0.000000;0;1;Unfinished;0;134732
62a3a;5fc82;5edac;0;0;0000000000000080;   153m 33s 882ms 513μs  79ns;0;-1;        10s 282ms 180μs 299ns;2819.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134636
62a3b;5fc82;5edac;0;0;0000000000000080;   153m 33s 886ms 774μs 279ns;0;-1;        10s 499ms 885μs 890ns;2819.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134637
62a3f;5fc82;5edac;0;0;4000000000000080;   153m 33s 882ms 754μs 283ns;0;-1;        12s 273ms 686μs 796ns;2819.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134640
62888;5fc82;5edac;0;0;0000000000000080;   152m 50s 175ms 271μs 750ns;0;-1;         8s 447ms 797μs 933ns;2811.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134489
62886;5fc82;5edac;0;0;4000000000000080;   152m 50s 169ms 377μs 984ns;0;-1;         9s 111ms 896μs 202ns;2811.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134488
629e4;5fc82;5edac;0;0;4000000000000080;   153m 25s  66ms 867μs 419ns;0;-1;         8s 727ms 829μs 458ns;2804.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134605
62e73;5fc82;5edac;0;0;0000000000000080;   154m 37s 905ms 327μs 372ns;0;8906;        10s 110ms 698μs 761ns;3210.000000;2.774455;460.000000;19.360870;0;1;Failing;0;134994
62e44;5fc82;5edac;0;0;0000000000000080;   154m 34s  65ms 510μs 467ns;0;8906;         9s 563ms 817μs 142ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134978
62e59;5fc82;5edac;0;0;0000000000000080;   154m 36s 846ms 894μs 273ns;0;8906;         9s 953ms 694μs  65ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134985
62e4d;5fc82;5edac;0;0;0000000000000080;   154m 35s 209ms 678μs 807ns;0;8906;        11s  60ms 252μs 157ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134981
62e62;5fc82;5edac;0;0;0000000000000080;   154m 37s  67ms 935μs 134ns;0;8906;        10s 125ms 237μs  24ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134988
62e5f;5fc82;5edac;0;0;0000000000000080;   154m 36s 950ms 259μs 828ns;0;8906;        10s 304ms 418μs  42ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134987
62e64;5fc82;5edac;0;0;0000000000000080;   154m 37s  77ms 301μs 626ns;0;8906;        10s 107ms 214μs 937ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134989
62e50;5fc82;5edac;0;0;0000000000000080;   154m 35s 685ms  35μs 403ns;0;8906;        11s 371ms 379μs 243ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134982
62e4a;5fc82;5edac;0;0;0000000000000080;   154m 34s 981ms 234μs 153ns;0;8906;        11s 666ms 792μs  66ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134980
62e47;5fc82;5edac;0;0;0000000000000080;   154m 34s 343ms 743μs 487ns;0;8906;        12s 188ms 252μs 955ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134979
62e53;5fc82;5edac;0;0;0000000000000080;   154m 36s 245ms 221μs 627ns;0;8906;        12s  60ms 751μs 128ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134983
62e6e;5fc82;5edac;0;0;0000000000000080;   154m 37s 590ms 899μs 249ns;0;8906;         9s 917ms 541μs 998ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134992
62e71;5fc82;5edac;0;0;0000000000000080;   154m 37s 882ms 604μs 167ns;0;8906;         9s 698ms 944μs  50ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134993
62e66;5fc82;5edac;0;0;0000000000000080;   154m 37s 100ms 467μs 282ns;0;8906;        11s 511ms 818μs 662ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134990
62e5a;5fc82;5edac;0;0;0000000000000080;   154m 36s 854ms 521μs 120ns;0;8906;        12s  84ms 183μs 369ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134986
62e55;5fc82;5edac;0;0;0000000000000080;   154m 36s 287ms 743μs 267ns;0;8906;        12s 400ms 663μs 480ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134984
62e6b;5fc82;5edac;0;0;4000000000000080;   154m 37s 487ms 151μs 662ns;0;8906;        11s 994ms 552μs 952ns;3209.000000;2.775319;460.000000;19.360870;0;1;Failing;0;134991
62847;5fc82;5edac;0;0;4000000000000080;   152m 42s 476ms 264μs 955ns;0;-1;         7s 622ms 479μs 182ns;2795.000000;0.000000;460.000000;0.000000;0;1;Unfinished;0;134468
6004f;53d24;5edac;0;10711;4000000000000038;   147m 48s 129ms 341μs 529ns;9421;8641;        11s 221ms 310μs 864ns;2876.000000;3.004520;770.000000;11.222078;0;1;Failing;0;131058
180fc;9a7d;149fd;0;26257;4000000000000038;    21m 24s 519ms  75μs 277ns;0;8273;         9s 983ms 421μs 156ns;1399.000000;5.913510;580.000000;14.263793;0;1;Failing;0;32816
62876;6004f;5edac;0;0;4000000000000080;   152m 49s 490ms 567μs 195ns;0;-1;         8s 376ms 722μs 432ns;2863.000000;0.000000;770.000000;0.000000;0;1;Unfinished;0;134484
62874;6004f;5edac;0;0;0000000000000080;   152m 49s 476ms 743μs 843ns;0;-1;         9s 196ms 830μs 340ns;2862.000000;0.000000;770.000000;0.000000;0;1;Unfinished;0;134482
62875;6004f;5edac;0;0;0000000000000080;   152m 49s 476ms 470μs 661ns;0;-1;         9s 369ms 713μs 288ns;2862.000000;0.000000;770.000000;0.000000;0;1;Unfinished;0;134483
62b66;5fc82;5edac;0;0;0000000000000080;   153m 46s 429ms 876μs 990ns;0;8209;         9s 902ms 961μs 788ns;2223.000000;3.692758;310.000000;26.480645;0;1;Failing;0;134734
5ff94;51012;5edac;0;0;0000000000000030;   147m 43s 536ms 636μs 823ns;0;8208;        10s 771ms 341μs 696ns;2224.000000;3.690647;300.000000;27.360000;0;1;Failing;0;130996
5f1ea;573de;5edac;0;0;0000000000000030;   146m 50s 707ms 582μs 612ns;0;8208;        10s 454ms 191μs 332ns;2223.000000;3.692308;290.000000;28.303448;0;1;Failing;0;129836
613c5;53d24;5edac;0;0;0000000000000030;   149m 44s 942ms 381μs 444ns;0;8208;         9s  82ms 798μs 169ns;2223.000000;3.692308;220.000000;37.309091;0;1;Failing;0;132719
5f63e;53d24;5edac;0;0;0000000000000030;   146m 53s 920ms 945μs 341ns;0;8206;        11s  72ms 349μs 343ns;2220.000000;3.696396;220.000000;37.300000;0;1;Failing;0;130201
6122b;51012;5edac;0;0;0000000000000030;   149m 35s 670ms 515μs 600ns;0;8205;        10s 366ms 144μs 626ns;2224.000000;3.689299;300.000000;27.350000;0;1;Failing;0;132582
5f8aa;53d24;5edac;0;0;0000000000000030;   147m  1s 279ms 205μs 535ns;0;8205;         9s 749ms 322μs 567ns;2224.000000;3.689299;220.000000;37.295455;0;1;Failing;0;130406
606d0;560b1;5edac;0;0;0000000000000030;   148m 28s 273ms 875μs 619ns;0;8205;         9s 984ms 490μs 687ns;2223.000000;3.690958;240.000000;34.187500;0;1;Failing;0;131613
5f10d;53d24;5edac;0;0;0000000000000030;   146m 50s  65ms  43μs 826ns;0;8205;        10s 400ms 732μs 595ns;2223.000000;3.690958;220.000000;37.295455;0;1;Failing;0;129762
61d32;560b1;5edac;0;0;0000000000000030;   150m 39s 500ms 939μs 394ns;0;8205;        10s 918ms 558μs 425ns;2223.000000;3.690958;220.000000;37.295455;0;1;Failing;0;133523
17736;9a7d;149fd;0;0;0000000000000030;    20m 47s 556ms 466μs 793ns;0;8205;        10s 119ms 272μs  89ns;1382.000000;5.937048;280.000000;29.303571;0;1;Failing;0;31982
5f4c5;53d24;5edac;0;0;0000000000000030;   146m 52s 780ms 201μs 290ns;0;8204;        10s 576ms 747μs 765ns;2223.000000;3.690508;220.000000;37.290909;0;1;Failing;0;130079
615ea;560b1;5edac;0;0;0000000000000030;   149m 56s 562ms 976μs 295ns;0;8204;        10s 663ms 749μs 656ns;2223.000000;3.690508;220.000000;37.290909;0;1;Failing;0;132902
5f9fd;53d24;5edac;0;0;0000000000000030;   147m  9s 330ms 645μs  50ns;0;8204;        10s 537ms 908μs 777ns;2221.000000;3.693832;220.000000;37.290909;0;1;Failing;0;130519
5fa12;560b1;5edac;0;0;0000000000000030;   147m  9s 629ms 177μs 479ns;0;8204;         9s 331ms 138μs 115ns;2219.000000;3.697161;240.000000;34.183333;0;1;Failing;0;130526
60de7;53d24;5edac;0;0;0000000000000030;   149m 11s 127ms 516μs  14ns;0;8204;         8s 537ms 157μs 576ns;2219.000000;3.697161;240.000000;34.183333;0;1;Failing;0;132218
5f81c;51012;5edac;0;0;0000000000000030;   146m 58s 162ms  50μs 882ns;0;8203;         9s 797ms 492μs   9ns;2224.000000;3.688399;300.000000;27.343333;0;1;Failing;0;130359
5ef20;573de;5edac;0;0;0000000000000030;   146m 48s  35ms 689μs 122ns;0;8203;        11s   9ms 921μs 984ns;2223.000000;3.690058;290.000000;28.286207;0;1;Failing;0;129598
6136a;53d24;5edac;0;0;0000000000000030;   149m 42s 845ms 801μs 261ns;0;8203;         9s 884ms 278μs 578ns;2223.000000;3.690058;240.000000;34.179167;0;1;Failing;0;132689
61651;53d24;5edac;0;0;0000000000000030;   149m 59s 184ms 185μs 218ns;0;8203;        10s 875ms 116μs 451ns;2223.000000;3.690058;240.000000;34.179167;0;1;Failing;0;132936
61c11;53d24;5edac;0;0;0000000000000030;   150m 32s 551ms 527μs 725ns;0;8203;         9s 480ms 783μs 202ns;2223.000000;3.690058;240.000000;34.179167;0;1;Failing;0;133427
610b3;53d24;5edac;0;0;0000000000000030;   149m 27s 357ms 118μs 996ns;0;8203;        10s 105ms  90μs 389ns;2223.000000;3.690058;220.000000;37.286364;0;1;Failing;0;132457
60aba;53d24;5edac;0;0;0000000000000030;   148m 52s 442ms 128μs 954ns;0;8203;         9s 258ms 459μs 732ns;2217.000000;3.700045;240.000000;34.179167;0;1;Failing;0;131947
619f5;53d24;5edac;0;0;0000000000000030;   150m 20s 314ms 754μs 643ns;0;8202;        10s 232ms 336μs 584ns;2223.000000;3.689609;240.000000;34.175000;0;1;Failing;0;133247
5ee7e;560b1;5edac;0;0;0000000000000030;   146m 47s 435ms 469μs 505ns;0;8202;        10s 838ms 333μs 546ns;2223.000000;3.689609;220.000000;37.281818;0;1;Failing;0;129544
61820;53d24;5edac;0;0;0000000000000030;   150m  9s 919ms 577μs 978ns;0;8202;         9s 804ms 258μs  23ns;2212.000000;3.707957;220.000000;37.281818;0;1;Failing;0;133091
62e3e;5fc82;5edac;0;0;0000000000000080;   154m 33s 253ms 762μs 347ns;0;8201;        11s 133ms 429μs 242ns;2223.000000;3.689159;310.000000;26.454839;0;1;Failing;0;134976
5fc8f;560b1;5edac;0;0;0000000000000030;   147m 25s  89ms 376μs 127ns;0;8201;        10s 817ms 809μs 370ns;2223.000000;3.689159;220.000000;37.277273;0;1;Failing;0;130738
60595;53d24;5edac;0;0;0000000000000030;   148m 20s  40ms 392μs 695ns;0;8201;         9s 582ms 127μs 949ns;2221.000000;3.692481;240.000000;34.170833;0;1;Failing;0;131508
62061;53d24;5edac;0;0;0000000000000030;   150m 59s 221ms 878μs 936ns;0;8201;        10s 493ms 835μs 840ns;2220.000000;3.694144;340.000000;24.120588;0;1;Failing;0;133795
1787f;9a7d;149fd;0;78;4000000000000038;    20m 52s 639ms 649μs 485ns;0;8201;        10s 438ms 712μs 467ns;1382.000000;5.934153;280.000000;29.289286;0;1;Failing;0;32092
5f1c6;53d24;5edac;0;0;0000000000000030;   146m 50s 607ms 180μs 829ns;0;8200;        10s 439ms 284μs 252ns;2219.000000;3.695358;220.000000;37.272727;0;1;Failing;0;129824
6154e;53d24;5edac;0;0;0000000000000030;   149m 53s 481ms 106μs 948ns;0;8200;        10s 546ms 250μs 606ns;2218.000000;3.697024;220.000000;37.272727;0;1;Failing;0;132850
623aa;560b1;5edac;0;0;0000000000000030;   151m 18s 833ms 969μs 522ns;0;8199;        10s 252ms 165μs 418ns;2217.000000;3.698241;220.000000;37.268182;0;1;Failing;0;134075
5f409;53d24;5edac;0;0;0000000000000030;   146m 52s 245ms 981μs 614ns;0;8198;        10s 918ms 801μs 766ns;2219.000000;3.694457;220.000000;37.263636;0;1;Failing;0;130017
171b3;9a7d;149fd;0;407;4000000000000038;    20m 27s 234ms 911μs 415ns;0;8197;        10s 156ms 663μs  58ns;1381.000000;5.935554;260.000000;31.526923;0;1;Failing;0;31512
620e2;573de;5edac;0;0;0000000000000030;   151m  2s  97ms 465μs 192ns;0;8113;         8s 743ms 855μs 931ns;2280.000000;3.558333;290.000000;27.975862;0;1;Failing;0;133838
61a52;53d24;5edac;0;0;0000000000000030;   150m 22s 552ms 823μs  81ns;0;8087;        10s 950ms 897μs 156ns;2306.000000;3.506938;240.000000;33.695833;0;1;Failing;0;133278
