ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
820ce;602a6;5edac;0;0;0000000000000080;   252m 47s 939ms 447μs 469ns;0;-1;         5s   4ms 531μs 987ns;3023.000000;0.000000;2100.000000;0.000000;0;1;Unfinished;0;177522
82b3f;602a6;5edac;0;0;0000000000000080;   254m 52s 538ms 479μs 514ns;0;-1;         4s 830ms   6μs 156ns;3022.000000;0.000000;2100.000000;0.000000;0;1;Unfinished;0;178411
8c1fa;602a6;5edac;0;0;0000000000000080;   281m 50s 381ms 631μs 836ns;0;-1;         4s 772ms 211μs 377ns;3020.000000;0.000000;2100.000000;0.000000;0;1;Unfinished;0;191274
84b22;602a6;5edac;0;0;0000000000000080;   260m 13s 615ms 466μs 515ns;0;-1;         4s 920ms 716μs 645ns;3020.000000;0.000000;2100.000000;0.000000;0;1;Unfinished;0;181133
83717;602a6;5edac;0;0;0000000000000080;   256m 40s 707ms 622μs 580ns;0;-1;         4s 726ms 918μs 516ns;3020.000000;0.000000;2100.000000;0.000000;0;1;Unfinished;0;179422
7d3fd;6004f;5edac;0;0;0000000000000080;   238m 52s 297ms 864μs  77ns;0;-1;         5s 617ms 753μs  89ns;3387.000000;0.000000;2090.000000;0.000000;0;1;Unfinished;0;170967
88743;6004f;5edac;0;0;0000000000000080;   271m  4s 872ms 753μs 143ns;0;-1;         5s 583ms 213μs 525ns;3319.000000;0.000000;2080.000000;0.000000;0;1;Unfinished;0;186263
86f91;6004f;5edac;0;0;0000000000000080;   266m 47s 714ms 647μs 285ns;0;-1;         5s  93ms 808μs 289ns;3253.000000;0.000000;2080.000000;0.000000;0;1;Unfinished;0;184241
8535f;6004f;5edac;0;0;0000000000000080;   261m 38s 701ms  44μs 919ns;0;-1;         4s 915ms 878μs 832ns;3250.000000;0.000000;2080.000000;0.000000;0;1;Unfinished;0;181835
96f82;6004f;5edac;0;0;0000000000000080;   312m 25s 491ms 600μs 433ns;0;-1;         5s 374ms 816μs 633ns;2798.000000;0.000000;2080.000000;0.000000;0;1;Unfinished;0;206090
928eb;6004f;5edac;0;0;0000000000000080;   299m 59s  42ms 825μs 518ns;0;-1;         5s 354ms 872μs 183ns;2798.000000;0.000000;2080.000000;0.000000;0;1;Unfinished;0;200061
9dd95;5fc82;5edac;0;0;0000000000000080;   332m  6s 223ms  83μs 980ns;0;-1;         4s 966ms 913μs 779ns;2801.000000;0.000000;2070.000000;0.000000;0;1;Unfinished;0;215478
9f44d;5fc82;5edac;0;0;0000000000000080;   336m 31s 125ms   5μs  26ns;0;-1;         5s 114ms 957μs 139ns;2800.000000;0.000000;2070.000000;0.000000;0;1;Unfinished;0;217417
817b8;6004f;5edac;0;0;0000000000000080;   251m  9s 501ms 954μs 100ns;0;-1;         4s 567ms 409μs  32ns;2793.000000;0.000000;2070.000000;0.000000;0;1;Unfinished;0;176751
80c0d;6004f;5edac;0;0;0000000000000080;   249m 14s  79ms 570μs 711ns;0;-1;         5s 673ms  50μs 967ns;2793.000000;0.000000;2070.000000;0.000000;0;1;Unfinished;0;175753
83c71;6004f;5edac;0;0;0000000000000080;   257m 39s  26ms 143μs 483ns;0;-1;         4s 570ms 762μs 257ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179879
83c79;6004f;5edac;0;0;0000000000000080;   257m 39s 138ms 335μs 248ns;0;-1;         4s 785ms 891μs 868ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179881
83c80;6004f;5edac;0;0;0000000000000080;   257m 39s 205ms 480μs 205ns;0;-1;         4s 550ms 690μs 385ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179884
83c6f;6004f;5edac;0;0;0000000000000080;   257m 39s  13ms 700μs 305ns;0;-1;         5s 249ms  93μs 603ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179878
83c7b;6004f;5edac;0;0;0000000000000080;   257m 39s 183ms 712μs 676ns;0;-1;         5s 128ms 118μs 928ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179882
83c76;6004f;5edac;0;0;0000000000000080;   257m 39s  84ms 393μs   3ns;0;-1;         5s 519ms 129μs 884ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179880
83c81;6004f;5edac;0;0;0000000000000080;   257m 39s 219ms 230μs 387ns;0;-1;         5s 352ms 802μs 506ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179885
83c7e;6004f;5edac;0;0;0000000000000080;   257m 39s 192ms 794μs 298ns;0;-1;         5s 545ms 393μs 328ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179883
83c88;6004f;5edac;0;0;0000000000000080;   257m 39s 322ms 533μs 974ns;0;-1;         5s 384ms 781μs 521ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179886
83c8b;6004f;5edac;0;0;0000000000000080;   257m 39s 367ms 835μs  29ns;0;-1;         5s 528ms 314μs 535ns;3319.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;179887
a4183;6004f;5edac;0;0;0000000000000080;   350m 34s 657ms 174μs 476ns;0;-1;         4s 595ms 677μs  86ns;2796.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;224003
a38bb;6004f;5edac;0;0;0000000000000080;   348m 57s 398ms 746μs 762ns;0;-1;         4s 976ms 750μs  55ns;2796.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;223253
982a4;626af;5edac;0;0;0000000000000080;   315m 48s 844ms 922μs 311ns;0;-1;         4s 633ms 270μs 654ns;2788.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;207714
94574;626af;5edac;0;0;0000000000000080;   304m 47s 742ms 137μs  93ns;0;-1;         4s 593ms 289μs 176ns;2788.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;202493
90251;626af;5edac;0;0;0000000000000080;   293m  4s 462ms 994μs 911ns;0;-1;         4s 426ms 267μs 713ns;2788.000000;0.000000;2060.000000;0.000000;0;1;Unfinished;0;196764
8f269;5fc82;5edac;0;0;0000000000000080;   290m 16s 818ms  75μs 205ns;0;-1;         5s 298ms  90μs 181ns;2802.000000;0.000000;2050.000000;0.000000;0;1;Unfinished;0;195407
96676;5fc82;5edac;0;0;0000000000000080;   310m 45s 450ms 397μs 858ns;0;-1;         5s 115ms 423μs 983ns;2800.000000;0.000000;2050.000000;0.000000;0;1;Unfinished;0;205312
96678;5fc82;5edac;0;0;0000000000000080;   310m 45s 449ms 595μs  28ns;0;-1;         5s 252ms 816μs 915ns;2800.000000;0.000000;2050.000000;0.000000;0;1;Unfinished;0;205314
96672;5fc82;5edac;0;0;0000000000000080;   310m 45s 449ms 332μs  76ns;0;-1;         5s 714ms 740μs 846ns;2800.000000;0.000000;2050.000000;0.000000;0;1;Unfinished;0;205308
96673;5fc82;5edac;0;0;0000000000000080;   310m 45s 456ms  84μs 635ns;0;-1;         5s 719ms 224μs 494ns;2800.000000;0.000000;2050.000000;0.000000;0;1;Unfinished;0;205309
9668d;5fc82;5edac;0;0;0000000000000080;   310m 45s 505ms 786μs 240ns;0;-1;         5s 259ms 303μs  47ns;2800.000000;0.000000;2050.000000;0.000000;0;1;Unfinished;0;205320
93652;5fc82;5edac;0;0;0000000000000080;   302m 13s   2ms 847μs 388ns;0;-1;         5s  34ms 710μs 638ns;2800.000000;0.000000;2050.000000;0.000000;0;1;Unfinished;0;201202
93659;5fc82;5edac;0;0;0000000000000080;   302m 13s   8ms 618μs 393ns;0;-1;         5s 186ms  12μs 777ns;2800.000000;0.000000;2050.000000;0.000000;0;1;Unfinished;0;201209
