ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
13;c16fe;3251;376;5;     9m 33s 212ms 416μs 862ns;379.790576;         5s 307ms 124μs 942ns;     1m 50s 115ms 949μs 621ns;3917.000000;1800.000000
14;c4185;5000;374;5;    13m 29s 394ms 517μs 226ns;398.566131;         5s 275ms  23μs 535ns;     1m 43s 518ms 276μs 868ns;3917.000000;1800.000000
15;c8085;4281;431;5;    12m 17s 229ms 934μs 167ns;383.609227;         5s 292ms 741μs 905ns;     2m  6s 904ms 851μs 840ns;3917.000000;1800.000000
16;cb7c3;5000;361;5;    13m 44s 229ms 552μs 521ns;390.364078;         5s 242ms 815μs 411ns;     1m 50s 901ms 597μs   1ns;3917.000000;1800.000000
17;cf69c;2280;392;5;     7m 31s 348ms 897μs 623ns;355.476718;         5s 229ms 188μs 431ns;     1m 55s 447ms 648μs 410ns;3917.000000;1800.000000
18;d15f2;5000;416;5;    15m  4s 950ms 955μs 946ns;359.469027;         5s 277ms 895μs 483ns;     1m 59s 573ms 989μs 359ns;3917.000000;1800.000000
19;d5570;3252;509;5;     8m 17s 716ms 595μs 421ns;454.044266;         5s 181ms 615μs 584ns;     2m 18s 495ms  20μs 220ns;3917.000000;1800.000000
3;46905;5000;28163;5;    42m 21s 823ms 884μs 937ns;783.069658;         2s 631ms 488μs 426ns;    22m 53s 870ms 615μs 403ns;1598.000000;180.000000
12;bd7f2;5000;378;5;    13m 39s 569ms 487μs 388ns;393.992674;         5s 276ms 827μs  27ns;     1m 51s 406ms 218μs 701ns;3917.000000;1800.000000
11;bad98;3257;355;5;     9m 30s 498ms 373μs 368ns;380.210526;         5s 283ms 657μs 901ns;     1m 42s 933ms 901μs  78ns;3917.000000;1800.000000
10;b6e14;5000;418;5;    13m 49s 264ms  67μs 175ns;392.135103;         5s 293ms 105μs 234ns;     1m 55s 585ms 826μs 938ns;3917.000000;1800.000000
9;b66d3;281;336;5;     2m 43s 768ms 497μs 548ns;227.116564;         4s 965ms 673μs 332ns;     1m 43s  90ms 402μs 150ns;3917.000000;1800.000000
8;b2827;5000;346;5;    13m 34s  50ms  16μs 115ns;394.054054;         5s 292ms 820μs 910ns;     1m 41s 806ms  83μs  20ns;3917.000000;1800.000000
7;af0cb;4284;438;5;    12m  5s 365ms 730μs 100ns;390.786207;         5s 272ms 830μs 591ns;     1m 58s  62ms 185μs 134ns;3912.000000;1800.000000
6;ab10b;5000;438;5;    13m 56s 360ms 256μs 587ns;390.287081;         5s 270ms 526μs  47ns;     2m  7s 749ms 336μs 972ns;3912.000000;1800.000000
5;a71fc;5000;379;5;    12m 54s  32ms 653μs 275ns;416.976744;         4s 912ms 155μs  63ns;     1m 42s 201ms 830μs 992ns;3889.000000;1800.000000
4;5edac;5000;93670;5;   212m 48s   8ms 949μs 249ns;463.674812;         5s   7ms 637μs 195ns;   181m 24s 452ms 954μs 838ns;2105.000000;290.000000
36;10b576;5000;141;5;                          0ns;inf;         5s 298ms 230μs 412ns;     1m 35s 720ms 657μs 525ns;3917.000000;1800.000000
35;108b0a;3272;346;5;     9m 21s 649ms 427μs 111ns;386.951872;         5s 212ms 220μs  28ns;     1m 47s  72ms 740μs 408ns;3917.000000;1800.000000
34;104cd6;5000;306;5;    13m  2s 663ms 769μs 134ns;407.109974;         5s 273ms 778μs 829ns;     1m 33s 635ms 318μs 562ns;3921.000000;1800.000000
33;10213b;3273;446;5;     9m 41s 539ms 694μs 121ns;384.061962;         5s 192ms 462μs 964ns;     2m  4s 982ms 126μs 411ns;3917.000000;1800.000000
32;fe304;5000;307;5;    13m  9s 726ms 849μs  35ns;403.574144;         5s 283ms 914μs 610ns;     1m 37s 919ms 496μs 472ns;3917.000000;1800.000000
31;fc3ae;2288;384;5;     7m 11s 566ms  92μs 487ns;371.972158;         5s 180ms 101μs 355ns;     1m 48s 313ms 310μs 632ns;3917.000000;1800.000000
30;f85aa;5000;290;5;    13m  7s  80ms 296μs 957ns;403.303685;         5s 252ms 355μs 791ns;     1m 30s 625ms 809μs 182ns;3917.000000;1800.000000
29;f66d2;2268;362;5;     7m  6s  10ms 808μs 216ns;370.422535;         5s 188ms 823μs 681ns;     1m 41s 619ms 938μs 204ns;3917.000000;1800.000000
28;f284d;5000;333;5;    13m 10s 409ms  95μs 406ns;405.037975;         5s 196ms  95μs 577ns;     1m 37s 293ms 791μs 133ns;3917.000000;1800.000000
27;ef202;4263;368;5;    11m 33s 316ms  49μs 109ns;400.952381;         5s 213ms 853μs 317ns;     1m 46s  55ms 936μs 815ns;3917.000000;1800.000000
26;eb344;5000;352;5;    12m 51s 676ms  14μs 424ns;416.498054;         5s 173ms 871μs 911ns;     1m 39s 147ms 892μs 479ns;3917.000000;1800.000000
25;e7d20;4265;353;5;    11m 43s 969ms 224μs 945ns;394.139403;         5s 238ms 235μs 911ns;     1m 42s 917ms 239μs 574ns;3917.000000;1800.000000
24;e3ed7;5000;313;5;    12m 54s 828ms 930μs 142ns;411.860465;         5s 236ms 657μs 246ns;     1m 33s 900ms 894μs 515ns;3917.000000;1800.000000
23;e1f90;2275;392;5;     7m  7s 808ms 214μs 842ns;374.754098;         5s 162ms 167μs 237ns;     1m 49s 436ms 922μs 483ns;3917.000000;1800.000000
22;de0c6;5000;356;5;    13m 15s 343ms 462μs 447ns;404.226415;         5s 260ms 624μs  73ns;     1m 48s 721ms 782μs 801ns;3917.000000;1800.000000
21;dc0ad;2297;440;5;     7m 27s 171ms 532μs 650ns;367.382550;         5s 178ms 882μs 693ns;     1m 57s 306ms 175μs 252ns;3917.000000;1800.000000
20;d8189;5000;386;5;    13m 41s 415ms 122μs 697ns;393.617540;         5s 245ms  67μs 271ns;     1m 47s 462ms 918μs  96ns;3917.000000;1800.000000
2;149fd;5000;63182;5;    85m 53s 364ms 829μs  92ns;793.890937;         2s 804ms 856μs  40ns;    36m  7s 337ms 246μs 101ns;1081.000000;180.000000
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;5000;23123;5;    18m 30s 962ms 494μs 908ns;1520.162162;         1s 534ms 559μs 535ns;    10m 30s  21ms 707μs 655ns;0.000000;0.000000
