ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
f912e;0;64;0;0;0000000000000010;   227m 22s 848ms 297μs 203ns;0;-1;        30s 117ms  90μs 494ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340036
f9280;0;64;0;0;0000000000000010;   227m 26s 979ms 128μs 155ns;0;-1;        30s  32ms 702μs 692ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340147
f928b;0;64;0;0;0000000000000010;   227m 27s 231ms 157μs 623ns;0;-1;        30s   4ms 352μs 311ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340151
f933e;0;64;0;0;0000000000000010;   227m 30s  79ms 646μs 415ns;0;-1;        30s  15ms 806μs 711ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340211
f9493;0;64;0;0;0000000000000010;   227m 34s 551ms 365μs 807ns;0;-1;        30s 299ms 756μs 799ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340325
f96aa;0;64;0;0;0000000000000010;   227m 42s 266ms  64μs 491ns;0;-1;        30s  52ms 706μs 194ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340503
f96b0;0;64;0;0;0000000000000010;   227m 42s 419ms 754μs 862ns;0;-1;        30s  47ms 983μs 542ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340505
f9748;0;64;0;0;0000000000000010;   227m 44s 391ms 508μs 952ns;0;-1;        30s  91ms 103μs 111ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340556
f9768;0;64;0;0;0000000000000010;   227m 44s 772ms  40μs 625ns;0;-1;        30s  83ms 648μs 883ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340567
f9c53;0;64;0;0;0000000000000010;   228m  3s 182ms  32μs 444ns;0;-1;        30s  22ms 127μs 726ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;340986
f9e03;0;64;0;0;0000000000000010;   228m  9s 853ms 201μs 199ns;0;-1;        30s  48ms 366μs 710ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341130
fa016;0;64;0;0;0000000000000010;   228m 18s 391ms  74μs 286ns;0;-1;        30s 195ms 802μs 192ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341307
fa08d;0;64;0;0;0000000000000010;   228m 19s 739ms 884μs 989ns;0;-1;        30s 391ms 609μs 393ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341347
fa37f;0;64;0;0;0000000000000010;   228m 30s 242ms 380μs 594ns;0;-1;        30s 486ms 646μs 436ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341598
fa404;0;64;0;0;0000000000000010;   228m 32s 317ms 395μs 518ns;0;-1;        30s   1ms 413μs 973ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;341643
fa8b8;0;64;0;0;0000000000000010;   228m 49s 162ms 721μs  24ns;0;-1;        30s  63ms  22μs 125ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342043
faa6a;0;64;0;0;0000000000000010;   228m 56s 329ms  89μs 436ns;0;-1;        30s 100ms 304μs 856ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342188
facf4;0;64;0;0;0000000000000010;   229m  5s 653ms 336μs 601ns;0;-1;        30s 133ms 813μs 432ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;342405
fb519;0;64;0;0;0000000000000010;   229m 34s 875ms  56μs 483ns;0;-1;        30s 217ms 495μs 454ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;343100
fb705;0;64;0;0;0000000000000010;   229m 41s 602ms 872μs 238ns;0;-1;        30s 120ms 569μs  46ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;343264
fc4fa;0;64;0;0;0000000000000010;   230m 31s 226ms 549μs 492ns;0;-1;        30s 213ms   4μs 822ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;344455
fc64f;0;64;0;0;0000000000000010;   230m 35s 309ms 200μs 772ns;0;-1;        30s 251ms 952μs 868ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;344569
fc7a5;0;64;0;0;0000000000000010;   230m 40s 279ms 394μs 480ns;0;-1;        30s 425ms 713μs 360ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;344683
fcc52;0;64;0;0;0000000000000010;   230m 56s 551ms 960μs 607ns;0;-1;        30s 160ms 465μs 236ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345082
fcf45;0;64;0;0;0000000000000010;   231m  7s 105ms 631μs 766ns;0;-1;        30s 395ms 483μs  13ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345334
fd083;0;64;0;0;0000000000000010;   231m 11s 572ms 890μs 139ns;0;-1;        30s 151ms 291μs 875ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345439
fd104;0;64;0;0;0000000000000010;   231m 14s 462ms 698μs 520ns;0;-1;        30s 142ms 968μs 271ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345483
fd310;0;64;0;0;0000000000000010;   231m 21s  11ms 451μs 302ns;0;-1;        30s 290ms 265μs  29ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345657
fd5e8;0;64;0;0;0000000000000010;   231m 31s  94ms 815μs 975ns;0;-1;        30s  94ms 297μs 347ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345900
fd640;0;64;0;0;0000000000000010;   231m 32s 351ms 974μs 566ns;0;-1;        30s 200ms  70μs 612ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345929
fd63d;0;64;0;0;0000000000000010;   231m 32s 317ms  20μs 803ns;0;-1;        30s 201ms  92μs 257ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;345928
fd7d6;0;64;0;0;0000000000000010;   231m 38s 218ms 807μs 880ns;0;-1;        30s 383ms 567μs 409ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;346064
fd7f9;0;64;0;0;0000000000000010;   231m 38s 687ms 118μs 868ns;0;-1;        30s 145ms 455μs 334ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;346076
fd912;0;64;0;0;0000000000000010;   231m 43s  55ms 765μs 860ns;0;-1;        30s 367ms 656μs 599ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;346170
fda9a;0;64;0;0;0000000000000010;   231m 48s 195ms  89μs 679ns;0;-1;        30s 281ms 502μs 827ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;346300
fdac8;0;64;0;0;0000000000000010;   231m 49s 385ms 332μs 234ns;0;-1;        30s 327ms  65μs 489ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;346315
fdf84;0;64;0;0;0000000000000010;   232m  7s 411ms 947μs 966ns;0;-1;        30s 208ms 260μs 805ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;346719
fe3d2;0;64;0;0;0000000000000010;   232m 24s 492ms  43μs 164ns;0;-1;        30s  29ms 943μs 604ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;347087
feb90;0;64;0;0;0000000000000010;   232m 52s  33ms 768μs 446ns;0;-1;        30s 153ms 783μs 541ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;347748
febf1;0;64;0;0;0000000000000010;   232m 53s 358ms 408μs 766ns;0;-1;        30s 130ms  10μs 375ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;347781
fef08;0;64;0;0;0000000000000010;   233m  4s 532ms 794μs 938ns;0;-1;        30s 213ms 565μs 762ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;348044
ff480;0;64;0;0;0000000000000010;   233m 23s 837ms 702μs 888ns;0;-1;        30s 377ms  64μs 333ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;348510
ff4b5;0;64;0;0;0000000000000010;   233m 24s 452ms 410μs  56ns;0;-1;        30s  20ms 213μs 475ns;0.000000;-nan;0.000000;-nan;-1;8;Failing;0;348528
