ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
7567;2402;933;396;2769;20;380;426.000000;0.000000;0.000000;433.000000;433.000000;99.084668;0.000000;0.000000;-nan;     1m  7s 727ms 440μs 723ns;            398ms 851μs 381ns
756b;2146;729;377;2742;17;307;319.000000;0.000000;0.000000;432.000000;432.000000;99.310345;0.000000;0.000000;-nan;        59s 342ms 534μs 167ns;            263ms 842μs 335ns
7576;3280;1835;348;4326;23;355;373.000000;0.000000;0.000000;441.000000;441.000000;99.548533;0.000000;0.000000;-nan;     1m 20s  55ms 868μs 811ns;            472ms 815μs  75ns
7584;3433;2734;168;5195;26;343;414.000000;0.000000;0.000000;443.000000;443.000000;100.226244;0.000000;0.000000;-nan;     1m 20s 834ms 680μs 929ns;            587ms 931μs 859ns
75a9;1224;1461;810;943;19;305;324.000000;0.000000;0.000000;438.000000;438.000000;99.319728;0.000000;0.000000;-nan;        28s 516ms  29μs 879ns;            399ms 962μs  54ns
75d4;3503;3097;327;5783;26;424;457.000000;0.000000;0.000000;443.000000;443.000000;99.327354;0.000000;0.000000;-nan;     1m 22s 570ms 471μs 134ns;            669ms 506μs 659ns
75fb;1561;735;234;1670;16;305;318.000000;305.000000;95.911950;436.000000;436.000000;99.316629;0.000000;0.000000;-nan;        50s 165ms  28μs 125ns;            226ms 114μs 869ns
7616;2476;1425;897;3354;21;347;368.000000;0.000000;0.000000;438.000000;438.000000;100.000000;0.000000;0.000000;-nan;     1m 11s 605ms 427μs 502ns;            396ms   6μs 134ns
7657;2160;1050;815;2675;23;277;323.000000;277.000000;85.758514;438.000000;438.000000;100.458716;0.000000;0.000000;-nan;     1m  5s 486ms 311μs 872ns;            414ms 969μs 426ns
766e;3488;4500;555;7041;34;318;348.000000;0.000000;0.000000;437.000000;437.000000;99.318182;0.000000;0.000000;-nan;     1m 21s  28ms 895μs 449ns;            803ms 179μs 280ns
489450;2259;2046;161;3784;22;403;465.000000;0.000000;0.000000;440.000000;440.000000;99.099099;0.000000;0.000000;-nan;     1m     865ms 228μs 186ns;            499ms  77μs 170ns
489454;3633;2268;262;5483;27;323;353.000000;0.000000;0.000000;438.000000;438.000000;99.319728;0.000000;0.000000;-nan;     1m 26s 311ms 990μs 398ns;            588ms 389μs 739ns
489461;1707;218;521;1980;14;357;366.000000;0.000000;0.000000;432.000000;432.000000;99.082569;0.000000;0.000000;-nan;        57s 484ms 608μs 551ns;            171ms 486μs 103ns
489477;1574;360;364;1839;16;285;295.000000;0.000000;0.000000;435.000000;435.000000;99.088838;0.000000;0.000000;-nan;        49s 717ms 754μs 242ns;            211ms 543μs 488ns
4894a1;141;0;958;829;10;329;350.000000;329.000000;94.000000;434.000000;434.000000;99.313501;0.000000;0.000000;-nan;         6s  24ms 613μs 133ns;             36ms 403μs 312ns
4894b8;3156;3556;459;5923;25;464;534.000000;0.000000;0.000000;659.000000;659.000000;106.462036;0.000000;0.000000;-nan;     1m 23s 512ms 542μs 614ns;         1s  56ms   7μs  13ns
4894e2;2973;4833;557;6697;29;630;750.000000;0.000000;0.000000;437.000000;437.000000;99.771689;0.000000;0.000000;-nan;     1m 20s 291ms 368μs 897ns;            996ms 318μs  11ns
4894fd;2986;864;161;3623;22;307;328.000000;0.000000;0.000000;441.000000;441.000000;99.773756;0.000000;0.000000;-nan;     1m 21s 617ms 849μs 635ns;            435ms 289μs 896ns
48953a;3497;3725;779;5731;26;545;607.000000;0.000000;0.000000;627.000000;627.000000;104.500000;0.000000;0.000000;-nan;     1m 25s  36ms 633μs 253ns;            815ms 552μs 583ns
489559;1940;772;329;2815;18;266;278.000000;0.000000;0.000000;441.000000;441.000000;99.101124;0.000000;0.000000;-nan;     1m     332ms 255μs  45ns;            268ms 335μs 575ns
18a944;1474;122;2484;3594;14;644;667.000000;0.000000;0.000000;1207.000000;1207.000000;99.752066;0.000000;0.000000;-nan;        28s 255ms  98μs 945ns;            284ms 493μs 226ns
18a948;35;5;1819;1539;10;699;699.000000;699.000000;100.000000;1213.000000;1213.000000;100.000000;0.000000;0.000000;-nan;         7s 738ms 341μs  21ns;                          0ns
18a954;63;0;2195;1800;10;705;705.000000;705.000000;100.000000;1217.000000;1217.000000;100.000000;0.000000;0.000000;-nan;        10s 768ms 836μs 323ns;                          0ns
18a972;23;0;2241;1786;10;701;701.000000;701.000000;100.000000;1219.000000;1219.000000;100.000000;0.000000;0.000000;-nan;        10s 727ms 766μs 143ns;                          0ns
18a97e;113;0;2140;1779;10;698;698.000000;698.000000;100.000000;1211.000000;1211.000000;100.000000;0.000000;0.000000;-nan;        10s 327ms 801μs 837ns;                          0ns
18a981;1050;18;2090;2574;13;644;667.000000;0.000000;0.000000;1205.000000;1205.000000;99.669148;0.000000;0.000000;-nan;        24s 508ms  61μs 171ns;            194ms 976μs 782ns
18a984;79;17;1999;1745;10;703;703.000000;703.000000;100.000000;1215.000000;1215.000000;100.000000;0.000000;0.000000;-nan;         9s  71ms 284μs 117ns;                          0ns
18a987;1313;247;1851;2923;13;647;669.000000;0.000000;0.000000;1215.000000;1215.000000;99.753695;0.000000;0.000000;-nan;        25s 651ms 525μs 664ns;            214ms 483μs 603ns
18a98a;21;0;2246;1783;10;701;701.000000;701.000000;100.000000;1212.000000;1212.000000;100.000000;0.000000;0.000000;-nan;        10s 378ms 581μs 757ns;                          0ns
18a98d;25;0;2239;1792;10;702;702.000000;702.000000;100.000000;1214.000000;1214.000000;100.000000;0.000000;0.000000;-nan;        10s 293ms 883μs   4ns;                          0ns
78b30f;2183;784;282;2435;20;292;313.000000;0.000000;0.000000;440.000000;440.000000;99.322799;0.000000;0.000000;-nan;     1m  1s 575ms 288μs 701ns;            341ms 278μs 660ns
78b313;1409;802;162;1879;16;305;328.000000;0.000000;0.000000;442.000000;442.000000;99.549550;0.000000;0.000000;-nan;        45s 110ms 894μs 461ns;            225ms 867μs 812ns
78b320;2142;2137;323;3562;24;374;468.000000;0.000000;0.000000;442.000000;442.000000;100.454545;0.000000;0.000000;-nan;     1m  3s 123ms 848μs 868ns;            531ms 631μs 735ns
78b341;1941;397;120;2078;16;312;325.000000;0.000000;0.000000;438.000000;438.000000;99.319728;0.000000;0.000000;-nan;     1m  1s 956ms 205μs 228ns;            225ms 755μs 559ns
78b35e;1435;1473;464;2623;17;464;484.000000;0.000000;0.000000;617.000000;617.000000;100.652529;0.000000;0.000000;-nan;        42s 547ms 194μs 786ns;            367ms  38μs 502ns
78b399;3334;5157;1246;8599;34;450;585.000000;0.000000;0.000000;442.000000;442.000000;100.000000;0.000000;0.000000;-nan;     1m 10s 233ms  15μs 706ns;            990ms 234μs 409ns
78b3c5;1705;1890;527;2723;19;478;529.000000;0.000000;0.000000;634.000000;634.000000;107.275804;0.000000;0.000000;-nan;        57s 363ms 399μs 493ns;            439ms 391μs 914ns
78b3e6;2902;2009;209;4390;23;374;400.000000;0.000000;0.000000;444.000000;444.000000;99.775281;0.000000;0.000000;-nan;     1m  8s 769ms 325μs 184ns;            516ms 150μs 351ns
78b41a;1601;382;654;2093;17;335;359.000000;0.000000;0.000000;434.000000;434.000000;99.313501;0.000000;0.000000;-nan;        56s 894ms 745μs 296ns;            264ms 608μs 213ns
78b444;1802;1061;446;2915;19;304;322.000000;0.000000;0.000000;438.000000;438.000000;100.000000;0.000000;0.000000;-nan;        58s  40ms  48μs 787ns;            309ms 601μs 544ns
19f805;40;0;2019;1663;10;643;643.000000;643.000000;100.000000;1217.000000;1217.000000;100.000000;0.000000;0.000000;-nan;         7s 699ms 524μs 991ns;                          0ns
19f809;234;3;1254;1049;10;633;633.000000;633.000000;100.000000;1215.000000;1215.000000;100.000000;0.000000;0.000000;-nan;         5s 977ms 510μs 837ns;                          0ns
19f816;114;3;1873;1653;10;641;641.000000;641.000000;100.000000;1214.000000;1214.000000;100.000000;0.000000;0.000000;-nan;         7s 440ms 391μs 150ns;                          0ns
19f822;154;59;1294;960;10;614;614.000000;614.000000;100.000000;1218.000000;1218.000000;100.000000;0.000000;0.000000;-nan;         7s  85ms 676μs 955ns;                          0ns
19f825;101;0;1961;1666;10;644;644.000000;644.000000;100.000000;1216.000000;1216.000000;100.000000;0.000000;0.000000;-nan;         7s 534ms 643μs 532ns;                          0ns
19f828;59;0;2063;1620;10;632;632.000000;632.000000;100.000000;1210.000000;1210.000000;100.000000;0.000000;0.000000;-nan;         7s 558ms 941μs 576ns;                          0ns
19f82b;73;0;2061;1640;10;638;638.000000;638.000000;100.000000;1209.000000;1209.000000;100.000000;0.000000;0.000000;-nan;         7s 518ms 975μs 900ns;                          0ns
19f82e;57;0;1997;1664;10;642;642.000000;642.000000;100.000000;1211.000000;1211.000000;100.000000;0.000000;0.000000;-nan;         7s 449ms 323μs 272ns;                          0ns
19f831;299;0;1834;1631;10;636;636.000000;636.000000;100.000000;1212.000000;1212.000000;100.000000;0.000000;0.000000;-nan;         7s 509ms 329μs 308ns;                          0ns
19f834;257;0;1871;1628;10;635;635.000000;635.000000;100.000000;1213.000000;1213.000000;100.000000;0.000000;0.000000;-nan;         7s 398ms 413μs 575ns;                          0ns
2c986;1207;1902;144;2627;15;414;422.000000;0.000000;0.000000;628.000000;628.000000;99.682540;0.000000;0.000000;-nan;        28s 414ms 592μs 850ns;            260ms 386μs 474ns
2c98a;1337;120;902;1805;13;382;445.000000;0.000000;0.000000;625.000000;625.000000;102.459016;0.000000;0.000000;-nan;        40s 984ms 885μs 256ns;            175ms 927μs 492ns
2c9a5;2427;828;126;2857;18;373;419.000000;0.000000;0.000000;628.000000;628.000000;102.446982;0.000000;0.000000;-nan;        50s 625ms 738μs 498ns;            364ms 431μs 904ns
