ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;10000;25248;10;     3m 56s 351ms 539μs 809ns;8961.355932;             44ms 540μs 509ns;     1m 23s 454ms 824μs  63ns;0.000000;0.000000
9;3005d3;9693;32177;10;    10m 52s  43ms 721μs 567ns;3853.067485;            104ms 493μs  87ns;     3m 36s 486ms 883μs  51ns;2207.000000;0.000000
2;2c047;10000;26205;10;     5m 21s 103ms 930μs 699ns;6767.289720;             62ms 136μs 985ns;     2m  9s 962ms  76μs 196ns;562.000000;0.000000
10;35553d;9716;18387;10;    15m  9s 607ms 888μs 714ns;1854.983498;            201ms 547μs 956ns;     2m  9s 711ms 998μs 304ns;2207.000000;0.000000
17;65a9f3;9611;23155;10;    31m  4s 437ms 175μs 953ns;1054.699571;            413ms 232μs 943ns;     2m     882ms 700μs 638ns;2234.000000;0.000000
20;8dc6c2;10000;116247;10;    74m 59s 251ms 751μs 516ns;1683.667482;            349ms 852μs 720ns;    37m 26s 366ms 181μs  63ns;2226.000000;0.000000
16;5c0a7b;9645;27877;10;    32m 52s 647ms 187μs 417ns;1141.643002;            382ms 450μs 688ns;     2m 16s   3ms 350μs 109ns;2234.000000;0.000000
8;27bf89;9515;22404;10;    29m 21s 807ms 101μs 506ns;1087.529813;            404ms 634μs 930ns;     1m  3s 837ms  14μs 564ns;2207.000000;0.000000
15;551819;9610;41761;10;    16m 31s 567ms 965μs 153ns;3110.252270;            135ms 745μs 560ns;     4m 16s 277ms 802μs 553ns;2234.000000;0.000000
7;1ff386;9677;1907;10;    34m 30s 166ms  18μs 830ns;335.768116;         1s 178ms 829μs 920ns;        13s 221ms 675μs 997ns;2207.000000;0.000000
14;4cb1ab;9536;18433;10;    36m  1s 255ms 706μs 623ns;776.557149;            523ms 576μs 781ns;        54s 361ms 227μs 677ns;2234.000000;0.000000
6;1c2b53;10000;30283;10;    13m 59s 311ms 323μs 377ns;2880.786651;            199ms 749μs 502ns;     4m 50s 610ms 763μs 115ns;2193.000000;0.000000
19;7b1579;9606;227337;10;   159m 51s 369ms 216μs 632ns;1482.283391;            398ms 580μs 471ns;   102m  5s 247ms 298μs 643ns;2207.000000;0.000000
13;498ee8;9921;9996;10;    13m 53s 539ms 933μs 649ns;1434.597839;            389ms 280μs 693ns;     2m 23s 933ms 987μs 562ns;2234.000000;0.000000
12;4283c0;9689;53798;10;    29m 52s 441ms 526μs 546ns;2125.680804;            222ms 352μs 301ns;     9m 50s 325ms 107μs 846ns;2207.000000;0.000000
5;11f52a;10000;101746;10;    60m 32s 715ms 626μs 874ns;1846.024229;            315ms 668μs 486ns;    20m  5s 905ms 864μs 382ns;1947.000000;0.000000
18;6fb314;9566;29315;10;    22m 16s 343ms 585μs 233ns;1746.152695;            221ms 296μs 615ns;     4m 52s 847ms 837μs 847ns;2207.000000;0.000000
11;3a50d1;9997;48654;10;    25m 48s 589ms  52μs 211ns;2273.294574;            247ms 543μs 523ns;    12m  2s 909ms 857μs 165ns;2207.000000;0.000000
4;9b6a4;9727;64946;10;    25m 58s 171ms 279μs  24ns;2875.725289;            194ms 434μs 790ns;    10m 33s 360ms 464μs 461ns;1376.000000;0.000000
3;5e8f0;9767;20197;10;     6m 19s 901ms 685μs 116ns;4743.641161;             94ms 697μs 761ns;     1m 19s  73ms 288μs 690ns;1056.000000;0.000000
