ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
76de;0;0;2;0;1;2;18.000000;18.000000;100.000000;15.000000;15.000000;100.000000;0.000000;0.000000;-nan;                  104μs 766ns;                          0ns
76df;0;0;2;0;1;2;19.000000;19.000000;100.000000;14.000000;14.000000;100.000000;0.000000;0.000000;-nan;                  381μs 478ns;                          0ns
76e2;0;0;2;0;1;2;16.000000;16.000000;100.000000;13.000000;13.000000;100.000000;0.000000;0.000000;-nan;                   49μs 645ns;                          0ns
76e5;0;0;0;0;1;2;14.000000;14.000000;100.000000;11.000000;11.000000;100.000000;0.000000;0.000000;-nan;                   36μs 126ns;                          0ns
76e8;0;0;0;0;1;2;14.000000;14.000000;100.000000;12.000000;12.000000;100.000000;0.000000;0.000000;-nan;                   15μs 364ns;                          0ns
bbef;0;0;0;0;1;2;26.000000;26.000000;100.000000;26.000000;26.000000;100.000000;0.000000;0.000000;-nan;                   46μs 342ns;                          0ns
bbf0;0;0;6;0;2;3;29.000000;29.000000;100.000000;27.000000;27.000000;100.000000;0.000000;0.000000;-nan;                  504μs 328ns;                          0ns
bbf1;5;0;1;0;2;4;32.000000;32.000000;100.000000;25.000000;25.000000;100.000000;0.000000;0.000000;-nan;             30ms  13μs 292ns;                          0ns
bbf5;0;0;0;0;1;2;27.000000;27.000000;100.000000;24.000000;24.000000;100.000000;0.000000;0.000000;-nan;                  189μs 823ns;                          0ns
bbf8;0;0;0;0;1;2;28.000000;28.000000;100.000000;28.000000;28.000000;100.000000;0.000000;0.000000;-nan;                   34μs 859ns;                          0ns
294a;0;0;0;0;1;2;7.000000;7.000000;100.000000;6.000000;6.000000;100.000000;0.000000;0.000000;-nan;                   46μs 259ns;                          0ns
294b;0;0;0;0;1;2;7.000000;7.000000;100.000000;6.000000;6.000000;100.000000;0.000000;0.000000;-nan;                   39μs 432ns;                          0ns
294c;0;0;0;0;1;2;7.000000;7.000000;100.000000;6.000000;6.000000;100.000000;0.000000;0.000000;-nan;                   19μs 264ns;                          0ns
294d;0;0;0;0;1;2;5.000000;5.000000;100.000000;5.000000;5.000000;100.000000;0.000000;0.000000;-nan;                   21μs  57ns;                          0ns
294e;1;0;1;0;1;2;8.000000;8.000000;100.000000;4.000000;4.000000;100.000000;0.000000;0.000000;-nan;              5ms 234μs 729ns;                          0ns
87de;0;0;0;0;1;2;18.000000;18.000000;100.000000;18.000000;18.000000;100.000000;0.000000;0.000000;-nan;                   44μs 565ns;                          0ns
87df;0;0;0;0;1;2;16.000000;16.000000;100.000000;16.000000;16.000000;100.000000;0.000000;0.000000;-nan;                   23μs 434ns;                          0ns
87e0;0;0;0;0;1;2;19.000000;19.000000;100.000000;17.000000;17.000000;100.000000;0.000000;0.000000;-nan;                   29μs 997ns;                          0ns
87e1;0;0;0;0;1;2;15.000000;15.000000;100.000000;15.000000;15.000000;100.000000;0.000000;0.000000;-nan;                   37μs 573ns;                          0ns
87e2;0;0;0;0;1;2;17.000000;17.000000;100.000000;14.000000;14.000000;100.000000;0.000000;0.000000;-nan;                    9μs 460ns;                          0ns
