ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
5f247;0;0;6;0;2;3;57.000000;57.000000;100.000000;47.000000;47.000000;100.000000;0.000000;0.000000;-nan;                  151μs 500ns;                          0ns
5f212;0;0;14;0;3;7;48.000000;48.000000;100.000000;42.000000;42.000000;100.000000;0.000000;0.000000;-nan;                  274μs 104ns;                          0ns
5f213;4;0;9;0;3;6;65.000000;65.000000;100.000000;52.000000;52.000000;100.000000;0.000000;0.000000;-nan;             13ms 940μs 168ns;                          0ns
5f222;0;0;1;0;1;2;57.000000;57.000000;100.000000;44.000000;44.000000;100.000000;0.000000;0.000000;-nan;                   32μs 234ns;                          0ns
5f226;2;0;4;0;2;3;59.000000;59.000000;100.000000;45.000000;45.000000;100.000000;0.000000;0.000000;-nan;              7ms 994μs 194ns;                          0ns
5f228;2;0;4;0;2;3;60.000000;60.000000;100.000000;50.000000;50.000000;100.000000;0.000000;0.000000;-nan;              8ms 381μs  94ns;                          0ns
5f22f;0;0;1;0;1;2;56.000000;56.000000;100.000000;46.000000;46.000000;100.000000;0.000000;0.000000;-nan;                  119μs 204ns;                          0ns
5f237;0;0;6;0;2;3;59.000000;59.000000;100.000000;49.000000;49.000000;100.000000;0.000000;0.000000;-nan;                  163μs 680ns;                          0ns
5f23a;1;0;5;0;2;3;61.000000;61.000000;100.000000;51.000000;51.000000;100.000000;0.000000;0.000000;-nan;              8ms 903μs 155ns;                          0ns
5f241;1;0;5;0;2;3;58.000000;58.000000;100.000000;48.000000;48.000000;100.000000;0.000000;0.000000;-nan;              8ms 718μs 940ns;                          0ns
8ded6;29;0;20;0;5;18;131.000000;131.000000;100.000000;104.000000;104.000000;100.000000;0.000000;0.000000;-nan;             86ms 615μs 298ns;                          0ns
8ded7;10;0;13;0;4;9;121.000000;121.000000;100.000000;103.000000;103.000000;100.000000;0.000000;0.000000;-nan;             59ms 394μs 354ns;                          0ns
8dedb;0;0;6;0;2;3;119.000000;119.000000;100.000000;107.000000;107.000000;100.000000;0.000000;0.000000;-nan;                  331μs 374ns;                          0ns
8dede;0;0;2;0;1;2;113.000000;113.000000;100.000000;102.000000;102.000000;100.000000;0.000000;0.000000;-nan;                  109μs 204ns;                          0ns
