ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Total Reduction %: Length;Total Reduction %: Primary;Total Reduction %: Secondary;Runtime;Average Test Runtime
-;56;2;73;34;5;643;-nan;-nan;-nan;         4s 703ms 927μs 324ns;            395ms 905μs 963ns
-;1303;51;1697;785;132;643;-nan;-nan;-nan;     1m 48s 190ms 328μs 474ns;         9s 105ms 837μs 156ns
