ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9912;45819;10;    13m 48s 292ms 614μs 341ns;4038.478261;            120ms  38μs 327ns;     7m 27s 136ms 815μs 680ns;0.000000;0.000000
10;3078ea;9947;40070;10;    74m 20s 687ms  81μs 185ns;672.874439;            737ms 190μs 213ns;     4m 40s 709ms 255μs 845ns;3287.000000;0.000000
12;43deec;9963;45013;10;    77m  3s  39ms       138ns;713.510707;            676ms 736μs 999ns;     4m 59s 257ms 145μs  24ns;3287.000000;0.000000
7;1346b9;9966;17576;10;    62m 23s 330ms  73μs 141ns;441.496126;         1s 152ms 660μs 414ns;     1m 44s 600ms 742μs 907ns;3287.000000;0.000000
14;58d0e2;9958;43966;10;    82m 15s 926ms 736μs 457ns;655.610942;            739ms 974μs 448ns;     5m 58s 287ms 492μs 822ns;3287.000000;0.000000
6;105e9b;9965;2468;10;    18m 52s 479ms 993μs 595ns;658.992933;            690ms 711μs 986ns;        24s 277ms  72μs 623ns;2548.000000;0.000000
9;2666fe;9931;42565;10;    71m 30s 840ms 373μs 204ns;734.209790;            661ms 928μs 249ns;     6m 30s 945ms 824μs 430ns;3287.000000;0.000000
5;cf01d;9967;21705;10;    12m 56s 172ms 978μs 857ns;2448.865979;            194ms 875μs 459ns;     4m 14s 897ms  91μs 652ns;2063.000000;0.000000
4;af21e;9908;7709;10;    12m 55s 538ms 284μs 436ns;1363.896774;            299ms 262μs  49ns;     1m 17s 262ms 252μs 860ns;1989.000000;0.000000
11;3a721b;9940;36236;10;    76m 13s 296ms 630μs 248ns;605.851738;            820ms 448μs 516ns;     5m 27s 589ms 450μs  51ns;3287.000000;0.000000
3;8a1af;9954;16933;10;    10m 42s 684ms  76μs 716ns;2512.803738;            184ms 606μs 329ns;     2m 59s 893ms 577μs 312ns;1628.000000;0.000000
13;4e62e7;9938;48910;10;    78m 50s 746ms  23μs 210ns;746.486258;            670ms 355μs 129ns;     7m 58s 499ms 939μs 216ns;3287.000000;0.000000
2;45359;9950;41760;10;    13m 43s 238ms 921μs 229ns;3769.866343;            128ms  37μs 306ns;     5m 37s 399ms 658μs 243ns;1308.000000;0.000000
8;1c105d;9959;45652;10;    65m 42s 113ms 620μs 592ns;846.438356;            601ms  25μs 666ns;     8m 10s 312ms 911μs 507ns;3287.000000;0.000000
