ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Retries;Test Number
104ce6;103bea;103c11;0;0;0000000000000030;   712m  1s 286ms 936μs 275ns;0;4401;         5s 925ms 186μs 730ns;3932.000000;1.119278;1590.000000;2.767925;0;1;Failing;0;355956
7918b;772b1;7549b;0;0;0000000000000080;   238m 48s 870ms  62μs 783ns;0;-1;         5s 169ms 432μs 397ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;165292
103964;10373d;10059c;0;0;0000000000000080;   709m 27s 975ms 523μs 355ns;0;-1;         3s 852ms 604μs 450ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;354292
7910a;772b1;7549b;0;0;0000000000000080;   238m 39s 494ms 545μs 661ns;0;-1;         5s 118ms 154μs 952ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;165250
f59bc;f53ac;f3270;0;0;0000000000000080;   664m 11s 269ms 577μs 883ns;0;-1;         5s  27ms 896μs 702ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;335214
103922;10373d;10059c;0;0;0000000000000080;   709m 24s 134ms 217μs 944ns;0;-1;         3s 794ms 427μs 435ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;354270
d763f;d74a3;d5abc;0;0;0000000000000080;   565m  5s 542ms 868μs 811ns;0;-1;         3s 983ms 630μs 847ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;293977
ed069;ec538;e9574;0;0;0000000000000080;   635m 48s 623ms 847μs 842ns;0;-1;         3s 886ms  80μs 705ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;323503
f58ef;f53ac;f3270;0;0;4000000000000080;   663m 55s 305ms 283μs 364ns;0;-1;         3s 753ms 985μs 803ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;335145
f58f0;f53ac;f3270;0;0;0000000000000080;   663m 55s 305ms 218μs 336ns;0;-1;         3s 799ms 112μs  13ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;335146
f58bd;f53ac;f3270;0;0;4000000000000080;   663m 51s 419ms 852μs 344ns;0;-1;         3s 818ms 797μs 499ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;335130
eeed6;eee3f;ed44d;0;0;0000000000000080;   642m 24s 350ms 593μs 692ns;0;-1;         4s 370ms 803μs 501ns;3931.000000;0.000000;1590.000000;0.000000;0;1;Unfinished;0;326098
