ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;9955;11707;10;     3m 12s 983ms 475μs 526ns;6769.375000;             79ms 547μs 928ns;        19s 813ms  72μs 940ns;0.000000;0.000000
15;305494;10000;22470;10;     9m  4s  16ms 781μs 894ns;3581.250000;            164ms 819μs 445ns;     2m  6s 764ms 480μs 480ns;1214.000000;0.000000
2;14168;9964;13851;10;     4m  7s  42ms 891μs 448ns;5785.020243;             92ms  39μs 103ns;        25s 817ms 870μs 465ns;190.000000;0.000000
16;32ac51;10000;16142;10;     8m 33s 338ms  55μs 348ns;3057.543860;            193ms 428μs 772ns;     1m 38s 818ms 174μs 602ns;1214.000000;0.000000
3;2fe92;9991;67333;10;    34m 13s 417ms 794μs 287ns;2259.834389;            253ms 789μs 212ns;    20m  5s 779ms 130μs 835ns;972.000000;0.000000
17;346bd0;10000;13798;10;     8m 15s 873ms 740μs 142ns;2884.606061;            205ms 945μs 413ns;     1m 24s 695ms 555μs 958ns;1213.000000;0.000000
18;360a08;9989;14936;10;     8m 17s 979ms 581μs 969ns;3009.054326;            196ms 494μs 209ns;     1m 41s 796ms  28μs 240ns;1213.000000;0.000000
19;37b98c;9993;14180;10;     8m  7s 267ms 930μs  33ns;2978.193018;            192ms 678μs  15ns;     1m 38s 183ms 140μs 897ns;1214.000000;0.000000
20;396657;10000;15483;10;     8m 17s 412ms 350μs 492ns;3076.418511;            191ms 320μs 823ns;     1m 41s  83ms 884μs 743ns;1214.000000;0.000000
14;2e2c11;10000;22016;10;     9m 14s 477ms  25μs  62ns;3467.436823;            170ms 941μs 170ns;     2m 15s 939ms 302μs 895ns;1214.000000;0.000000
42;5dcfcf;9931;5233;10;   122m 45s 878ms 472μs 382ns;123.535642;         4s 199ms 132μs 686ns;        30s 213ms 854μs 965ns;1215.000000;0.000000
41;5c15c5;10000;13883;10;     8m 30s 179ms 632μs 109ns;2809.764706;            211ms 271μs 674ns;     1m 58s 678ms 786μs 313ns;1213.000000;0.000000
13;2bbded;10000;24423;10;     9m 26s 620ms 582μs  70ns;3649.081272;            162ms 678μs 332ns;     2m 41s 478ms 998μs 933ns;1213.000000;0.000000
40;5a707e;10000;14071;10;     8m 11s 865ms 184μs 214ns;2941.466395;            200ms 292μs 860ns;     1m 41s 966ms 710μs 460ns;1214.000000;0.000000
12;28e7b7;9948;31061;10;    10m  8s 344ms 973μs 496ns;4046.940789;            146ms 661μs 444ns;     3m  4s 971ms 161μs 864ns;1212.000000;0.000000
39;58b5f3;10000;14957;10;     8m 23s 365ms 826μs 472ns;2976.978131;            196ms  30μs 293ns;     1m 36s 551ms 141μs 886ns;1215.000000;0.000000
38;571a31;10000;13016;10;     8m  5s 445ms 723μs  44ns;2847.340206;            205ms 575μs 108ns;     1m 33s 182ms 760μs 170ns;1215.000000;0.000000
11;25e953;9985;31752;10;     9m 59s 797ms 409μs 668ns;4180.667780;            141ms 550μs 783ns;     3m  4s   1ms 389μs 219ns;1213.000000;0.000000
37;558340;10000;13050;10;     7m 59s 412ms 585μs 358ns;2887.265136;            204ms 166μs 235ns;     1m 28s 282ms 784μs 507ns;1215.000000;0.000000
36;53c6b6;10000;15170;10;     8m 34s 605ms 316μs  59ns;2938.132296;            196ms 426μs 577ns;     1m 42s 140ms 474μs 630ns;1215.000000;0.000000
10;2320a0;9954;22765;10;     8m 53s 505ms 806μs   7ns;3683.189493;            158ms  65μs 622ns;     2m  8s 377ms 256μs 787ns;1208.000000;0.000000
35;523984;9997;12317;10;     8m  1s 102ms 883μs 602ns;2783.451143;            206ms  45μs 312ns;     1m 25s 245ms 544μs 471ns;1215.000000;0.000000
9;20e46b;9950;22931;10;     9m 13s 842ms  63μs  49ns;3567.558770;            157ms 174μs 811ns;     2m 49s 285ms 213μs 718ns;1213.000000;0.000000
34;50940f;9999;13568;10;     8m  6s  22ms 659μs 583ns;2909.506173;            200ms 171μs 175ns;     1m 34s 173ms 767μs 889ns;1215.000000;0.000000
33;4edf53;10000;14452;10;     8m 10s   5ms 631μs 328ns;2994.122449;            197ms 755μs 602ns;     1m 36s 313ms 558μs 497ns;1215.000000;0.000000
8;1eb291;10000;22123;10;     9m  8s 353ms 580μs 931ns;3517.116788;            156ms 674μs 477ns;     2m 37s 500ms 605μs 925ns;1213.000000;0.000000
32;4d5723;10000;12194;10;     7m 54s 657ms 373μs 352ns;2809.367089;            207ms  17μs 122ns;     1m 21s 583ms 881μs 599ns;1215.000000;0.000000
7;1c80f3;9988;21776;10;     8m 58s 458ms 415μs 194ns;3542.453532;            155ms 297μs 916ns;     2m 46s 972ms 285μs 587ns;1208.000000;0.000000
31;4bbf8c;10000;12945;10;     8m  4s 248ms 286μs 855ns;2844.421488;            203ms 929μs 710ns;     1m 28s 443ms 774μs 505ns;1214.000000;0.000000
30;4a21ba;10000;13776;10;     8m  9s 702ms 797μs 614ns;2917.300613;            203ms 297μs 241ns;     1m 34s 572ms 672μs 696ns;1215.000000;0.000000
6;18c9ea;10000;37326;10;    10m 50s 764ms 475μs 910ns;4368.553846;            125ms 126μs 708ns;     4m  7s 793ms 625μs 781ns;1210.000000;0.000000
29;4889b3;10000;13190;10;     8m  4s 562ms 900μs 259ns;2874.793388;            206ms  64μs 121ns;     1m 34s 275ms 542μs 786ns;1214.000000;0.000000
28;46d513;10000;14482;10;     8m  6s 782ms 199μs 494ns;3022.469136;            195ms 478μs 800ns;     1m 38s 566ms  62μs 896ns;1214.000000;0.000000
5;15db68;9918;31336;10;    10m 33s 240ms  69μs 697ns;3910.331754;            128ms 488μs 795ns;     3m 25s 794ms 188μs 760ns;1206.000000;0.000000
27;4528a7;10000;14004;10;     8m 12s 666ms 180μs 840ns;2927.317073;            199ms 213μs 469ns;     1m 34s 467ms 807μs  82ns;1212.000000;0.000000
26;4387a2;10000;13674;10;     8m  2s 400ms 403μs 326ns;2946.970954;            200ms 468μs 637ns;     1m 37s 592ms  18μs 671ns;1215.000000;0.000000
25;41d485;10000;14336;10;     8m 11s 946ms 277μs 170ns;2973.849287;            193ms 752μs  95ns;     1m 38s 664ms 485μs 651ns;1215.000000;0.000000
24;403304;10000;13718;10;     8m 12s 134ms 759μs 584ns;2892.439024;            204ms 270μs  99ns;     1m 36s 713ms 891μs 803ns;1215.000000;0.000000
4;f20c7;9959;60776;10;    22m 21s 251ms 595μs 511ns;3164.876957;            178ms 507μs 695ns;     8m 13s 382ms 108μs 442ns;1214.000000;0.000000
23;3e8d7b;9985;14113;10;     8m 12s 436ms 719μs 861ns;2938.780488;            199ms 966μs 322ns;     1m 35s 116ms 278μs 203ns;1214.000000;0.000000
22;3ce382;10000;14130;10;     8m 19s 254ms 811μs 366ns;2901.402806;            198ms 996μs 455ns;     1m 34s 231ms 665μs 167ns;1215.000000;0.000000
21;3b2a53;10000;14996;10;     8m 18s 116ms 340μs  14ns;3011.566265;            195ms 271μs 473ns;     1m 43s 248ms 181μs 673ns;1215.000000;0.000000
43;65badd;9931;7901;10;   100m 18s 325ms  67μs 594ns;177.786640;         2s 879ms 773μs 905ns;        12s 764ms 901μs 216ns;1215.000000;0.000000
