ID;TotalTests;Skipped;Prefix;Approx;BatchCount;Level;Original: Length;Reduced: Length;Total Reduction %: Length;Original: Primary;Reduced: Primary;Total Reduction %: Primary;Original: Secondary;Reduced: Secondary;Total Reduction %: Secondary;Runtime;Average Test Runtime
c00a7a;44;0;103;27;6;24;25.000000;0.000000;0.000000;2234.000000;2234.000000;100.179372;0.000000;0.000000;-nan;         3s 461ms 410μs  94ns;            289ms 963μs 119ns
c00a7f;55;0;106;33;6;27;28.000000;0.000000;0.000000;2235.000000;2235.000000;100.000000;0.000000;0.000000;-nan;         3s 549ms 652μs 871ns;            513ms 450μs 920ns
c00a8c;25;0;80;19;5;24;24.000000;24.000000;100.000000;2229.000000;2229.000000;100.000000;0.000000;0.000000;-nan;         2s 611ms 604μs 949ns;                          0ns
c00a9a;38;0;103;27;6;23;24.000000;0.000000;0.000000;2222.000000;2222.000000;100.000000;0.000000;0.000000;-nan;         3s 251ms 842μs 716ns;            130ms 554μs 890ns
c00aaa;27;0;78;19;5;24;24.000000;24.000000;100.000000;2234.000000;2234.000000;100.000000;0.000000;0.000000;-nan;         2s 788ms 925μs 848ns;                          0ns
c00ab9;26;0;79;19;5;24;24.000000;24.000000;100.000000;2225.000000;2225.000000;100.000000;0.000000;0.000000;-nan;         2s 823ms 603μs 270ns;                          0ns
c00ac7;25;0;82;17;5;24;24.000000;24.000000;100.000000;2227.000000;2227.000000;100.000000;0.000000;0.000000;-nan;         2s 792ms 482μs 486ns;                          0ns
c00ad5;38;8;101;21;6;23;24.000000;0.000000;0.000000;2217.000000;2217.000000;99.864865;0.000000;0.000000;-nan;         3s 381ms 293μs 861ns;            227ms 487μs  19ns
c00ae7;26;0;81;17;5;24;24.000000;24.000000;100.000000;2224.000000;2224.000000;100.000000;0.000000;0.000000;-nan;         2s 890ms 833μs 225ns;                          0ns
c00af4;26;0;81;17;5;24;24.000000;24.000000;100.000000;2226.000000;2226.000000;100.000000;0.000000;0.000000;-nan;         3s 161ms  65μs 306ns;                          0ns
17d7;11;0;9;12;3;7;7.000000;7.000000;100.000000;521.000000;521.000000;100.000000;0.000000;0.000000;-nan;            766ms 748μs 390ns;                          0ns
17e0;13;2;21;0;4;5;6.000000;0.000000;0.000000;432.000000;432.000000;104.854369;0.000000;0.000000;-nan;            447ms 267μs 778ns;             64ms 687μs 163ns
17f1;12;0;14;2;3;6;6.000000;6.000000;100.000000;407.000000;407.000000;100.000000;0.000000;0.000000;-nan;            530ms 186μs 416ns;                          0ns
17fa;12;0;14;2;3;6;6.000000;6.000000;100.000000;422.000000;422.000000;100.000000;0.000000;0.000000;-nan;            574ms 148μs 504ns;                          0ns
1807;12;0;14;2;3;6;6.000000;6.000000;100.000000;423.000000;423.000000;100.000000;0.000000;0.000000;-nan;            664ms 530μs 144ns;                          0ns
1816;30;0;23;11;6;5;8.000000;0.000000;0.000000;432.000000;432.000000;103.597122;0.000000;0.000000;-nan;         1s 215ms 304μs 633ns;            160ms 271μs 394ns
