ID;Parent ID;Generation ID;Derived Inputs;Derived Fails;Flags;Generation Time;Generation Length;Trimmed Length;Execution Time;Primary Score;Relative Primary Score;Secondary Score;Relative Secondary Score;Exit Code;Exit Reason;Result;Individual Primary;Individual Secondary;Retries;Test Number
6d;0;66;0;0;0000000000000010;              3ms 513μs 529ns;73;2;              1ms 887μs 920ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;0
6a;0;66;0;0;0000000000000010;              3ms 375μs 759ns;90;2;              3ms 861μs 772ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;2
73;0;66;0;0;0000000000000010;              3ms 778μs 650ns;83;2;              3ms 884μs 448ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
76;0;66;0;0;0000000000000010;              3ms 918μs 909ns;74;2;              3ms 397μs 667ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
82;0;66;0;0;0000000000000010;              4ms 738μs 550ns;94;2;              1ms 374μs 312ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
88;0;66;0;0;0000000000000010;              5ms  32μs 944ns;71;2;              1ms 447μs 494ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
85;0;66;0;0;0000000000000010;              4ms 857μs 751ns;63;2;              2ms 580μs 604ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
8e;0;66;0;0;0000000000000010;              5ms 370μs 693ns;66;2;              1ms 716μs 897ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
97;0;66;0;0;0000000000000010;              5ms 908μs 836ns;87;2;              2ms 185μs 856ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
9a;0;66;0;0;0000000000000010;              6ms  99μs 416ns;92;2;              2ms 600μs 977ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
a0;0;66;0;0;0000000000000010;              6ms 383μs 264ns;68;2;              1ms 540μs  78ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
a6;0;66;0;0;0000000000000010;              7ms 258μs 125ns;78;2;              1ms 510μs 224ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
ac;0;66;0;0;0000000000000010;              7ms 593μs 403ns;84;2;              1ms 229μs 388ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
b4;0;66;0;0;0000000000000010;              7ms 900μs 566ns;92;2;              1ms 691μs 513ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
b2;0;66;0;0;0000000000000010;              7ms 908μs 749ns;64;2;              1ms 342μs 747ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
ba;0;66;0;0;0000000000000010;              8ms  61μs 226ns;60;2;              1ms  82μs 176ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
bd;0;66;0;0;0000000000000010;              8ms  72μs 587ns;64;2;              1ms 362μs  22ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
c3;0;66;0;0;0000000000000010;              8ms 157μs 129ns;53;2;              1ms 230μs 241ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
c0;0;66;0;0;0000000000000010;              8ms 269μs 373ns;95;2;              1ms 324μs 301ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
cc;0;66;0;0;0000000000000010;              8ms 363μs  80ns;59;2;              1ms 283μs 890ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
cf;0;66;0;0;0000000000000010;              8ms 475μs  37ns;88;2;              1ms 171μs 496ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
c9;0;66;0;0;0000000000000010;              8ms 402μs 433ns;97;2;              1ms 386μs 213ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
d2;0;66;0;0;0000000000000010;              8ms 521μs 553ns;80;2;              1ms 344μs 684ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
db;0;66;0;0;0000000000000010;              8ms 647μs 463ns;76;2;              1ms 322μs 623ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
df;0;66;0;0;0000000000000010;              8ms 769μs 813ns;99;2;              1ms 181μs 847ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
d8;0;66;0;0;0000000000000010;              8ms 650μs 403ns;85;2;              1ms 299μs 973ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
e1;0;66;0;0;0000000000000010;              8ms 785μs 842ns;85;2;              1ms 257μs 570ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
e4;0;66;0;0;0000000000000010;              8ms 891μs 284ns;88;2;              1ms 146μs 141ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
e7;0;66;0;0;0000000000000010;              8ms 897μs 556ns;65;2;              1ms 257μs 222ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
ea;0;66;0;0;0000000000000010;              9ms   3μs 492ns;97;2;              1ms 366μs 497ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
ed;0;66;0;0;0000000000000010;              9ms  38μs 242ns;93;2;              1ms 263μs 957ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
f1;0;66;0;0;0000000000000010;              9ms 122μs 338ns;68;2;              1ms 120μs 708ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
f4;0;66;0;0;0000000000000010;              9ms 241μs 639ns;77;2;              1ms 113μs 190ns;0.000000;inf;0.000000;inf;3;1;Failing;;;0;3
