ID;Generation Number;Generation Size;DD Size;Number of DD;Runtime;Tests per Minute;Average Test Execution Time;Average DD Runtime;Total primary score increase;Total secondary increase
9;1468e;2000;348;11;        41s 205ms 333μs 883ns;3436.097561;                        -60950261948081ns;         1s 820ms 479μs 736ns;2914.000000;0.000000
8;1137f;2000;1551;10;     1m 39s 940ms  30μs 653ns;2152.121212;                        -57870260908781ns;        23s 328ms 627μs 200ns;2658.000000;0.000000
7;e976;2000;1032;10;     2m     329ms 366μs 270ns;1516.000000;                        -78048565739457ns;        15s 927ms 721μs 372ns;2448.000000;0.000000
6;bb17;2000;1337;10;     1m 20s 320ms 916μs 117ns;2502.750000;                        -55271703858762ns;        17s 250ms  72μs 955ns;2275.000000;0.000000
5;928c;2000;1031;10;        50s 310ms 775μs 308ns;3637.200000;                        -32994165981116ns;        11s  42ms  75μs  95ns;2275.000000;0.000000
4;6ac1;2000;992;10;        48s 586ms 287μs  26ns;3740.000000;                        -25335288902433ns;        10s 928ms 236μs 399ns;1729.000000;0.000000
3;4644;2000;785;10;        41s 207ms 803μs 124ns;4075.609756;                        -21811365870292ns;         9s  16ms 779μs 778ns;1608.000000;0.000000
2;20fb;2000;752;10;        38s 740ms 498μs 688ns;4345.263158;                        -26954233030538ns;         8s 455ms 145μs 147ns;1359.000000;0.000000
0;64;0;0;0;                          0ns;-nan;                          0ns;                          0ns;0.000000;0.000000
1;66;2000;584;10;        22s 277ms 859μs 498ns;7047.272727;                        -34320881666411ns;         5s 464ms 399μs 286ns;0.000000;0.000000
